Hour,Technology,Charging power (MW),Discharging power (MW),State of charge (MWh)
4220,H2,0.0,0.0,202060.47352764124
4221,Li-Ion,0.0,0.0,62568.60377043784
4221,CAES,0.0,0.0,81278.62100902176
4221,PHS,1237.354510218611,0.0,121121.73122431233
4221,H2,0.0,0.0,202060.47352764124
4222,Li-Ion,0.0,0.0,62568.60377043784
4222,CAES,0.0,0.0,81278.62100902176
4222,PHS,831.992634765595,0.0,121888.79053274849
4222,H2,0.0,0.0,202060.47352764124
4223,Li-Ion,1049.6758963014192,0.0,63536.35712960781
4223,CAES,0.0,0.0,81278.62100902176
4223,PHS,0.0,0.0,121888.79053274849
4223,H2,0.0,0.0,202060.47352764124
4224,Li-Ion,662.1065096804388,0.0,64146.789169753996
4224,CAES,0.0,0.0,81278.62100902176
4224,PHS,0.0,0.0,121888.79053274849
4224,H2,0.0,0.0,202060.47352764124
4225,Li-Ion,1011.273583159907,0.0,65079.13734559686
4225,CAES,0.0,0.0,81278.62100902176
4225,PHS,0.0,0.0,121888.79053274849
4225,H2,0.0,0.0,202060.47352764124
4226,Li-Ion,0.0,0.0,65079.13734559686
4226,CAES,0.0,0.0,81278.62100902176
4226,PHS,1331.5653788073987,0.0,123116.43315351917
4226,H2,0.0,0.0,202060.47352764124
4227,Li-Ion,0.0,0.0,65079.13734559686
4227,CAES,0.0,0.0,81278.62100902176
4227,PHS,1298.0518416743212,0.0,124313.1778197379
4227,H2,0.0,0.0,202060.47352764124
4228,Li-Ion,-0.0,0.0,65079.13734559686
4228,CAES,0.0,0.0,81278.62100902176
4228,PHS,982.1459183159784,0.0,125218.6716154842
4228,H2,0.0,0.0,202060.47352764124
4229,Li-Ion,0.0,0.0,65079.13734559686
4229,CAES,0.0,0.0,81278.62100902176
4229,PHS,866.14375661304,0.0,126017.21670253426
4229,H2,0.0,0.0,202060.47352764124
4230,Li-Ion,-0.0,0.0,65079.13734559686
4230,CAES,0.0,0.0,81278.62100902176
4230,PHS,1168.9726660261351,0.0,127094.95624891308
4230,H2,0.0,0.0,202060.47352764124
4231,Li-Ion,0.0,0.0,65079.13734559686
4231,CAES,0.0,0.0,81278.62100902176
4231,PHS,566.890881876377,0.0,127617.6038177024
4231,H2,0.0,0.0,202060.47352764124
4232,Li-Ion,0.0,0.0,65079.13734559686
4232,CAES,6.547218496601118,0.0,81284.65724622186
4232,PHS,0.0,0.0,127617.6038177024
4232,H2,0.0,0.0,202060.47352764124
4233,Li-Ion,0.0,0.0,65079.13734559686
4233,CAES,0.0,0.0,81284.65724622186
4233,PHS,755.8904059770081,0.0,128314.50033797702
4233,H2,0.0,0.0,202060.47352764124
4234,Li-Ion,-0.0,0.0,65079.13734559686
4234,CAES,0.0,0.0,81284.65724622186
4234,PHS,755.4294118679201,0.0,129010.97184268331
4234,H2,0.0,0.0,202060.47352764124
4235,Li-Ion,0.0,67.81079203649814,65005.58621478924
4235,CAES,0.0,0.0,81284.65724622186
4235,PHS,0.0,0.0,129010.97184268331
4235,H2,0.0,0.0,202060.47352764124
4236,Li-Ion,0.0,0.0,65005.58621478924
4236,CAES,0.0,0.0,81284.65724622186
4236,PHS,509.57030099900953,0.0,129480.77244710096
4236,H2,0.0,0.0,202060.47352764124
4237,Li-Ion,-0.0,0.0,65005.58621478924
4237,CAES,0.0,0.0,81284.65724622186
4237,PHS,1127.1190163172253,0.0,130519.92483506065
4237,H2,0.0,0.0,202060.47352764124
4238,Li-Ion,0.0,0.0,65005.58621478924
4238,CAES,0.0,0.0,81284.65724622186
4238,PHS,1465.0535050615229,0.0,131870.6374272834
4238,H2,0.0,0.0,202060.47352764124
4239,Li-Ion,0.0,0.0,65005.58621478924
4239,CAES,0.0,0.0,81284.65724622186
4239,PHS,1665.6687776779793,0.0,133406.30816197608
4239,H2,0.0,0.0,202060.47352764124
4240,Li-Ion,-0.0,0.0,65005.58621478924
4240,CAES,0.0,0.0,81284.65724622186
4240,PHS,1965.496596397926,0.0,135218.40648709092
4240,H2,0.0,0.0,202060.47352764124
4241,Li-Ion,0.0,0.0,65005.58621478924
4241,CAES,0.0,0.0,81284.65724622186
4241,PHS,2235.4123848729114,0.0,137279.3548733628
4241,H2,0.0,0.0,202060.47352764124
4242,Li-Ion,0.0,0.0,65005.58621478924
4242,CAES,0.0,0.0,81284.65724622186
4242,PHS,1951.7811601443898,0.0,139078.8081910486
4242,H2,0.0,0.0,202060.47352764124
4243,Li-Ion,0.0,0.0,65005.58621478924
4243,CAES,0.0,0.0,81284.65724622186
4243,PHS,1192.4981559373748,0.0,140178.23716743905
4243,H2,0.0,0.0,202060.47352764124
4244,Li-Ion,0.0,0.0,65005.58621478924
4244,CAES,0.0,0.0,81284.65724622186
4244,PHS,1275.54037170721,0.0,141354.2272838417
4244,H2,0.0,0.0,202060.47352764124
4245,Li-Ion,0.0,0.0,65005.58621478924
4245,CAES,0.0,0.0,81284.65724622186
4245,PHS,2403.1445313124,0.0,143569.8170682152
4245,H2,0.0,0.0,202060.47352764124
4246,Li-Ion,0.0,0.0,65005.58621478924
4246,CAES,0.0,0.0,81284.65724622186
4246,PHS,0.0,0.0,143569.8170682152
4246,H2,2551.8796197146025,0.0,204413.1902880031
4247,Li-Ion,0.0,0.0,65005.58621478924
4247,CAES,0.0,0.0,81284.65724622186
4247,PHS,2592.601629788415,0.0,145960.0776668036
4247,H2,0.0,0.0,204413.1902880031
4248,Li-Ion,0.0,0.0,65005.58621478924
4248,CAES,0.0,0.0,81284.65724622186
4248,PHS,0.0,0.0,145960.0776668036
4248,H2,2207.983389179615,0.0,206448.85038975367
4249,Li-Ion,0.0,0.0,65005.58621478924
4249,CAES,0.0,0.0,81284.65724622186
4249,PHS,2503.749669888619,0.0,148268.42080595065
4249,H2,0.0,0.0,206448.85038975367
4250,Li-Ion,79.77740239588017,0.0,65079.13734559686
4250,CAES,0.0,0.0,81284.65724622186
4250,PHS,2110.081506006512,0.0,150213.8198312645
4250,H2,0.0,0.0,206448.85038975367
4251,Li-Ion,-0.0,0.0,65079.13734559686
4251,CAES,0.0,0.0,81284.65724622186
4251,PHS,2084.609296379999,0.0,152135.73463967064
4251,H2,0.0,0.0,206448.85038975367
4252,Li-Ion,0.0,0.0,65079.13734559686
4252,CAES,0.0,0.0,81284.65724622186
4252,PHS,1782.695197648202,0.0,153779.29840252266
4252,H2,0.0,0.0,206448.85038975367
4253,Li-Ion,0.0,0.0,65079.13734559686
4253,CAES,0.0,0.0,81284.65724622186
4253,PHS,1169.1975871156324,0.0,154857.24531589987
4253,H2,0.0,0.0,206448.85038975367
4254,Li-Ion,0.0,0.0,65079.13734559686
4254,CAES,0.0,0.0,81284.65724622186
4254,PHS,649.8049915527265,0.0,155456.335916719
4254,H2,0.0,0.0,206448.85038975367
4255,Li-Ion,0.0,0.0,65079.13734559686
4255,CAES,0.0,0.0,81284.65724622186
4255,PHS,455.64080785678567,0.0,155876.41598517823
4255,H2,0.0,0.0,206448.85038975367
4256,Li-Ion,0.0,0.0,65079.13734559686
4256,CAES,0.0,0.0,81284.65724622186
4256,PHS,420.50647200324636,0.0,156264.10379649958
4256,H2,0.0,0.0,206448.85038975367
4257,Li-Ion,-0.0,0.0,65079.13734559686
4257,CAES,0.0,0.0,81284.65724622186
4257,PHS,178.66379459527138,0.0,156428.82367621755
4257,H2,0.0,0.0,206448.85038975367
4258,Li-Ion,0.0,0.0,65079.13734559686
4258,CAES,0.0,232.62830441174663,81032.33642333378
4258,PHS,0.0,0.0,156428.82367621755
4258,H2,0.0,0.0,206448.85038975367
4259,Li-Ion,0.0,0.0,65079.13734559686
4259,CAES,0.0,0.0,81032.33642333378
4259,PHS,0.0,0.0,156428.82367621755
4259,H2,0.0,13.835544671123888,206433.8436345553
4260,Li-Ion,0.0,0.0,65079.13734559686
4260,CAES,0.0,0.0,81032.33642333378
4260,PHS,0.0,0.0,156428.82367621755
4260,H2,0.0,316.8893689097665,206090.128855178
4261,Li-Ion,0.0,0.0,65079.13734559686
4261,CAES,0.0,0.0,81032.33642333378
4261,PHS,0.0,0.0,156428.82367621755
4261,H2,0.0,112.51587850219927,205968.08825000122
4262,Li-Ion,0.0,0.0,65079.13734559686
4262,CAES,0.0,0.0,81032.33642333378
4262,PHS,0.0,0.0,156428.82367621755
4262,H2,0.0,1.401725843986354,205966.56786485587
4263,Li-Ion,0.0,262.42978191251234,64794.4922819192
4263,CAES,0.0,0.0,81032.33642333378
4263,PHS,0.0,0.0,156428.82367621755
4263,H2,0.0,215.452814423606,205732.87647649972
4264,Li-Ion,0.0,0.0,64794.4922819192
4264,CAES,0.0,0.0,81032.33642333378
4264,PHS,0.0,0.0,156428.82367621755
4264,H2,0.0,712.4719045798337,204960.09219428254
4265,Li-Ion,308.74091989707335,0.0,65079.13734559686
4265,CAES,0.0,0.0,81032.33642333378
4265,PHS,0.0,0.0,156428.82367621755
4265,H2,0.0,0.0,204960.09219428254
4266,Li-Ion,-0.0,0.0,65079.13734559686
4266,CAES,0.0,0.0,81032.33642333378
4266,PHS,654.8659209070523,0.0,157032.58022335442
4266,H2,0.0,0.0,204960.09219428254
4267,Li-Ion,0.0,0.0,65079.13734559686
4267,CAES,0.0,0.0,81032.33642333378
4267,PHS,432.42058892856676,0.0,157431.252307742
4267,H2,0.0,0.0,204960.09219428254
4268,Li-Ion,0.0,0.0,65079.13734559686
4268,CAES,0.0,0.0,81032.33642333378
4268,PHS,478.5946186040783,0.0,157872.49474406612
4268,H2,0.0,0.0,204960.09219428254
4269,Li-Ion,-0.0,0.0,65079.13734559686
4269,CAES,0.0,0.0,81032.33642333378
4269,PHS,645.6882004165141,0.0,158467.78985099506
4269,H2,0.0,0.0,204960.09219428254
4270,Li-Ion,-0.0,0.0,65079.13734559686
4270,CAES,0.0,0.0,81032.33642333378
4270,PHS,645.6286755644669,0.0,159063.03007872205
4270,H2,0.0,0.0,204960.09219428254
4271,Li-Ion,-0.0,0.0,65079.13734559686
4271,CAES,0.0,0.0,81032.33642333378
4271,PHS,768.6534159597919,0.0,159771.6935127912
4271,H2,0.0,0.0,204960.09219428254
4272,Li-Ion,-0.0,0.0,65079.13734559686
4272,CAES,0.0,0.0,81032.33642333378
4272,PHS,850.4898761442089,0.0,160555.8064351501
4272,H2,0.0,0.0,204960.09219428254
4273,Li-Ion,0.0,0.0,65079.13734559686
4273,CAES,0.0,0.0,81032.33642333378
4273,PHS,0.0,0.0,160555.8064351501
4273,H2,932.5035713276129,0.0,205819.81800752648
4274,Li-Ion,-0.0,0.0,65079.13734559686
4274,CAES,0.0,0.0,81032.33642333378
4274,PHS,964.079530669917,0.0,161444.64384448784
4274,H2,0.0,0.0,205819.81800752648
4275,Li-Ion,0.0,0.0,65079.13734559686
4275,CAES,0.0,0.0,81032.33642333378
4275,PHS,561.2751687781332,0.0,161962.1139816203
4275,H2,0.0,0.0,205819.81800752648
4276,Li-Ion,-0.0,0.0,65079.13734559686
4276,CAES,0.0,0.0,81032.33642333378
4276,PHS,144.7115545086338,0.0,162095.53144264792
4276,H2,0.0,0.0,205819.81800752648
4277,Li-Ion,0.0,0.0,65079.13734559686
4277,CAES,0.0,135.82752757037673,80885.01078463269
4277,PHS,0.0,0.0,162095.53144264792
4277,H2,0.0,0.0,205819.81800752648
4278,Li-Ion,0.0,0.0,65079.13734559686
4278,CAES,0.0,0.0,80885.01078463269
4278,PHS,0.0,0.0,162095.53144264792
4278,H2,0.0,326.6131336207056,205465.55632449687
4279,Li-Ion,0.0,0.0,65079.13734559686
4279,CAES,0.0,0.0,80885.01078463269
4279,PHS,0.0,0.0,162095.53144264792
4279,H2,0.0,786.8795616509212,204612.0656067115
4280,Li-Ion,0.0,-0.0,65079.13734559686
4280,CAES,0.0,1381.346476269377,79386.73016711617
4280,PHS,0.0,0.0,162095.53144264792
4280,H2,0.0,0.0,204612.0656067115
4281,Li-Ion,0.0,0.0,65079.13734559686
4281,CAES,0.0,0.0,79386.73016711617
4281,PHS,0.0,0.0,162095.53144264792
4281,H2,0.0,804.9031673883497,203739.0255437053
4282,Li-Ion,0.0,0.0,65079.13734559686
4282,CAES,0.0,1273.3851523207795,78005.55004675404
4282,PHS,0.0,0.0,162095.53144264792
4282,H2,0.0,0.0,203739.0255437053
4283,Li-Ion,0.0,0.0,65079.13734559686
4283,CAES,0.0,0.0,78005.55004675404
4283,PHS,0.0,0.0,162095.53144264792
4283,H2,0.0,1082.6046010600246,202564.7759849826
4284,Li-Ion,0.0,0.0,65079.13734559686
4284,CAES,0.0,0.0,78005.55004675404
4284,PHS,0.0,0.0,162095.53144264792
4284,H2,0.0,966.6996039831008,201516.24304665677
4285,Li-Ion,0.0,0.0,65079.13734559686
4285,CAES,0.0,0.0,78005.55004675404
4285,PHS,0.0,0.0,162095.53144264792
4285,H2,0.0,637.2086502991202,200825.0932254798
4286,Li-Ion,0.0,0.0,65079.13734559686
4286,CAES,0.0,0.0,78005.55004675404
4286,PHS,0.0,0.0,162095.53144264792
4286,H2,0.0,283.72103788030125,200517.354552279
4287,Li-Ion,0.0,67.99203238104312,65005.389632034654
4287,CAES,0.0,0.0,78005.55004675404
4287,PHS,0.0,0.0,162095.53144264792
4287,H2,0.0,0.0,200517.354552279
4288,Li-Ion,0.0,0.0,65005.389632034654
4288,CAES,0.0,0.0,78005.55004675404
4288,PHS,462.0050021550212,0.0,162521.4790083339
4288,H2,0.0,0.0,200517.354552279
4289,Li-Ion,-0.0,0.0,65005.389632034654
4289,CAES,0.0,0.0,78005.55004675404
4289,PHS,94.99741644632674,0.0,162609.06229875938
4289,H2,0.0,0.0,200517.354552279
4290,Li-Ion,0.0,0.0,65005.389632034654
4290,CAES,0.0,0.0,78005.55004675404
4290,PHS,568.451118932699,0.0,163133.14833503918
4290,H2,0.0,0.0,200517.354552279
4291,Li-Ion,0.0,0.0,65005.389632034654
4291,CAES,0.0,0.0,78005.55004675404
4291,PHS,212.25804894116607,0.0,163328.8405869023
4291,H2,0.0,0.0,200517.354552279
4292,Li-Ion,0.0,0.0,65005.389632034654
4292,CAES,0.0,0.0,78005.55004675404
4292,PHS,414.6834148260614,0.0,163711.1598047714
4292,H2,0.0,0.0,200517.354552279
4293,Li-Ion,-0.0,0.0,65005.389632034654
4293,CAES,0.0,0.0,78005.55004675404
4293,PHS,940.3219380823801,0.0,164578.09379600323
4293,H2,0.0,0.0,200517.354552279
4294,Li-Ion,0.0,0.0,65005.389632034654
4294,CAES,0.0,0.0,78005.55004675404
4294,PHS,1084.9485628531065,0.0,165578.36694691324
4294,H2,0.0,0.0,200517.354552279
4295,Li-Ion,0.0,0.0,65005.389632034654
4295,CAES,0.0,0.0,78005.55004675404
4295,PHS,1359.4661190186969,0.0,166831.73277916087
4295,H2,0.0,0.0,200517.354552279
4296,Li-Ion,0.0,0.0,65005.389632034654
4296,CAES,0.0,0.0,78005.55004675404
4296,PHS,1013.6095178733203,0.0,167766.2345803977
4296,H2,0.0,0.0,200517.354552279
4297,Li-Ion,0.0,0.0,65005.389632034654
4297,CAES,0.0,0.0,78005.55004675404
4297,PHS,1509.0090725860373,0.0,169157.47220351422
4297,H2,0.0,0.0,200517.354552279
4298,Li-Ion,0.0,0.0,65005.389632034654
4298,CAES,0.0,0.0,78005.55004675404
4298,PHS,1272.7194090356847,0.0,170330.8615208406
4298,H2,0.0,0.0,200517.354552279
4299,Li-Ion,0.0,0.0,65005.389632034654
4299,CAES,0.0,0.0,78005.55004675404
4299,PHS,1197.9733289096266,0.0,171435.33835729395
4299,H2,0.0,0.0,200517.354552279
4300,Li-Ion,0.0,0.0,65005.389632034654
4300,CAES,0.0,0.0,78005.55004675404
4300,PHS,990.7306047869795,0.0,172348.74684289738
4300,H2,0.0,0.0,200517.354552279
4301,Li-Ion,-0.0,0.0,65005.389632034654
4301,CAES,0.0,0.0,78005.55004675404
4301,PHS,1311.738241909658,0.0,173558.10974665912
4301,H2,0.0,0.0,200517.354552279
4302,Li-Ion,79.99062633063896,0.0,65079.13734559686
4302,CAES,0.0,0.0,78005.55004675404
4302,PHS,998.0993928409567,0.0,174478.31191916854
4302,H2,0.0,0.0,200517.354552279
4303,Li-Ion,-0.0,0.0,65079.13734559686
4303,CAES,0.0,0.0,78005.55004675404
4303,PHS,178.9462892113552,0.0,174643.2922460537
4303,H2,0.0,0.0,200517.354552279
4304,Li-Ion,0.0,0.0,65079.13734559686
4304,CAES,0.0,0.0,78005.55004675404
4304,PHS,0.0,0.0,174643.2922460537
4304,H2,0.0,57.02197456836295,200455.5055370348
4305,Li-Ion,0.0,-0.0,65079.13734559686
4305,CAES,0.0,0.0,78005.55004675404
4305,PHS,0.0,0.0,174643.2922460537
4305,H2,0.0,781.8264189919574,199607.49572200156
4306,Li-Ion,0.0,0.0,65079.13734559686
4306,CAES,0.0,0.0,78005.55004675404
4306,PHS,0.0,0.0,174643.2922460537
4306,H2,0.0,651.072284365203,198901.30867839966
4307,Li-Ion,0.0,0.0,65079.13734559686
4307,CAES,0.0,0.0,78005.55004675404
4307,PHS,0.0,0.0,174643.2922460537
4307,H2,0.0,521.6377287502947,198335.51312183324
4308,Li-Ion,0.0,-0.0,65079.13734559686
4308,CAES,0.0,0.0,78005.55004675404
4308,PHS,0.0,0.0,174643.2922460537
4308,H2,0.0,805.8972272299769,197461.3948495443
4309,Li-Ion,0.0,0.0,65079.13734559686
4309,CAES,0.0,0.0,78005.55004675404
4309,PHS,0.0,0.0,174643.2922460537
4309,H2,0.0,463.9959401441727,196958.12059093695
4310,Li-Ion,0.0,-0.0,65079.13734559686
4310,CAES,0.0,0.0,78005.55004675404
4310,PHS,0.0,0.0,174643.2922460537
4310,H2,0.0,453.09584064696105,196466.66915020059
4311,Li-Ion,0.0,181.4377051800336,64882.340523345505
4311,CAES,0.0,0.0,78005.55004675404
4311,PHS,0.0,0.0,174643.2922460537
4311,H2,0.0,49.04730766496018,196413.4698756679
4312,Li-Ion,1.6718652606121891e-15,0.0,64882.340523345505
4312,CAES,0.0,0.0,78005.55004675404
4312,PHS,106.67257323474789,0.0,174741.63949918485
4312,H2,0.0,0.0,196413.4698756679
4313,Li-Ion,213.45612374121598,0.0,65079.13734559686
4313,CAES,0.0,0.0,78005.55004675404
4313,PHS,0.0,0.0,174741.63949918485
4313,H2,0.0,0.0,196413.4698756679
4314,Li-Ion,0.0,0.0,65079.13734559686
4314,CAES,377.9810143313756,0.0,78354.03132331812
4314,PHS,0.0,0.0,174741.63949918485
4314,H2,0.0,0.0,196413.4698756679
4315,Li-Ion,0.0,0.0,65079.13734559686
4315,CAES,0.0,0.0,78354.03132331812
4315,PHS,235.20498000908867,0.0,174958.4877761619
4315,H2,0.0,0.0,196413.4698756679
4316,Li-Ion,0.0,0.0,65079.13734559686
4316,CAES,0.0,0.0,78354.03132331812
4316,PHS,450.9226809291275,0.0,175374.21794652467
4316,H2,0.0,0.0,196413.4698756679
4317,Li-Ion,0.0,0.0,65079.13734559686
4317,CAES,0.0,0.0,78354.03132331812
4317,PHS,563.4637294822521,0.0,175893.70583692804
4317,H2,0.0,0.0,196413.4698756679
4318,Li-Ion,0.0,0.0,65079.13734559686
4318,CAES,0.0,0.0,78354.03132331812
4318,PHS,638.5593730815709,0.0,176482.4284898027
4318,H2,0.0,0.0,196413.4698756679
4319,Li-Ion,0.0,0.0,65079.13734559686
4319,CAES,0.0,0.0,78354.03132331812
4319,PHS,1206.8051845435525,0.0,177595.0478948218
4319,H2,0.0,0.0,196413.4698756679
4320,Li-Ion,0.0,0.0,65079.13734559686
4320,CAES,0.0,0.0,78354.03132331812
4320,PHS,1209.0897428363523,0.0,178709.77355851544
4320,H2,0.0,0.0,196413.4698756679
4321,Li-Ion,0.0,0.0,65079.13734559686
4321,CAES,0.0,0.0,78354.03132331812
4321,PHS,1226.762824368398,0.0,179840.79299829731
4321,H2,0.0,0.0,196413.4698756679
4322,Li-Ion,0.0,0.0,65079.13734559686
4322,CAES,1405.7078478778035,0.0,79650.02992306561
4322,PHS,0.0,0.0,179840.79299829731
4322,H2,0.0,0.0,196413.4698756679
4323,Li-Ion,0.0,0.0,65079.13734559686
4323,CAES,0.0,0.0,79650.02992306561
4323,PHS,1493.9417304894732,0.0,181218.1392183826
4323,H2,0.0,0.0,196413.4698756679
4324,Li-Ion,0.0,0.0,65079.13734559686
4324,CAES,1207.3808125313737,0.0,80763.18003086715
4324,PHS,0.0,0.0,181218.1392183826
4324,H2,0.0,0.0,196413.4698756679
4325,Li-Ion,0.0,0.0,65079.13734559686
4325,CAES,0.0,0.0,80763.18003086715
4325,PHS,1073.9213956669746,0.0,182208.24582348156
4325,H2,0.0,0.0,196413.4698756679
4326,Li-Ion,0.0,0.0,65079.13734559686
4326,CAES,0.0,0.0,80763.18003086715
4326,PHS,1170.7997906625637,0.0,183287.66989554183
4326,H2,0.0,0.0,196413.4698756679
4327,Li-Ion,0.0,0.0,65079.13734559686
4327,CAES,0.0,0.0,80763.18003086715
4327,PHS,906.1359847641339,0.0,184123.08599513042
4327,H2,0.0,0.0,196413.4698756679
4328,Li-Ion,0.0,0.0,65079.13734559686
4328,CAES,0.0,0.0,80763.18003086715
4328,PHS,619.7918640196882,0.0,184694.50585959022
4328,H2,-0.0,0.0,196413.4698756679
4329,Li-Ion,-0.0,0.0,65079.13734559686
4329,CAES,0.0,0.0,80763.18003086715
4329,PHS,365.8276637244314,0.0,185031.78230053172
4329,H2,0.0,0.0,196413.4698756679
4330,Li-Ion,0.0,0.0,65079.13734559686
4330,CAES,0.0,29.725685252940494,80730.93799831269
4330,PHS,0.0,0.0,185031.78230053172
4330,H2,0.0,0.0,196413.4698756679
4331,Li-Ion,0.0,0.0,65079.13734559686
4331,CAES,0.0,199.88633040476165,80514.1308324807
4331,PHS,0.0,0.0,185031.78230053172
4331,H2,0.0,0.0,196413.4698756679
4332,Li-Ion,0.0,0.0,65079.13734559686
4332,CAES,0.0,791.044445073353,79656.12266435736
4332,PHS,0.0,0.0,185031.78230053172
4332,H2,0.0,0.0,196413.4698756679
4333,Li-Ion,0.0,0.0,65079.13734559686
4333,CAES,0.0,781.7329750316012,78808.21420352963
4333,PHS,0.0,0.0,185031.78230053172
4333,H2,0.0,0.0,196413.4698756679
4334,Li-Ion,0.0,0.0,65079.13734559686
4334,CAES,0.0,277.32655802682314,78507.41131753947
4334,PHS,0.0,0.0,185031.78230053172
4334,H2,0.0,0.0,196413.4698756679
4335,Li-Ion,0.0,160.36562110719476,64905.19640757107
4335,CAES,0.0,85.32193143439713,78414.86668929929
4335,PHS,0.0,0.0,185031.78230053172
4335,H2,0.0,0.0,196413.4698756679
4336,Li-Ion,188.6654365966997,0.0,65079.13734559686
4336,CAES,0.0,0.0,78414.86668929929
4336,PHS,0.0,0.0,185031.78230053172
4336,H2,0.0,0.0,196413.4698756679
4337,Li-Ion,0.0,32.247223048937265,65044.160321299925
4337,CAES,0.0,0.0,78414.86668929929
4337,PHS,0.0,0.0,185031.78230053172
4337,H2,0.0,0.0,196413.4698756679
4338,Li-Ion,0.0,110.86041475297523,64923.91531866828
4338,CAES,0.0,0.0,78414.86668929929
4338,PHS,0.0,0.0,185031.78230053172
4338,H2,0.0,0.0,196413.4698756679
4339,Li-Ion,168.36192682577942,0.0,65079.13734559686
4339,CAES,0.0,0.0,78414.86668929929
4339,PHS,28.702837973325842,0.0,185058.24500960627
4339,H2,0.0,0.0,196413.4698756679
4340,Li-Ion,0.0,0.0,65079.13734559686
4340,CAES,0.0,0.0,78414.86668929929
4340,PHS,468.3228904428246,0.0,185490.01738048682
4340,H2,0.0,0.0,196413.4698756679
4341,Li-Ion,0.0,0.0,65079.13734559686
4341,CAES,0.0,0.0,78414.86668929929
4341,PHS,291.8433464695447,0.0,185759.08365122092
4341,H2,0.0,0.0,196413.4698756679
4342,Li-Ion,0.0,0.0,65079.13734559686
4342,CAES,0.0,0.0,78414.86668929929
4342,PHS,390.2919815915556,0.0,186118.91507878175
4342,H2,0.0,0.0,196413.4698756679
4343,Li-Ion,0.0,0.0,65079.13734559686
4343,CAES,0.0,0.0,78414.86668929929
4343,PHS,499.1339648615874,0.0,186579.09385670038
4343,H2,0.0,0.0,196413.4698756679
4344,Li-Ion,0.0,0.0,65079.13734559686
4344,CAES,676.2166604039386,0.0,79038.30764563492
4344,PHS,-2.2737367544323206e-13,0.0,186579.09385670038
4344,H2,0.0,0.0,196413.4698756679
4345,Li-Ion,0.0,0.0,65079.13734559686
4345,CAES,0.0,0.0,79038.30764563492
4345,PHS,1336.286415120238,0.0,187811.08905788814
4345,H2,0.0,0.0,196413.4698756679
4346,Li-Ion,-0.0,0.0,65079.13734559686
4346,CAES,1601.3822204396831,0.0,80514.70910308113
4346,PHS,0.0,0.0,187811.08905788814
4346,H2,0.0,0.0,196413.4698756679
4347,Li-Ion,0.0,0.0,65079.13734559686
4347,CAES,0.0,0.0,80514.70910308113
4347,PHS,1501.6986928325946,0.0,189195.586843891
4347,H2,0.0,0.0,196413.4698756679
4348,Li-Ion,-0.0,0.0,65079.13734559686
4348,CAES,0.0,0.0,80514.70910308113
4348,PHS,1241.6047192479714,0.0,190340.28983464013
4348,H2,0.0,0.0,196413.4698756679
4349,Li-Ion,0.0,0.0,65079.13734559686
4349,CAES,0.0,0.0,80514.70910308113
4349,PHS,991.5805346399,0.0,191254.48191685003
4349,H2,0.0,0.0,196413.4698756679
4350,Li-Ion,0.0,0.0,65079.13734559686
4350,CAES,0.0,0.0,80514.70910308113
4350,PHS,865.1280429749543,0.0,192052.09056219587
4350,H2,0.0,0.0,196413.4698756679
4351,Li-Ion,0.0,0.0,65079.13734559686
4351,CAES,0.0,0.0,80514.70910308113
4351,PHS,408.9403805613127,0.0,192429.1149640926
4351,H2,0.0,0.0,196413.4698756679
4352,Li-Ion,0.0,0.0,65079.13734559686
4352,CAES,0.0,0.0,80514.70910308113
4352,PHS,739.8254316234945,0.0,193111.20030984146
4352,H2,0.0,0.0,196413.4698756679
4353,Li-Ion,-0.0,0.0,65079.13734559686
4353,CAES,0.0,0.0,80514.70910308113
4353,PHS,350.1788741103029,0.0,193434.0492796279
4353,H2,0.0,0.0,196413.4698756679
4354,Li-Ion,0.0,-0.0,65079.13734559686
4354,CAES,0.0,170.6925051740242,80329.56708661305
4354,PHS,0.0,0.0,193434.0492796279
4354,H2,0.0,0.0,196413.4698756679
4355,Li-Ion,0.0,-0.0,65079.13734559686
4355,CAES,0.0,0.0,80329.56708661305
4355,PHS,0.0,0.0,193434.0492796279
4355,H2,0.0,414.0186752694597,195964.40357180953
4356,Li-Ion,0.0,0.0,65079.13734559686
4356,CAES,0.0,398.3448152126275,79897.50147094423
4356,PHS,0.0,0.0,193434.0492796279
4356,H2,0.0,0.0,195964.40357180953
4357,Li-Ion,0.0,-0.0,65079.13734559686
4357,CAES,0.0,428.5999177752824,79432.61958902408
4357,PHS,0.0,0.0,193434.0492796279
4357,H2,0.0,0.0,195964.40357180953
4358,Li-Ion,0.0,0.0,65079.13734559686
4358,CAES,0.0,275.62098912698104,79133.66665224535
4358,PHS,0.0,0.0,193434.0492796279
4358,H2,0.0,0.0,195964.40357180953
4359,Li-Ion,0.0,0.0,65079.13734559686
4359,CAES,0.0,379.8322772920684,78721.68070320899
4359,PHS,0.0,0.0,193434.0492796279
4359,H2,0.0,0.0,195964.40357180953
4360,Li-Ion,0.0,16.36353102227829,65061.38860421589
4360,CAES,0.0,199.88586732837956,78504.87403965386
4360,PHS,0.0,0.0,193434.0492796279
4360,H2,0.0,0.0,195964.40357180953
4361,Li-Ion,19.251212967386223,0.0,65079.13734559686
4361,CAES,0.0,0.0,78504.87403965386
4361,PHS,0.0,0.0,193434.0492796279
4361,H2,0.0,0.0,195964.40357180953
4362,Li-Ion,0.0,0.0,65079.13734559686
