Scenario,Hour,Solar PV Generation (MW),Solar PV Curtailment (MW),Wind Generation (MW),Wind Curtailment (MW),All Thermal Generation (MW),Hydro Generation (MW),Nuclear Generation (MW),Other Renewables Generation (MW),Imports (MW),Storage Charge/Discharge (MW),Exports (MW),Load (MW),Net Load (MW)
Data,2496,0.0,0.0,2897.474977684228,0.0,0.0,612.76,0.0,502.0,0,1049.2349776842282,0.0,2963,-1049.2349776842282
Data,2497,0.0,0.0,3288.7888963250316,0.0,0.0,589.28,0.0,502.0,0,1618.0688963250316,0.0,2762,-1618.0688963250316
Data,2498,0.0,0.0,2781.412659717148,0.0,0.0,587.05,0.0,502.0,0,1166.4626597171477,0.0,2704,-1166.462659717148
Data,2499,0.0,0.0,2610.1948900835937,0.0,0.0,582.57,0.0,502.0,0,899.7648900835935,0.0,2795,-899.7648900835937
Data,2500,0.0,0.0,2507.4993428309904,0.0,0.0,571.39,0.0,502.0,0,606.8893428309899,0.0,2974,-606.8893428309904
Data,2501,0.0,0.0,2412.3729614420704,0.0,0.0,579.22,0.0,151.0,0,109.59296144207053,0.0,3033,-109.59296144207042
Data,2502,-0.0,0.0,2581.714021499657,0.0,0.0,597.11,0.0,0.0,0,197.82402149965742,0.0,2981,-197.82402149965708
Data,2503,-0.0,0.0,2425.6917913373577,0.0,0.0,607.17,0.0,0.0,0,-4.138208662642165,0.0,3037,4.1382086626423416
Data,2504,-0.0,0.0,2690.166987131358,0.0,0.0,611.65,0.0,0.0,0,65.8169871313577,0.0,3236,-65.8169871313579
Data,2505,-0.0,0.0,2895.2185008075107,0.0,0.0,616.12,0.0,0.0,0,-117.66149919248957,0.0,3629,117.66149919248926
Data,2506,-0.0,0.0,3228.8487204354446,0.0,0.0,613.88,0.0,0.0,0,-30.271279564555062,0.0,3873,30.271279564555357
Data,2507,-0.0,0.0,2768.6853063014714,0.0,0.0,663.08,0.0,0.0,0,-422.2346936985286,0.0,3854,422.23469369852853
Data,2508,-0.0,0.0,2785.2230938727907,0.0,0.0,623.95,0.0,0.0,0,-406.8269061272097,0.0,3816,406.8269061272092
Data,2509,-0.0,0.0,2907.540754278604,0.0,0.0,581.45,0.0,0.0,0,-182.00924572139618,0.0,3671,182.00924572139616
Data,2510,-0.0,0.0,3110.481798961182,0.0,0.0,589.28,0.0,0.0,0,-157.23820103881846,0.0,3857,157.23820103881803
Data,2511,-0.0,0.0,3206.8202976956727,0.0,0.0,592.64,0.0,0.0,0,-122.53970230432779,0.0,3922,122.5397023043273
Data,2512,-0.0,0.0,3084.446207126981,0.0,0.0,608.29,0.0,0.0,0,-203.26379287301944,0.0,3896,203.26379287301916
Data,2513,-0.0,0.0,2812.3897569422893,0.0,0.0,689.92,0.0,0.0,0,-411.6902430577108,0.0,3914,411.69024305771075
Data,2514,-0.0,0.0,3663.3859652357633,0.0,0.0,710.05,0.0,0.0,0,580.4359652357634,0.0,3793,-580.4359652357632
Data,2515,-0.0,0.0,3979.888099984355,0.0,0.0,734.65,0.0,0.0,0,1004.5380999843549,0.0,3710,-1004.538099984355
Data,2516,-0.0,0.0,4098.0848136734785,0.0,0.0,684.33,0.0,0.0,0,1069.4148136734789,0.0,3713,-1069.4148136734784
Data,2517,-0.0,0.0,4064.2630163471877,0.0,0.0,641.84,0.0,0.0,0,1164.1030163471878,0.0,3542,-1164.1030163471878
Data,2518,0.0,0.0,3887.581573320716,0.0,0.0,627.3,0.0,0.0,0,1213.8815733207161,0.0,3301,-1213.881573320716
Data,2519,0.0,0.0,3625.7503962652872,0.0,0.0,582.57,0.0,0.0,0,1080.3203962652872,0.0,3128,-1080.3203962652874
Data,2520,0.0,0.0,3344.9992862839554,0.0,0.0,587.05,0.0,0.0,0,944.0492862839553,0.0,2988,-944.0492862839553
Data,2521,0.0,0.0,3244.7313264996387,0.0,0.0,568.04,0.0,0.0,0,996.7713264996386,0.0,2816,-996.7713264996387
Data,2522,0.0,0.0,3396.1183477743252,0.0,0.0,566.92,0.0,0.0,0,1192.0383477743253,0.0,2771,-1192.0383477743253
Data,2523,0.0,0.0,3365.1239386453835,0.0,0.0,571.39,0.0,0.0,0,1042.5139386453832,0.0,2894,-1042.5139386453834
Data,2524,0.0,0.0,2958.5835249012766,0.0,0.0,566.92,0.0,0.0,0,476.5035249012769,0.0,3049,-476.5035249012766
Data,2525,0.0,0.0,2788.67156597824,0.0,0.0,590.4,0.0,0.0,0,286.07156597824,0.0,3093,-286.07156597823985
Data,2526,-0.0,0.0,2724.1144136613725,0.0,0.0,595.99,0.0,0.0,0,268.10441366137235,0.0,3052,-268.1044136613725
Data,2527,-0.0,0.0,2304.442524512428,0.0,0.0,603.82,0.0,0.0,0,-93.73747548757201,0.0,3002,93.73747548757194
Data,2528,-0.0,0.0,1777.120216266485,0.0,0.0,597.11,0.0,0.0,0,-736.7697837335149,0.0,3111,736.769783733515
Data,2529,-0.0,0.0,1598.7161117766495,0.0,0.0,617.24,0.0,0.0,0,-1274.0438882233507,0.0,3490,1274.0438882233505
Data,2530,-0.0,0.0,1944.8888986505376,0.0,0.0,588.16,0.0,0.0,0,-1154.9511013494625,0.0,3688,1154.9511013494625
Data,2531,-0.0,0.0,1669.7766681407363,0.0,0.0,600.46,0.0,0.0,0,-1483.7633318592636,0.0,3754,1483.7633318592636
Data,2532,-0.0,0.0,1821.0398671676041,0.0,0.0,591.52,0.0,0.0,0,-1399.4401328323959,0.0,3812,1399.4401328323959
Data,2533,-0.0,0.0,1688.4142664923484,0.0,0.0,541.2,0.0,0.0,0,-1352.3857335076518,0.0,3582,1352.3857335076516
Data,2534,-0.0,0.0,1604.4538678689016,0.0,0.0,542.32,0.0,0.0,0,-1579.2261321310982,0.0,3726,1579.2261321310984
Data,2535,-0.0,0.0,1872.7071600210795,0.0,0.0,585.93,0.0,0.0,0,-1374.3628399789206,0.0,3833,1374.3628399789204
Data,2536,-0.0,0.0,2167.869829282513,0.0,0.0,625.06,0.0,0.0,0,-985.070170717487,0.0,3778,985.0701707174871
Data,2537,-0.0,0.0,2490.8333333697865,0.0,0.0,689.92,0.0,0.0,0,-623.2466666302137,0.0,3804,623.2466666302136
Data,2538,-0.0,0.0,3047.2143199386037,0.0,0.0,748.06,0.0,0.0,0,99.27431993860351,0.0,3696,-99.27431993860364
Data,2539,-0.0,0.0,3675.0315545578496,0.0,0.0,758.13,0.0,0.0,0,804.1615545578496,0.0,3629,-804.1615545578496
Data,2540,-0.0,0.0,3516.7207996088146,0.0,0.0,749.18,0.0,0.0,0,619.9007996088146,0.0,3646,-619.9007996088145
Data,2541,-0.0,0.0,2865.5059905344297,0.0,0.0,708.93,0.0,0.0,0,144.43599053442966,0.0,3430,-144.4359905344296
Data,2542,0.0,0.0,2942.150339087236,0.0,0.0,654.14,0.0,0.0,0,364.29033908723545,0.0,3232,-364.2903390872358
Data,2543,0.0,0.0,3441.012935577925,0.0,0.0,650.78,0.0,0.0,0,999.7929355779248,0.0,3092,-999.7929355779249
Data,2544,0.0,0.0,3467.6253777975303,0.0,0.0,640.72,0.0,0.0,0,1179.3453777975305,0.0,2929,-1179.3453777975303
Data,2545,0.0,0.0,3104.7287108105775,0.0,0.0,608.29,0.0,0.0,0,914.0187108105777,0.0,2799,-914.0187108105774
Data,2546,0.0,0.0,3590.5281731359573,0.0,0.0,619.47,0.0,0.0,0,1490.9981731359576,0.0,2719,-1490.9981731359574
Data,2547,0.0,0.0,3648.167252521245,0.0,0.0,660.85,0.0,0.0,0,1479.0172525212447,0.0,2830,-1479.0172525212447
Data,2548,0.0,0.0,3534.939796889529,0.0,0.0,668.67,0.0,0.0,0,1231.6097968895292,0.0,2972,-1231.6097968895292
Data,2549,0.0,0.0,3536.346398346112,0.0,0.0,741.35,0.0,0.0,0,1275.696398346112,0.0,3002,-1275.696398346112
Data,2550,-0.0,0.0,3337.40995974543,0.0,0.0,702.22,0.0,0.0,0,1055.6299597454304,0.0,2984,-1055.6299597454301
Data,2551,-0.0,0.0,3254.686348496783,0.0,0.0,695.51,0.0,0.0,0,1059.1963484967832,0.0,2891,-1059.196348496783
Data,2552,-0.0,0.0,2117.2723122870593,0.0,0.0,696.63,0.0,0.0,0,-144.09768771294034,0.0,2958,144.09768771294068
Data,2553,-0.0,0.0,2069.0585822080366,0.0,0.0,676.5,0.0,0.0,0,-368.4414177919632,0.0,3114,368.44141779196343
Data,2554,-0.0,0.0,1818.538377703607,0.0,0.0,651.9,0.0,0.0,0,-796.561622296393,0.0,3267,796.561622296393
Data,2555,-0.0,0.0,1815.3632660487212,0.0,0.0,676.5,0.0,0.0,0,-885.1367339512786,0.0,3377,885.1367339512788
Data,2556,-0.0,0.0,1670.373891696551,0.0,0.0,668.67,0.0,0.0,0,-1042.956108303449,0.0,3382,1042.9561083034491
Data,2557,-0.0,0.0,1525.9136012108352,0.0,0.0,660.85,0.0,0.0,0,-1024.236398789165,0.0,3211,1024.236398789165
Data,2558,-0.0,0.0,1882.907997746636,0.0,0.0,665.32,0.0,0.0,0,-675.7720022533637,0.0,3224,675.7720022533639
Data,2559,-0.0,0.0,1917.3063983813263,0.0,0.0,688.8,0.0,0.0,0,-626.8936016186736,0.0,3233,626.8936016186738
Data,2560,-0.0,0.0,1971.473873468815,0.0,0.0,703.34,0.0,0.0,0,-530.1861265311848,0.0,3205,530.1861265311849
Data,2561,-0.0,0.0,2401.1388491487664,0.0,0.0,722.35,0.0,0.0,0,-93.51115085123391,0.0,3217,93.51115085123354
Data,2562,-0.0,0.0,3146.092867595623,0.0,0.0,789.44,0.0,0.0,0,595.5328675956229,0.0,3340,-595.532867595623
Data,2563,-0.0,0.0,3197.3813148877266,0.0,0.0,774.9,0.0,151.0,0,744.2813148877266,0.0,3379,-744.2813148877266
Data,2564,-0.0,0.0,2887.411303543494,0.0,0.0,749.18,0.0,151.0,0,365.59130354349355,0.0,3422,-365.59130354349384
Data,2565,0.0,0.0,3003.9079949388415,0.0,0.0,717.87,0.0,151.0,0,616.7779949388415,0.0,3256,-616.7779949388415
Data,2566,0.0,0.0,3096.312308450991,0.0,0.0,714.52,0.0,151.0,0,937.8323084509913,0.0,3024,-937.8323084509911
Data,2567,0.0,0.0,3128.322080149686,0.0,0.0,701.1,0.0,151.0,0,1048.4220801496858,0.0,2932,-1048.4220801496858
Data,2568,0.0,0.0,3109.2602750576916,0.0,0.0,692.15,0.0,245.4919,0,1224.902175057692,0.0,2822,-1224.9021750576917
Data,2569,0.0,0.0,3214.2737998652524,0.0,0.0,692.15,0.0,151.0,0,1369.4237998652525,0.0,2688,-1369.4237998652525
Data,2570,0.0,0.0,2994.0492579492666,0.0,0.0,684.33,0.0,474.2803,0,1508.6595579492666,0.0,2644,-1508.6595579492666
Data,2571,0.0,0.0,3126.768849672108,0.0,0.0,736.88,0.0,502.0,0,1582.648849672108,0.0,2783,-1582.648849672108
Data,2572,0.0,0.0,3113.3505685316704,0.0,0.0,750.3,0.0,502.0,0,1453.6505685316706,0.0,2912,-1453.6505685316704
Data,2573,0.0,0.0,2743.1529958770475,0.0,0.0,734.65,0.0,502.0,0,1078.802995877048,0.0,2901,-1078.8029958770476
Data,2574,-0.0,0.0,2948.3435863018226,0.0,0.0,724.58,0.0,502.0,0,1387.9235863018228,0.0,2787,-1387.9235863018225
Data,2575,-0.0,0.0,2512.1503350785893,0.0,0.0,673.15,0.0,502.0,0,990.3003350785892,0.0,2697,-990.3003350785892
Data,2576,-0.0,0.0,2297.78991419602,0.0,0.0,675.38,0.0,502.0,0,721.1699141960204,0.0,2754,-721.1699141960202
Data,2577,-0.0,0.0,1818.843641794745,0.0,0.0,741.35,0.0,151.0,0,-248.80635820525518,0.0,2960,248.80635820525492
Data,2578,-0.0,0.0,2113.5522585843714,0.0,0.0,738.0,0.0,151.0,0,-82.4477414156286,0.0,3085,82.44774141562857
Data,2579,-0.0,0.0,2437.059914597512,0.0,0.0,732.41,0.0,151.0,0,121.4699145975121,0.0,3199,-121.469914597512
Data,2580,-0.0,0.0,2318.9266850946633,0.0,0.0,715.64,0.0,151.0,0,-34.43331490533673,0.0,3220,34.433314905336715
Data,2581,-0.0,0.0,2494.2347328536507,0.0,0.0,663.08,0.0,151.0,0,86.3147328536508,0.0,3222,-86.31473285365075
Data,2582,-0.0,0.0,2065.018796569445,0.0,0.0,672.03,0.0,502.0,0,8.04879656944469,0.0,3231,-8.048796569444903
Data,2583,-0.0,0.0,2218.8350752397423,0.0,0.0,680.97,0.0,151.0,0,-150.19492476025744,0.0,3201,150.19492476025766
Data,2584,-0.0,0.0,2386.474018072208,0.0,0.0,685.45,0.0,151.0,0,61.92401807220769,0.0,3161,-61.9240180722079
Data,2585,-0.0,0.0,2355.94715813853,0.0,0.0,718.99,0.0,502.0,0,323.93715813853015,0.0,3253,-323.9371581385301
Data,2586,-0.0,0.0,2900.001329037096,0.0,0.0,768.19,0.0,502.0,0,830.1913290370965,0.0,3340,-830.1913290370962
Data,2587,-0.0,0.0,2830.446018128725,0.0,0.0,811.8,0.0,502.0,0,786.246018128725,0.0,3358,-786.2460181287249
Data,2588,-0.0,0.0,3032.2384337831736,0.0,0.0,836.4,0.0,502.0,0,1006.6384337831735,0.0,3364,-1006.6384337831736
Data,2589,-0.0,0.0,3111.2663447186887,0.0,0.0,869.95,0.0,502.0,0,1283.216344718689,0.0,3200,-1283.2163447186888
Data,2590,0.0,0.0,2750.857959355827,0.0,0.0,836.4,0.0,502.0,0,1081.2579593558269,0.0,3008,-1081.257959355827
Data,2591,0.0,0.0,3079.556866944352,0.0,0.0,826.34,0.0,502.0,0,1585.896866944352,0.0,2822,-1585.896866944352
Data,2592,0.0,0.0,2860.6457162119814,0.0,0.0,815.15,0.0,502.0,0,1491.7957162119817,0.0,2686,-1491.7957162119815
Data,2593,0.0,0.0,2442.7771043526386,0.0,0.0,810.68,0.0,502.0,0,1175.4571043526385,0.0,2580,-1175.4571043526385
Data,2594,0.0,0.0,2400.959582610926,0.0,0.0,843.11,0.0,502.0,0,1173.0695826109265,0.0,2573,-1173.0695826109263
Data,2595,0.0,0.0,2476.842140573252,0.0,0.0,849.82,0.0,502.0,0,1178.6621405732521,0.0,2650,-1178.6621405732521
Data,2596,0.0,0.0,2329.81125839393,0.0,0.0,791.67,0.0,502.0,0,772.4812583939304,0.0,2851,-772.48125839393
Data,2597,0.0,0.0,2251.0772747009823,0.0,0.0,765.95,0.0,502.0,0,662.0272747009822,0.0,2857,-662.0272747009824
Data,2598,-0.0,0.0,2312.9402662509706,0.0,0.0,772.66,0.0,502.0,0,811.6002662509705,0.0,2776,-811.6002662509705
Data,2599,-0.0,0.0,2148.282786742288,0.0,0.0,776.02,0.0,502.0,0,682.3027867422877,0.0,2744,-682.3027867422879
Data,2600,-0.0,0.0,1844.3846340982384,0.0,0.0,777.14,0.0,502.0,0,377.5246340982383,0.0,2746,-377.5246340982384
Data,2601,-0.0,0.0,1811.1604697623745,0.0,0.0,771.55,0.0,151.0,0,-200.28953023762574,0.0,2934,200.2895302376255
Data,2602,-0.0,0.0,1944.2257935034002,0.0,0.0,765.95,0.0,151.0,0,-271.8242064966001,0.0,3133,271.8242064965998
Data,2603,-0.0,0.0,1803.9775594082041,0.0,0.0,772.66,0.0,151.0,0,-452.36244059179614,0.0,3180,452.3624405917959
Data,2604,-0.0,0.0,1642.707113947641,0.0,0.0,772.66,0.0,151.0,0,-615.6328860523591,0.0,3182,615.6328860523591
Data,2605,-0.0,0.0,2116.719941445782,0.0,0.0,718.99,0.0,151.0,0,-107.29005855421826,0.0,3094,107.29005855421815
Data,2606,-0.0,0.0,1734.4747008232825,0.0,0.0,733.53,0.0,502.0,0,-175.99529917671745,0.0,3146,175.99529917671748
Data,2607,-0.0,0.0,2171.319936369489,0.0,0.0,739.12,0.0,151.0,0,-129.5600636305108,0.0,3191,129.56006363051108
Data,2608,-0.0,0.0,2471.2652015458675,0.0,0.0,724.58,0.0,502.0,0,531.8452015458673,0.0,3166,-531.8452015458676
Data,2609,-0.0,0.0,2571.8643518345452,0.0,0.0,764.84,0.0,502.0,0,529.7043518345456,0.0,3309,-529.7043518345453
Data,2610,-0.0,0.0,2376.263164540959,0.0,0.0,825.22,0.0,502.0,0,283.4831645409597,0.0,3420,-283.48316454095925
Data,2611,-0.0,0.0,2467.1165817490005,0.0,0.0,852.05,0.0,502.0,0,382.1665817490008,0.0,3439,-382.16658174900044
Data,2612,-0.0,0.0,2295.755820757489,0.0,0.0,847.58,0.0,502.0,0,128.33582075748902,0.0,3517,-128.33582075748893
Data,2613,0.0,0.0,2341.284512491992,0.0,0.0,801.74,0.0,502.0,0,270.0245124919919,0.0,3375,-270.0245124919918
Data,2614,0.0,0.0,2428.8172708658494,0.0,0.0,741.35,0.0,502.0,0,504.16727086584956,0.0,3168,-504.16727086584945
Data,2615,0.0,0.0,2281.523084350326,0.0,0.0,710.05,0.0,502.0,0,525.573084350326,0.0,2968,-525.5730843503259
Data,2616,0.0,0.0,2421.7000789976905,0.0,0.0,695.51,0.0,502.0,0,791.2100789976903,0.0,2828,-791.2100789976905
Data,2617,0.0,0.0,2469.4458592503006,0.0,0.0,653.02,0.0,502.0,0,948.4658592503009,0.0,2676,-948.4658592503006
Data,2618,0.0,0.0,2484.56951289107,0.0,0.0,663.08,0.0,502.0,0,982.6495128910699,0.0,2667,-982.6495128910702
Data,2619,0.0,0.0,2474.353695676978,0.0,0.0,686.56,0.0,502.0,0,878.9136956769781,0.0,2784,-878.913695676978
Data,2620,0.0,0.0,2589.94534005358,0.0,0.0,686.56,0.0,502.0,0,792.5053400535801,0.0,2986,-792.5053400535799
Data,2621,0.0,0.0,2122.7917410326363,0.0,0.0,701.1,0.0,502.0,0,335.89174103263616,0.0,2990,-335.89174103263633
Data,2622,-0.0,0.0,1591.0787436200294,0.0,0.0,694.39,0.0,502.0,0,-135.5312563799706,0.0,2923,135.5312563799706
Data,2623,-0.0,0.0,1158.731490655829,0.0,0.0,699.98,0.0,502.0,0,-567.2885093441708,0.0,2928,567.288509344171
Data,2624,-0.0,0.0,956.9239257780528,0.0,0.0,710.05,0.0,502.0,0,-921.0260742219473,0.0,3090,921.0260742219473
Data,2625,-0.0,0.0,878.0218159247006,0.0,0.0,718.99,0.0,502.0,0,-1354.9881840752996,0.0,3454,1354.9881840752994
Data,2626,-0.0,0.0,815.8408502495407,0.0,0.0,705.57,0.0,502.0,0,-1655.5891497504592,0.0,3679,1655.5891497504592
Data,2627,-0.0,0.0,876.7562164035164,0.0,0.0,685.45,0.0,502.0,0,-1678.793783596484,0.0,3743,1678.7937835964835
Data,2628,-0.0,0.0,829.154523230122,0.0,0.0,640.72,0.0,502.0,0,-1790.1254767698777,0.0,3762,1790.1254767698779
Data,2629,-0.0,0.0,826.4666132542623,0.0,0.0,615.0,0.0,502.0,0,-1667.5333867457377,0.0,3611,1667.5333867457377
Data,2630,-0.0,0.0,939.0854342084826,0.0,0.0,627.3,0.0,502.0,0,-1699.6145657915174,0.0,3768,1699.6145657915174
Data,2631,-0.0,0.0,1187.905086468351,0.0,0.0,659.73,0.0,502.0,0,-1466.3649135316489,0.0,3816,1466.3649135316489
Data,2632,-0.0,0.0,1240.435595943144,0.0,0.0,703.34,0.0,502.0,0,-1427.2244040568557,0.0,3873,1427.2244040568557
Data,2633,-0.0,0.0,1691.023257981351,0.0,0.0,723.46,0.0,502.0,0,-1031.516742018649,0.0,3948,1031.516742018649
Data,2634,-0.0,0.0,1853.383984344218,0.0,0.0,748.06,0.0,502.0,0,-766.5560156557821,0.0,3870,766.556015655782
Data,2635,-0.0,0.0,2008.7480110801453,0.0,0.0,792.79,0.0,502.0,0,-452.46198891985466,0.0,3756,452.4619889198548
Data,2636,-0.0,0.0,1516.9694517366559,0.0,0.0,800.62,0.0,502.0,0,-972.4105482633444,0.0,3792,972.4105482633441
Data,2637,-0.0,0.0,1214.013499850999,0.0,0.0,751.42,0.0,502.0,0,-1102.5665001490008,0.0,3570,1102.566500149001
Data,2638,0.0,0.0,1130.0040565463823,0.0,0.0,734.65,0.0,502.0,0,-951.3459434536176,0.0,3318,951.3459434536177
Data,2639,0.0,0.0,852.1372367908979,0.0,0.0,661.96,0.0,502.0,0,-1048.902763209102,0.0,3065,1048.902763209102
Data,2640,0.0,0.0,752.486158105124,0.0,0.0,653.02,0.0,502.0,0,-1014.493841894876,0.0,2922,1014.493841894876
Data,2641,0.0,0.0,1212.5763227821453,0.0,0.0,677.62,0.0,502.0,0,-364.8036772178548,0.0,2757,364.80367721785467
Data,2642,0.0,0.0,633.4443243656254,0.0,0.0,689.92,0.0,502.0,0,-895.6356756343745,0.0,2721,895.6356756343746
Data,2643,0.0,0.0,1458.8646691836368,0.0,0.0,696.63,0.0,502.0,0,-174.5053308163631,0.0,2832,174.5053308163632
Data,2644,0.0,0.0,1628.0673841394057,0.0,0.0,688.8,0.0,502.0,0,-208.13261586059434,0.0,3027,208.13261586059434
Data,2645,0.0,0.0,1659.4564215246194,0.0,0.0,672.03,0.0,502.0,0,-213.5135784753806,0.0,3047,213.51357847538065
Data,2646,-0.0,0.0,1729.1128353684092,0.0,0.0,666.44,0.0,502.0,0,-171.44716463159088,0.0,3069,171.4471646315908
Data,2647,-0.0,0.0,1209.0432078422664,0.0,0.0,670.91,0.0,502.0,0,-712.0467921577339,0.0,3094,712.0467921577336
Data,2648,-0.0,0.0,1001.9403901815913,0.0,0.0,698.86,0.0,502.0,0,-1064.1996098184088,0.0,3267,1064.1996098184086
Data,2649,-0.0,0.0,788.4006181659068,-0.0,0.0,723.46,0.0,151.0,0,-1962.1393818340932,0.0,3625,1962.139381834093
Data,2650,-0.0,0.0,924.2085203798532,0.0,0.0,696.63,0.0,502.0,0,-1687.1614796201466,0.0,3810,1687.1614796201468
Data,2651,-0.0,0.0,890.2978041732183,0.0,0.0,684.33,0.0,502.0,0,-1724.3721958267818,0.0,3801,1724.3721958267815
Data,2652,-0.0,0.0,1072.9987707206415,0.0,0.0,628.42,0.0,502.0,0,-1628.5812292793585,0.0,3832,1628.5812292793585
Data,2653,-0.0,0.0,1048.2934487414736,0.0,0.0,623.95,0.0,502.0,0,-1494.7565512585265,0.0,3669,1494.7565512585263
Data,2654,-0.0,0.0,1149.7273058091296,0.0,0.0,687.68,0.0,502.0,0,-1520.5926941908706,0.0,3860,1520.5926941908706
Data,2655,-0.0,0.0,914.7523013723596,0.0,0.0,723.46,0.0,502.0,0,-1724.7876986276403,0.0,3865,1724.7876986276403
Data,2656,-0.0,0.0,1032.3227069750765,0.0,0.0,748.06,0.0,151.0,0,-1903.6172930249236,0.0,3835,1903.6172930249236
Data,2657,-0.0,0.0,890.9103145994255,0.0,0.0,768.19,0.0,502.0,0,-1694.8996854005745,0.0,3856,1694.8996854005745
Data,2658,-0.0,0.0,1323.3661380205945,0.0,0.0,826.34,0.0,502.0,0,-1136.2938619794054,0.0,3788,1136.2938619794054
Data,2659,-0.0,0.0,1727.1214308460976,0.0,0.0,853.17,0.0,502.0,0,-634.7085691539024,0.0,3717,634.7085691539024
Data,2660,-0.0,0.0,1271.2900000546479,-0.0,0.0,828.57,0.0,502.0,0,-1137.139999945352,0.0,3739,1137.139999945352
Data,2661,-0.0,0.0,800.5136172915634,0.0,0.0,787.2,0.0,502.0,0,-1437.2863827084368,0.0,3527,1437.2863827084366
Data,2662,0.0,0.0,605.8927011713799,0.0,0.0,758.13,0.0,502.0,0,-1421.97729882862,0.0,3288,1421.97729882862
Data,2663,0.0,0.0,641.2512510871381,0.0,0.0,711.16,0.0,502.0,0,-1249.588748912862,0.0,3104,1249.5887489128618
Data,2664,0.0,0.0,729.8615044630366,0.0,0.0,692.15,0.0,502.0,0,-1026.9884955369635,0.0,2951,1026.9884955369635
Data,2665,0.0,0.0,832.223743991327,0.0,0.0,655.25,0.0,502.0,0,-780.526256008673,0.0,2770,780.526256008673
Data,2666,0.0,0.0,902.8953100527566,0.0,0.0,647.43,0.0,502.0,0,-668.6746899472436,0.0,2721,668.6746899472435
Data,2667,0.0,0.0,787.2118910258827,0.0,0.0,648.55,0.0,502.0,0,-870.2381089741174,0.0,2808,870.2381089741174
Data,2668,0.0,0.0,830.9219099486448,0.0,0.0,715.64,0.0,502.0,0,-927.4380900513553,0.0,2976,927.4380900513552
Data,2669,0.0,0.0,685.483260250519,0.0,0.0,735.76,0.0,502.0,0,-1084.756739749481,0.0,3008,1084.7567397494809
Data,2670,-0.0,0.0,953.8308387061477,-0.0,0.0,741.35,0.0,502.0,0,-755.8191612938524,0.0,2953,755.8191612938523
Data,2671,-0.0,0.0,1072.8445907243233,0.0,0.0,666.44,0.0,502.0,0,-716.7154092756767,0.0,2958,716.7154092756766
Data,2672,-0.0,0.0,437.38629261889986,-0.0,0.0,675.38,0.0,502.0,0,-1452.2337073811,0.0,3067,1452.2337073811002
Data,2673,-0.0,0.0,437.01811160686646,0.0,0.0,669.79,0.0,502.0,0,-1801.1918883931335,0.0,3410,1801.1918883931335
Data,2674,-0.0,0.0,589.3824984280889,0.0,0.0,665.32,0.0,502.0,0,-1837.2975015719112,0.0,3594,1837.2975015719112
Data,2675,-0.0,0.0,675.8244804352634,0.0,0.0,661.96,0.0,502.0,0,-1824.2155195647367,0.0,3664,1824.2155195647365
Data,2676,-0.0,0.0,698.1717382459877,0.0,0.0,664.2,0.0,502.0,0,-1871.6282617540126,0.0,3736,1871.6282617540123
Data,2677,-0.0,0.0,911.0059397660958,0.0,0.0,619.47,0.0,502.0,0,-1548.5240602339038,0.0,3581,1548.524060233904
Data,2678,-0.0,0.0,919.6525368204797,0.0,0.0,623.95,0.0,502.0,0,-1703.3974631795206,0.0,3749,1703.3974631795204
Data,2679,-0.0,0.0,949.8296592972268,0.0,0.0,628.42,0.0,502.0,0,-1706.750340702773,0.0,3787,1706.7503407027732
Data,2680,-0.0,0.0,933.1613787165143,0.0,0.0,666.44,0.0,502.0,0,-1708.3986212834857,0.0,3810,1708.3986212834857
Data,2681,-0.0,0.0,1076.6278657611883,0.0,0.0,722.35,0.0,502.0,0,-1655.0221342388118,0.0,3956,1655.0221342388118
Data,2682,-0.0,0.0,631.1042955528284,0.0,0.0,809.56,0.0,502.0,0,-1933.3357044471718,0.0,3876,1933.3357044471718
Data,2683,-0.0,0.0,542.580059942645,0.0,0.0,863.24,0.0,502.0,0,-1872.1799400573552,0.0,3780,1872.179940057355
Data,2684,-0.0,0.0,431.4650185006613,0.0,0.0,868.83,0.0,502.0,0,-1973.7049814993388,0.0,3776,1973.7049814993386
Data,2685,-0.0,0.0,474.5657294781224,0.0,0.0,764.84,0.0,502.0,0,-1810.5942705218774,0.0,3552,1810.5942705218777
Data,2686,0.0,0.0,412.421584593233,0.0,0.0,727.94,0.0,502.0,0,-1667.6384154067669,0.0,3310,1667.6384154067669
Data,2687,0.0,0.0,628.1882225737872,0.0,0.0,675.38,0.0,502.0,0,-1299.4317774262126,0.0,3105,1299.4317774262126
Data,2688,0.0,0.0,616.093652095171,0.0,0.0,654.14,0.0,502.0,0,-1226.7663479048292,0.0,2999,1226.766347904829
Data,2689,0.0,0.0,849.6338139969082,0.0,0.0,639.6,0.0,502.0,0,-851.7661860030919,0.0,2843,851.7661860030918
Data,2690,0.0,0.0,721.2421375555773,0.0,0.0,742.47,0.0,502.0,0,-814.2878624444227,0.0,2780,814.2878624444227
Data,2691,0.0,0.0,716.8548018564608,0.0,0.0,720.11,0.0,502.0,0,-927.0351981435391,0.0,2866,927.0351981435392
Data,2692,0.0,0.0,753.1334833987571,0.0,0.0,733.53,0.0,502.0,0,-1088.336516601243,0.0,3077,1088.336516601243
Data,2693,0.0,0.0,956.9762355793196,0.0,0.0,741.35,0.0,502.0,0,-877.6737644206805,0.0,3078,877.6737644206804
