Hour,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,52,53,54,55,56,57,58,59,61,62,63,64,65,66,67,68,71,73,74,75,77,78,79,80,,,,,,,,,,,,,
25,0,0,0,0,0,0,0.04007891,0,0,0,0,0.103575884,0,0.258548822,0,0,0,0,0,0.006023182,0.065919721,0,0,0,0,0,0.057023168,0,0.959520766,0.937166599,0.012885961,0,0,0,0,0,0.04007891,0,0,0,0,0.103575884,0,0.258548822,0,0,0,0,0,0.006023182,0.065919721,0,0,0,0,0,0.057023168,0,0.959520766,0.937166599,0.872,0.1636,0,0.872,0,0.872,0,0.7124,0.001033,0.55,0.872,0.404,0,0,,6.577512936,6.71166844,26.1703022,10.22731749,0,2.919848388,1.465107076,0,30.91200298,0,239.6174134,194.3988271
26,0,0,0,0,0,0,0.012885961,0,0,0,0,0.182296542,0,0.182296542,0,0,0,0,0,0,0,0,0,0,0,0,0.82892682,0.006023182,0.850864625,0.048385151,0.11356604,0,0,0,0,0,0.012885961,0,0,0,0,0.182296542,0,0.182296542,0,0,0,0,0,0,0,0,0,0,0,0,0.82892682,0.006023182,0.850864625,0.048385151,0.872,0.1091,0,0.872,0,0.872,0,0.7075,0,0.4094,0.872,0.363,0,0,,30.82931436,1.14763005,24.49621662,3.835024128,0,0,0,0,238.9805166,5.369235622,113.0042979,5.337764838
27,0,0,0,0,0,0,0.008645971,0,0,0,0,0.145644037,0,0.182296542,0,0,0,0,0,0,0.381546601,0,0,0,0,0,0.729705066,0.032210908,0.103575884,0,0,0,0,0,0,0,0.008645971,0,0,0,0,0.145644037,0,0.182296542,0,0,0,0,0,0,0.381546601,0,0,0,0,0,0.729705066,0.032210908,0.103575884,0,0.872,0.1146,0,0.872,0,0.872,0,0.703,0,0.3335,0.872,0.37,0,0,,0,0.89437798,22.73189026,4.454411758,0,0,5.238348018,0,244.3520146,33.3512155,15.97774193,0
28,0,0,0,0,0,0,0,0,0,0,0,0.123866562,0,0.563655852,0,0,0,0,0,0.006023182,0.937166599,0,0,0,0,0,0.871378368,0,0.012885961,0.093845935,0.11356604,0,0,0,0,0,0,0,0,0,0,0.123866562,0,0.563655852,0,0,0,0,0,0.006023182,0.937166599,0,0,0,0,0,0.871378368,0,0.012885961,0.093845935,0.872,0.0761,0,0.872,0,0.872,0,0.7026,0,0.1813,0.872,0.426,0,0,,30.6227937,0,16.5331501,11.77835483,0,1.542452292,11.00328203,0,249.5364662,0,1.699934776,10.28356604
29,0,0,0,0,0,0,0,0,0,0,0,0.084338398,0,0.405414998,0,0,0,0,0,0,0.032210908,0,0,0,0,0,0.871378368,0.00541473,0.169451492,0.00541473,0.535975258,0,0,0,0,0,0,0,0,0,0,0.084338398,0,0.405414998,0,0,0,0,0,0,0.032210908,0,0,0,0,0,0.871378368,0.00541473,0.169451492,0.00541473,0.872,0.07263,0,0.872,0,0.872,0.0179,0.6387,0.0329,0.2013,0.872,0.389,0,0,,109.8870594,0,8.559183832,6.441335298,0,0,0.287550346,0,189.7315274,3.645437746,16.99676681,0.451139214
30,0,0,0,0,0,0,0,0,0,0,0,0.075030902,0,0.729705066,0,0,0,0,0,0,0.012885961,0,0,0,0,0,0.805695499,0,0,0.00541473,0.336591417,0,0,0,0,0,0,0,0,0,0,0.075030902,0,0.729705066,0,0,0,0,0,0,0.012885961,0,0,0,0,0,0.805695499,0,0,0.00541473,0.872,0.04172,0,0.872,0.06934,0.872,0.2343,0.5854,0.1724,0.3938,0.872,0.178,0,0,,96.3776986,0,10.63454417,16.19180113,0,0,0.160656928,0,245.0052386,0,0,0.630060544
31,0,0,0,0,0,0,0,0,0,0,0,0.048385151,0,0.591579561,0,0,0,0,0,0,0.008645971,0,0,0,0,0,0.729705066,0,0.591579561,0.755930338,0.591579561,0,0,0,0,0,0,0,0,0,0,0.048385151,0,0.591579561,0,0,0,0,0,0,0.008645971,0,0,0,0,0,0.729705066,0,0.591579561,0.755930338,0.872,0.00076,0,0.872,0.02582,0.872,0.1785,0.7603,0.0716,0.6587,0.872,0.089,0,0,,123.9411781,0,5.017874098,9.604834932,0,0,0.078872448,0,162.3606342,0,60.6365842,64.36002208
32,0,0,0,0,0,0,0.006023182,0,0,0,0,0.024924903,0,0.241511333,0,0,0,0,0,0,0.241511333,0,0,0,0,0.225414617,0.535975258,0.21021573,0.535975258,0.890352266,0.805695499,0,0,0,0,0,0.006023182,0,0,0,0,0.024924903,0,0.241511333,0,0,0,0,0,0,0.241511333,0,0,0,0,0.225414617,0.535975258,0.21021573,0.535975258,0.890352266,0.872,0.00831,0,0.872,0.03738,0.872,0.4695,0.6313,0.3188,0.7246,0.872,0.176,0,0,,115.5956519,0.283508634,1.77014659,2.685235392,0,0,1.508749684,0.9176979,81.6669285,99.03913258,37.62135312,51.91159572
33,0,0,0,0,0,0,0.103575884,0,0,0,0,0.11356604,0,0.937166599,0,0,0.00864597,0,0,0,0.134537092,0,0,0,0,0.134537092,0.619606437,0.258548822,0.258548822,0.702798212,0.591579561,0,0,0,0,0,0.103575884,0,0,0,0,0.11356604,0,0.937166599,0,0,0.00864597,0,0,0,0.134537092,0,0,0,0,0.134537092,0.619606437,0.258548822,0.258548822,0.702798212,0.7476,0,0,0.872,0.59,0.872,0.5386,0.5615,0.5244,0.852,0.872,0.148,0,0,,110.4072066,6.341801092,10.49150862,13.55424555,0.22846288,0,1.093290094,0.712481184,122.8092563,158.4520569,23.60727904,53.30241168
34,0,0,0,0,0,0,0.295566358,0,0,0,0,0.182296542,0,0.96807367,0,0,0.057023168,0,0,0,0.11356604,0,0,0,0,0.258548822,0.405414998,0.430138857,0.241511333,0.481856203,0.455647313,0,0,0,0,0,0.295566358,0,0,0,0,0.182296542,0,0.96807367,0,0,0.057023168,0,0,0,0.11356604,0,0,0,0,0.258548822,0.405414998,0.430138857,0.241511333,0.481856203,0.683,0,0,0.872,0.10974,0.872,0.1685,0.644,0.1764,0.872,0.872,0.027,0,0,,94.89935028,20.19571028,18.79394947,15.62489545,1.681525276,0,1.0298928,1.528002594,89.67371374,294.1806876,24.60883476,40.78343766
