*Hour,OtherRenewables
4467,173.4
4468,173.4
4469,176.6
4470,173.4
4471,173.4
4472,173.4
4473,170.2
4474,173.4
4475,173.4
4476,176.6
4477,176.6
4478,176.6
4479,28.8
4480,25.6
4481,25.6
4482,28.8
4483,25.6
4484,28.8
4485,28.8
4486,25.6
4487,28.8
4488,25.6
4489,25.6
4490,22.4
4491,25.6
4492,22.4
4493,25.6
4494,22.4
4495,25.6
4496,25.6
4497,22.4
4498,25.6
4499,28.8
4500,527.6
4501,530.8
4502,530.8
4503,527.6
4504,530.8
4505,530.8
4506,530.8
4507,527.6
4508,530.8
4509,530.8
4510,527.6
4511,530.8
4512,530.8
4513,527.6
4514,524.4
4515,527.6
4516,176.6
4517,473.8898
4518,527.6
4519,527.6
4520,524.4
4521,179.8
4522,179.8
4523,176.6
4524,179.8
4525,179.8
4526,176.6
4527,530.8
4528,527.6
4529,530.8
4530,530.8
4531,527.6
4532,530.8
4533,530.8
4534,527.6
4535,530.8
4536,527.6
4537,527.6
4538,524.4
4539,527.6
4540,524.4
4541,527.6
4542,524.4
4543,527.6
4544,524.4
4545,527.6
4546,527.6
4547,530.8
4548,527.6
4549,530.8
4550,527.6
4551,530.8
4552,530.8
4553,527.6
4554,530.8
4555,527.6
4556,530.8
4557,530.8
4558,527.6
4559,530.8
4560,527.6
4561,527.6
4562,524.4
4563,527.6
4564,527.6
4565,524.4
4566,527.6
4567,524.4
4568,527.6
4569,527.6
4570,173.4
4571,179.8
4572,176.6
4573,179.8
4574,527.6
4575,530.8
4576,527.6
4577,530.8
4578,527.6
4579,530.8
4580,527.6
4581,530.8
4582,530.8
4583,527.6
4584,530.8
4585,524.4
4586,527.6
4587,524.4
4588,527.6
4589,524.4
4590,527.6
4591,173.4
4592,176.6
4593,173.4
4594,176.6
4595,173.4
4596,176.6
4597,179.8
4598,179.8
4599,210.7203
4600,530.8
4601,176.6
4602,527.6
4603,176.6
4604,179.8
4605,176.6
4606,530.8
4607,527.6
4608,278.2363
4609,25.6
4610,22.4
4611,25.6
4612,22.4
4613,25.6
4614,22.4
4615,25.6
4616,22.4
4617,22.4
4618,25.6
4619,22.4
4620,418.9242
4621,176.6
4622,176.6
4623,179.8
4624,176.6
4625,527.6
4626,530.8
4627,253.5211
4628,176.6
4629,296.0691
4630,179.8
4631,527.6
4632,530.8
4633,527.6
4634,524.4
4635,527.6
4636,524.4
4637,176.6
4638,173.4
4639,527.6
4640,22.4
4641,25.6
4642,22.4
4643,25.6
4644,25.6
4645,22.4
4646,28.8
4647,25.6
4648,28.8
4649,25.6
4650,28.8
4651,28.8
4652,25.6
4653,25.6
4654,28.8
4655,25.6
4656,25.6
4657,22.4
4658,25.6
4659,22.4
4660,25.6
4661,22.4
4662,22.4
4663,25.6
4664,22.4
4665,25.6
4666,25.6
4667,28.8
4668,25.6
4669,25.6
4670,28.8
4671,527.6
4672,530.8
4673,527.6
4674,527.6
4675,530.8
4676,527.6
4677,530.8
4678,527.6
4679,530.8
4680,530.8
4681,524.4
4682,527.6
4683,524.4
4684,527.6
4685,524.4
4686,527.6
4687,524.4
4688,524.4
4689,527.6
4690,524.4
4691,524.4
4692,530.8
4693,527.6
4694,530.8
4695,530.8
4696,527.6
4697,530.8
4698,527.6
4699,530.8
4700,527.6
4701,530.8
4702,527.6
4703,530.8
4704,527.6
4705,527.6
4706,524.4
4707,527.6
4708,524.4
4709,524.4
4710,527.6
4711,524.4
4712,527.6
4713,524.4
4714,524.4
4715,527.6
4716,524.4
4717,530.8
4718,527.6
4719,530.8
4720,527.6
4721,530.8
4722,527.6
4723,530.8
4724,527.6
4725,530.8
4726,527.6
4727,530.8
4728,527.6
4729,524.4
4730,527.6
4731,524.4
4732,524.4
4733,524.4
4734,527.6
4735,524.4
4736,527.6
4737,524.4
4738,527.6
4739,524.4
4740,524.4
4741,524.4
4742,530.8
4743,176.6
4744,527.6
4745,530.8
4746,527.6
4747,527.6
4748,530.8
4749,527.6
4750,530.8
4751,527.6
4752,530.8
4753,524.4
4754,527.6
4755,524.4
4756,524.4
4757,524.4
4758,527.6
4759,524.4
4760,173.4
4761,524.4
4762,527.6
4763,173.4
4764,173.4
4765,284.6076
4766,530.8
4767,527.6
4768,527.6
4769,527.6
4770,530.8
4771,527.6
4772,527.6
4773,530.8
4774,527.6
4775,530.8
4776,527.6
4777,524.4
4778,527.6
4779,524.4
4780,527.6
4781,524.4
4782,524.4
4783,527.6
4784,524.4
4785,527.6
4786,524.4
4787,524.4
4788,527.6
4789,179.8
4790,176.6
4791,179.8
4792,355.9751
4793,407.9225
4794,415.6274
4795,230.9485
4796,176.6
4797,176.6
4798,179.8
4799,176.6
4800,176.6
4801,176.6
4802,173.4
4803,173.4
4804,176.6
4805,376.7591
4806,304.5845
4807,173.4
4808,176.6
4809,176.6
4810,176.6
4811,179.8
4812,25.6
4813,28.8
4814,25.6
4815,25.6
4816,28.8
4817,25.6
4818,28.8
4819,25.6
4820,25.6
4821,25.6
4822,28.8
4823,25.6
4824,28.8
4825,22.4
4826,22.4
4827,25.6
4828,22.4
4829,22.4
4830,22.4
4831,25.6
4832,22.4
4833,22.4
4834,25.6
4835,28.8
4836,25.6
4837,28.8
4838,25.6
4839,28.8
4840,25.6
4841,25.6
4842,179.8
4843,176.6
4844,179.8
4845,176.6
4846,179.8
4847,176.6
4848,179.8
4849,173.4
4850,176.6
4851,173.4
4852,173.4
4853,176.6
4854,173.4
4855,25.6
4856,22.4
4857,25.6
4858,22.4
4859,25.6
4860,28.8
4861,25.6
4862,25.6
4863,25.6
4864,25.6
4865,28.8
4866,25.6
4867,25.6
4868,25.6
4869,28.8
4870,25.6
4871,25.6
4872,28.8
4873,524.4
4874,513.1443
4875,527.6
4876,524.4
4877,527.6
4878,524.4
4879,524.4
4880,173.4
4881,176.6
4882,173.4
4883,176.6
4884,173.4
4885,176.6
4886,176.6
4887,179.8
4888,176.6
4889,527.6
4890,530.8
4891,527.6
4892,530.8
4893,527.6
4894,527.6
4895,530.8
4896,527.6
4897,173.4
4898,176.6
4899,173.4
4900,173.4
4901,176.6
4902,173.4
4903,173.4
4904,173.4
4905,176.6
4906,173.4
4907,173.4
4908,527.6
4909,527.6
4910,176.6
4911,176.6
4912,179.8
4913,176.6
4914,324.2928
4915,176.6
4916,527.6
4917,530.8
4918,176.6
4919,530.8
4920,527.6
4921,524.4
4922,527.6
4923,524.4
4924,173.4
4925,527.6
4926,524.4
4927,527.6
4928,22.4
4929,22.4
4930,28.8
4931,25.6
4932,25.6
4933,28.8
4934,25.6
4935,25.6
4936,28.8
4937,176.6
4938,527.6
4939,530.8
4940,527.6
4941,527.6
4942,334.723
4943,527.6
4944,527.6
4945,524.4
4946,527.6
4947,524.4
4948,524.4
4949,524.4
4950,176.6
4951,524.4
4952,524.4
4953,527.6
4954,179.8
4955,176.6
4956,176.6
4957,530.8
4958,176.6
4959,527.6
4960,527.6
4961,527.6
4962,530.8
4963,527.6
4964,527.6
4965,527.6
4966,527.6
4967,527.6
4968,530.8
4969,521.2
4970,527.6
4971,524.4
4972,524.4
4973,524.4
4974,524.4
4975,524.4
4976,527.6
4977,527.6
4978,527.6
4979,527.6
4980,527.6
4981,176.6
4982,527.6
4983,530.8
4984,527.6
4985,527.6
4986,527.6
4987,527.6
4988,527.6
4989,527.6
4990,527.6
4991,527.6
4992,527.6
4993,524.4
4994,524.4
4995,521.2
4996,524.4
4997,524.4
4998,524.4
4999,524.4
5000,173.4
5001,524.4
5002,176.6
5003,179.8
5004,334.8946
5005,179.8
5006,176.6
5007,179.8
5008,527.6
5009,527.6
5010,530.8
5011,527.6
5012,530.8
5013,527.6
5014,530.8
5015,527.6
5016,530.8
5017,524.4
5018,524.4
5019,527.6
5020,524.4
5021,524.4
5022,527.6
5023,524.4
5024,173.4
5025,176.6
5026,527.6
5027,527.6
5028,530.8
5029,527.6
5030,176.6
5031,527.6
5032,530.8
5033,527.6
5034,527.6
5035,527.6
5036,530.8
5037,527.6
5038,527.6
5039,530.8
5040,527.6
5041,524.4
5042,527.6
5043,524.4
5044,524.4
5045,524.4
5046,527.6
5047,524.4
5048,524.4
5049,173.4
5050,176.6
5051,176.6
5052,527.6
5053,527.6
5054,527.6
5055,527.6
5056,527.6
5057,527.6
5058,527.6
5059,527.6
5060,530.8
5061,527.6
5062,527.6
5063,527.6
5064,527.6
5065,527.6
5066,524.4
5067,524.4
5068,527.6
5069,524.4
5070,524.4
5071,527.6
5072,22.4
5073,22.4
5074,25.6
5075,25.6
5076,25.6
5077,25.6
5078,25.6
5079,25.6
5080,25.6
5081,176.6
5082,530.8
5083,527.6
5084,527.6
5085,527.6
5086,527.6
5087,530.8
5088,527.6
5089,173.4
5090,524.4
5091,173.4
5092,527.6
5093,524.4
5094,524.4
5095,523.2673
5096,22.4
5097,25.6
5098,22.4
5099,25.6
5100,25.6
5101,25.6
5102,25.6
5103,25.6
5104,25.6
5105,527.6
5106,527.6
5107,530.8
5108,527.6
5109,527.6
5110,527.6
5111,527.6
5112,530.8
5113,524.4
5114,524.4
5115,524.4
5116,527.6
5117,524.4
5118,524.4
5119,524.4
5120,524.4
5121,173.4
5122,527.6
5123,176.6
5124,176.6
5125,176.6
5126,527.6
5127,203.6607
5128,527.6
5129,527.6
5130,527.6
5131,527.6
5132,527.6
5133,527.6
5134,527.6
5135,530.8
5136,527.6
5137,524.4
5138,524.4
5139,524.4
5140,527.6
5141,527.6
5142,527.6
5143,527.6
5144,527.6
5145,527.6
5146,527.6
5147,527.6
5148,527.6
5149,527.6
5150,530.8
5151,534
5152,540.4
5153,540.4
5154,540.4
5155,502
5156,502
5157,502
5158,502
5159,502
5160,502
5161,502
5162,502
5163,502
5164,502
5165,502
5166,502
5167,502
5168,502
5169,151
5170,151
5171,151
5172,502
5173,502
5174,151
5175,502
5176,502
5177,502
5178,502
5179,514.8
5180,423.6714
5181,295.6595
5182,189.4
5183,192.6
5184,189.4
5185,183
5186,186.2
5187,183
5188,186.2
5189,183
5190,183
5191,186.2
5192,183
5193,186.2
5194,183
5195,189.4
5196,186.2
5197,186.2
5198,189.4
5199,186.2
5200,189.4
5201,186.2
5202,189.4
5203,186.2
5204,189.4
5205,189.4
5206,186.2
5207,189.4
5208,186.2
5209,433.8799
5210,261.5345
5211,537.2
5212,534
5213,445.9378
5214,35.2
5215,32
5216,35.2
5217,32
5218,35.2
5219,35.2
5220,38.4
5221,38.4
5222,35.2
5223,38.4
5224,35.2
5225,38.4
5226,38.4
5227,35.2
5228,38.4
5229,186.2
5230,189.4
5231,186.2
5232,189.4
5233,183
5234,186.2
5235,183
5236,186.2
5237,183
5238,186.2
5239,183
5240,35.2
5241,32
5242,35.2
5243,35.2
5244,38.4
5245,35.2
5246,38.4
5247,35.2
5248,38.4
5249,35.2
5250,38.4
5251,35.2
5252,38.4
5253,35.2
5254,35.2
5255,38.4
5256,35.2
5257,35.2
5258,32
5259,35.2
5260,32
5261,35.2
5262,32
5263,32
5264,35.2
5265,32
5266,35.2
5267,35.2
5268,35.2
5269,38.4
5270,35.2
5271,35.2
5272,38.4
5273,537.2
5274,540.4
5275,537.2
5276,537.2
5277,540.4
5278,537.2
5279,540.4
5280,537.2
5281,534
5282,537.2
5283,534
5284,534
5285,537.2
5286,534
5287,534
5288,534
5289,534
5290,186.2
5291,540.4
5292,186.2
5293,540.4
5294,540.4
5295,189.4
5296,540.4
5297,540.4
5298,540.4
5299,540.4
5300,540.4
5301,540.4
5302,540.4
5303,540.4
5304,540.4
5305,534
5306,537.2
5307,537.2
5308,537.2
5309,537.2
5310,537.2
5311,537.2
5312,537.2
5313,186.2
5314,534
5315,186.2
5316,189.4
5317,393.1896
5318,540.4
5319,186.2
5320,540.4
5321,540.4
5322,189.4
5323,537.2
5324,540.4
5325,540.4
5326,540.4
5327,189.4
5328,189.4
5329,186.2
5330,186.2
5331,537.2
5332,537.2
5333,534
5334,186.2
5335,537.2
5336,537.2
5337,186.2
5338,186.2
5339,186.2
5340,189.4
5341,189.4
5342,189.4
5343,189.4
5344,189.4
5345,189.4
5346,189.4
5347,189.4
5348,189.4
5349,189.4
5350,189.4
5351,189.4
5352,38.4
5353,35.2
5354,35.2
5355,35.2
5356,35.2
5357,35.2
5358,35.2
5359,35.2
5360,38.4
5361,35.2
5362,35.2
5363,35.2
5364,35.2
5365,38.4
5366,38.4
5367,38.4
5368,186.2
5369,189.4
5370,189.4
5371,189.4
5372,189.4
5373,189.4
5374,186.2
5375,189.4
5376,189.4
5377,537.2
5378,537.2
5379,537.2
5380,534
5381,537.2
5382,537.2
5383,537.2
5384,534
5385,186.2
5386,537.2
5387,236.4403
5388,540.4
5389,540.4
5390,537.2
5391,540.4
5392,540.4
5393,540.4
5394,537.2
5395,540.4
5396,540.4
5397,540.4
5398,540.4
5399,540.4
5400,537.2
5401,537.2
5402,537.2
5403,537.2
5404,534
5405,537.2
5406,537.2
5407,534
5408,537.2
5409,183
5410,186.2
5411,186.2
5412,186.2
5413,183
5414,189.4
5415,189.4
5416,540.4
5417,537.2
5418,540.4
5419,540.4
5420,540.4
5421,537.2
5422,540.4
5423,540.4
5424,540.4
5425,534
5426,482.5371
5427,186.2
5428,183
5429,186.2
5430,32
5431,35.2
5432,32
5433,35.2
5434,32
5435,35.2
5436,32
5437,35.2
5438,35.2
5439,35.2
5440,38.4
5441,38.4
5442,35.2
5443,38.4
5444,35.2
5445,38.4
5446,35.2
5447,38.4
5448,35.2
5449,35.2
5450,32
5451,35.2
5452,35.2
5453,32
5454,35.2
5455,35.2
5456,32
5457,35.2
5458,35.2
5459,35.2
5460,38.4
5461,35.2
5462,38.4
5463,186.2
5464,540.4
5465,540.4
5466,537.2
5467,540.4
5468,537.2
5469,540.4
5470,540.4
5471,537.2
5472,540.4
5473,534
5474,537.2
5475,537.2
5476,534
5477,537.2
5478,534
5479,537.2
5480,534
5481,537.2
5482,534
5483,540.4
5484,537.2
5485,540.4
5486,537.2
5487,540.4
5488,537.2
5489,540.4
5490,537.2
5491,540.4
5492,537.2
5493,540.4
5494,537.2
5495,540.4
5496,537.2
5497,537.2
5498,534
5499,537.2
5500,534
5501,534
5502,537.2
5503,534
5504,537.2
5505,183
5506,186.2
5507,189.4
5508,189.4
5509,189.4
5510,189.4
5511,189.4
5512,189.4
5513,189.4
5514,189.4
5515,189.4
5516,189.4
5517,189.4
5518,186.2
5519,189.4
5520,189.4
5521,186.2
5522,186.2
5523,186.2
5524,186.2
5525,183
5526,537.2
5527,537.2
5528,186.2
5529,186.2
5530,186.2
5531,189.4
5532,189.4
5533,189.4
5534,186.2
5535,540.4
5536,540.4
5537,540.4
5538,540.4
5539,540.4
5540,537.2
5541,540.4
5542,540.4
5543,537.2
5544,540.4
5545,537.2
5546,534
5547,537.2
5548,537.2
5549,534
5550,537.2
5551,534
5552,537.2
5553,537.2
5554,186.2
5555,186.2
5556,540.4
5557,540.4
5558,537.2
5559,189.4
5560,537.2
5561,540.4
5562,540.4
5563,537.2
5564,540.4
5565,540.4
5566,537.2
5567,540.4
5568,540.4
5569,534
5570,537.2
5571,186.2
5572,183
5573,537.2
5574,537.2
5575,534
5576,344.6874
5577,186.2
5578,183
5579,540.4
5580,374.1546
5581,186.2
5582,189.4
5583,537.2
5584,540.4
5585,537.2
5586,540.4
5587,540.4
5588,537.2
5589,540.4
5590,540.4
5591,537.2
5592,540.4
5593,534
5594,537.2
5595,534
5596,537.2
5597,537.2
5598,534
5599,537.2
5600,534
5601,186.2
5602,183
5603,189.4
5604,186.2
5605,189.4
5606,186.2
5607,186.2
5608,540.4
5609,506.2058
5610,540.4
5611,537.2
5612,396.2575
5613,205.6522
5614,537.2
5615,537.2
5616,540.4
5617,534
5618,537.2
5619,534
5620,534
5621,534
5622,537.2
5623,534
5624,534
5625,537.2
5626,534
5627,537.2
5628,537.2
5629,537.2
5630,540.4
5631,537.2
5632,540.4
5633,540.4
5634,537.2
5635,537.2
5636,540.4
5637,537.2
5638,540.4
5639,537.2
5640,245.8312
5641,32
5642,35.2
5643,32
5644,32
5645,35.2
5646,32
5647,35.2
5648,32
5649,35.2
5650,32
5651,38.4
5652,35.2
5653,38.4
5654,35.2
5655,38.4
5656,35.2
5657,38.4
5658,537.2
5659,537.2
5660,540.4
5661,537.2
5662,537.2
5663,540.4
5664,537.2
5665,537.2
5666,534
5667,534
5668,537.2
5669,534
5670,534
5671,537.2
5672,534
5673,534
5674,537.2
5675,540.4
5676,540.4
5677,540.4
5678,540.4
5679,540.4
5680,540.4
5681,540.4
5682,537.2
5683,540.4
5684,540.4
5685,540.4
5686,540.4
5687,540.4
5688,537.2
5689,537.2
5690,537.2
5691,537.2
5692,537.2
5693,534
5694,537.2
5695,537.2
5696,537.2
5697,183
5698,537.2
5699,537.2
5700,189.4
5701,401.5137
5702,186.2
5703,189.4
5704,186.2
5705,189.4
5706,540.4
5707,186.2
5708,189.4
5709,540.4
5710,537.2
5711,540.4
5712,189.4
5713,534
5714,537.2
5715,534
5716,537.2
5717,537.2
5718,534
5719,537.2
5720,534
5721,186.2
5722,534
5723,189.4
5724,540.4
5725,537.2
5726,540.4
5727,186.2
5728,540.4
5729,537.2
5730,540.4
5731,537.2
5732,537.2
5733,279.3911
5734,186.2
5735,186.2
5736,38.4
5737,32
5738,32
5739,35.2
5740,32
5741,35.2
5742,32
5743,35.2
5744,32
5745,35.2
5746,32
5747,35.2
5748,35.2
5749,38.4
5750,35.2
5751,35.2
5752,38.4
5753,35.2
5754,35.2
5755,38.4
5756,35.2
5757,38.4
5758,35.2
5759,38.4
5760,38.4
5761,32
5762,35.2
5763,32
5764,32
5765,35.2
5766,32
5767,35.2
5768,32
5769,35.2
5770,38.4
5771,35.2
5772,38.4
5773,35.2
5774,38.4
5775,35.2
5776,186.2
5777,540.4
5778,537.2
5779,537.2
5780,540.4
5781,537.2
5782,540.4
5783,537.2
5784,537.2
5785,537.2
5786,534
5787,537.2
5788,534
5789,534
5790,537.2
5791,534
5792,537.2
5793,534
5794,537.2
5795,537.2
5796,540.4
5797,537.2
5798,537.2
5799,540.4
5800,537.2
5801,537.2
5802,540.4
5803,537.2
5804,540.4
5805,537.2
5806,537.2
5807,186.2
5808,450.1606
5809,183
5810,183
5811,186.2
5812,32
5813,32
5814,35.2
5815,32
5816,32
5817,32
5818,35.2
5819,32
5820,32
5821,35.2
5822,537.2
5823,537.2
5824,540.4
5825,537.2
5826,496.1513
5827,189.4
5828,186.2
5829,186.2
5830,35.2
5831,35.2
5832,38.4
5833,32
5834,32
5835,35.2
5836,32
5837,32
5838,32
5839,32
5840,35.2
5841,38.4
5842,35.2
5843,38.4
5844,38.4
5845,38.4
5846,38.4
5847,38.4
5848,35.2
5849,38.4
5850,38.4
5851,38.4
5852,38.4
5853,38.4
5854,38.4
5855,35.2
5856,38.4
5857,35.2
5858,35.2
5859,35.2
5860,35.2
5861,32
5862,35.2
5863,38.4
5864,38.4
5865,35.2
5866,38.4
5867,38.4
5868,38.4
5869,38.4
5870,35.2
5871,38.4
5872,38.4
5873,38.4
5874,35.2
5875,38.4
5876,38.4
5877,38.4
5878,38.4
5879,38.4
5880,35.2
5881,35.2
5882,35.2
5883,186.2
5884,186.2
5885,186.2
5886,186.2
5887,537.2
5888,540.4
5889,189.4
5890,189.4
5891,189.4
5892,189.4
5893,537.2
5894,540.4
5895,540.4
5896,540.4
5897,537.2
5898,540.4
5899,540.4
5900,540.4
5901,537.2
5902,540.4
5903,540.4
5904,537.2
5905,537.2
5906,537.2
5907,534
5908,537.2
5909,537.2
5910,534
5911,537.2
5912,537.2
5913,534
5914,540.4
5915,540.4
5916,537.2
5917,540.4
5918,270.3484
5919,360.9772
5920,540.4
5921,540.4
5922,540.4
5923,537.2
5924,291.1021
5925,540.4
5926,494.1982
5927,481.4016
5928,38.4
5929,35.2
5930,32
5931,35.2
5932,35.2
5933,32
5934,35.2
5935,35.2
5936,38.4
5937,38.4
5938,35.2
5939,38.4
5940,35.2
5941,38.4
5942,35.2
5943,38.4
5944,38.4
5945,35.2
5946,38.4
5947,35.2
5948,38.4
5949,38.4
5950,35.2
5951,38.4
5952,38.4
5953,32
5954,35.2
5955,35.2
5956,32
5957,35.2
5958,35.2
5959,35.2
5960,38.4
5961,35.2
5962,38.4
5963,35.2
5964,38.4
5965,35.2
5966,38.4
5967,537.2
5968,540.4
5969,537.2
5970,540.2135
5971,522.4388
5972,189.4
5973,329.0958
5974,540.4
5975,537.2
5976,540.4
5977,537.2
5978,534
5979,537.2
5980,534
5981,537.2
5982,534
5983,537.2
5984,534
5985,540.4
5986,537.2
5987,540.4
5988,540.4
5989,537.2
5990,540.4
5991,540.4
5992,537.2
5993,540.4
5994,540.4
5995,537.2
5996,540.4
5997,540.4
5998,537.2
5999,540.4
6000,540.4
6001,534
6002,537.2
6003,534
6004,537.2
6005,537.2
6006,534
6007,537.2
6008,534
6009,540.4
6010,540.4
6011,189.4
6012,540.4
6013,189.4
6014,319.035
6015,189.4
6016,189.4
6017,189.4
6018,189.4
6019,189.4
6020,189.4
6021,540.4
6022,540.4
6023,540.4
6024,540.4
6025,537.2
6026,537.2
6027,537.2
6028,534
6029,537.2
6030,537.2
6031,537.2
6032,189.4
6033,38.4
6034,38.4
6035,38.4
6036,38.4
6037,38.4
6038,35.2
6039,38.4
6040,38.4
6041,38.4
6042,38.4
6043,186.2
6044,189.4
6045,189.4
6046,189.4
6047,189.4
6048,186.2
6049,186.2
6050,186.2
6051,537.2
6052,534
6053,537.2
6054,537.2
6055,534
6056,540.4
6057,540.4
6058,537.2
6059,540.4
6060,540.4
6061,540.4
6062,540.4
6063,540.4
6064,537.2
6065,540.4
6066,540.4
6067,540.4
6068,540.4
6069,537.2
6070,540.4
6071,540.4
6072,540.4
6073,537.2
6074,534
6075,537.2
6076,537.2
6077,534
6078,537.2
6079,537.2
6080,540.4
6081,537.2
6082,189.4
6083,189.4
6084,189.4
6085,186.2
6086,540.4
6087,540.4
6088,540.4
6089,537.2
6090,540.4
6091,540.4
6092,540.4
6093,537.2
6094,540.4
6095,540.4
6096,537.2
6097,537.2
6098,537.2
6099,534
6100,537.2
6101,537.2
6102,534
6103,537.2
6104,540.4
6105,537.2
6106,540.4
6107,537.2
6108,540.4
6109,540.4
6110,189.4
6111,537.2
6112,540.4
6113,540.4
6114,537.2
6115,540.4
6116,540.4
6117,537.2
6118,540.4
6119,540.4
6120,537.2
6121,537.2
6122,534
6123,537.2
6124,537.2
6125,534
6126,537.2
6127,537.2
6128,537.2
6129,540.4
6130,540.4
6131,537.2
6132,540.4
6133,537.2
6134,540.4
6135,540.4
6136,537.2
6137,540.4
6138,540.4
6139,537.2
6140,540.4
6141,540.4
6142,537.2
6143,540.4
6144,537.2
6145,537.2
6146,294.6944
6147,35.2
6148,32
6149,35.2
6150,32
6151,35.2
6152,35.2
6153,32
6154,35.2
6155,189.4
6156,186.2
6157,189.4
6158,189.4
6159,186.2
6160,189.4
6161,189.4
6162,186.2
6163,189.4
6164,189.4
6165,186.2
6166,189.4
6167,189.4
6168,186.2
6169,186.2
6170,183
6171,186.2
6172,183
6173,186.2
6174,183
6175,189.4
6176,189.4
6177,186.2
6178,189.4
6179,38.4
6180,38.4
6181,38.4
6182,38.4
6183,38.4
6184,38.4
6185,38.4
6186,38.4
6187,38.4
6188,38.4
6189,38.4
6190,41.6
6191,38.4
6192,38.4
6193,35.2
6194,35.2
6195,35.2
6196,35.2
6197,32
6198,35.2
6199,38.4
6200,38.4
6201,38.4
6202,38.4
6203,38.4
6204,38.4
6205,38.4
6206,35.2
6207,38.4
6208,38.4
6209,38.4
6210,38.4
6211,38.4
6212,35.2
6213,38.4
6214,38.4
6215,38.4
6216,35.2
6217,35.2
6218,35.2
6219,35.2
6220,35.2
6221,32
6222,35.2
6223,38.4
6224,38.4
6225,38.4
6226,38.4
6227,35.2
6228,38.4
6229,38.4
6230,38.4
6231,35.2
6232,38.4
6233,38.4
6234,38.4
6235,38.4
6236,35.2
6237,38.4
6238,38.4
6239,38.4
6240,38.4
6241,32
6242,35.2
6243,35.2
6244,32
6245,35.2
6246,35.2
6247,540.4
6248,537.2
6249,540.4
6250,540.4
6251,261.9099
6252,540.4
6253,540.4
6254,537.2
6255,540.4
6256,537.2
6257,540.4
6258,537.2
6259,540.4
6260,540.4
6261,537.2
6262,540.4
6263,537.2
6264,540.4
6265,537.2
6266,534
6267,537.2
6268,534
6269,537.2
6270,537.2
6271,186.2
6272,189.4
6273,186.2
6274,189.4
6275,189.4
6276,537.2
6277,38.4
6278,38.4
6279,38.4
6280,35.2
6281,38.4
6282,38.4
6283,35.2
6284,38.4
6285,38.4
6286,38.4
6287,35.2
6288,38.4
6289,35.2
6290,32
6291,35.2
6292,32
6293,35.2
6294,35.2
6295,35.2
6296,38.4
6297,35.2
6298,38.4
6299,38.4
6300,35.2
6301,38.4
6302,35.2
6303,251.7802
6304,537.2
6305,189.4
6306,261.5946
6307,189.4
6308,407.6012
6309,537.2
6310,540.4
6311,353.9217
6312,540.4
6313,534
6314,348.5181
6315,537.2
6316,534
6317,537.2
6318,333.0858
6319,540.4
6320,186.2
6321,38.4
6322,35.2
6323,38.4
6324,35.2
6325,38.4
6326,35.2
6327,38.4
6328,35.2
6329,38.4
6330,35.2
6331,38.4
6332,35.2
6333,38.4
6334,35.2
6335,38.4
6336,35.2
6337,35.2
6338,32
6339,32
6340,35.2
6341,32
6342,35.2
6343,373.6205
6344,189.4
6345,186.2
6346,537.2
6347,540.4
6348,540.4
6349,540.4
6350,540.4
6351,540.4
6352,540.4
6353,540.4
6354,537.2
6355,540.4
6356,540.4
6357,540.4
6358,540.4
6359,540.4
6360,537.2
6361,537.2
6362,537.2
6363,537.2
6364,186.2
6365,35.2
6366,32
6367,35.2
6368,35.2
6369,35.2
6370,35.2
6371,38.4
6372,38.4
6373,35.2
6374,38.4
6375,38.4
6376,38.4
6377,189.4
6378,186.2
6379,189.4
6380,189.4
6381,189.4
6382,186.2
6383,189.4
6384,189.4
6385,537.2
6386,537.2
6387,537.2
6388,537.2
6389,537.2
6390,537.2
6391,534
6392,537.2
6393,537.2
6394,540.4
6395,537.2
6396,540.4
6397,540.4
6398,189.4
6399,189.4
6400,189.4
6401,540.4
6402,189.4
6403,529.0832
6404,189.4
6405,216.013
6406,189.4
6407,234.2532
6408,189.4
6409,186.2
6410,537.2
6411,537.2
6412,534
6413,537.2
6414,537.2
6415,537.2
6416,534
6417,540.4
6418,189.4
6419,189.4
6420,189.4
6421,189.4
6422,540.4
6423,186.2
6424,189.4
6425,540.4
6426,189.4
6427,186.2
6428,189.4
6429,540.4
6430,540.4
6431,537.2
6432,372.3262
6433,186.2
6434,183
6435,346.1376
6436,186.2
6437,534
6438,537.2
6439,537.2
6440,183
6441,189.4
6442,189.4
6443,186.2
6444,189.4
6445,189.4
6446,186.2
6447,540.4
6448,189.4
6449,186.2
6450,295.5559
6451,189.4
6452,186.2
6453,189.4
6454,189.4
6455,186.2
6456,189.4
6457,382.2805
6458,534
6459,537.2
6460,534
6461,537.2
6462,537.2
6463,534
6464,537.2
6465,537.2
6466,186.2
6467,537.2
6468,388.0228
6469,537.2
6470,189.4
6471,479.2044
6472,540.4
6473,537.2
6474,540.4
6475,540.4
6476,537.2
6477,540.4
6478,537.2
6479,540.4
6480,537.2
6481,537.2
6482,537.2
6483,534
6484,537.2
6485,534
6486,537.2
6487,534
6488,537.2
6489,534
6490,540.4
6491,540.4
6492,537.2
6493,540.4
6494,540.4
6495,537.2
6496,540.4
6497,540.4
6498,537.2
6499,540.4
6500,537.2
6501,540.4
6502,537.2
6503,540.4
6504,537.2
6505,537.2
6506,537.2
6507,534
6508,537.2
6509,534
6510,537.2
6511,534
6512,537.2
6513,537.2
6514,540.4
6515,540.4
