*Hour,Load
4794,3572
4795,3491
4796,3367
4797,3197
4798,3027
4799,2817
4800,2685
4801,2609
4802,2570
4803,2692
4804,2872
4805,2953
4806,2889
4807,2933
4808,3037
4809,3164
4810,3292
4811,3328
4812,3264
4813,2975
4814,3044
4815,3068
4816,3099
4817,3288
4818,3428
4819,3359
4820,3282
4821,3091
4822,2910
4823,2753
4824,2630
4825,2493
4826,2507
4827,2640
4828,2781
4829,2882
4830,2867
4831,3008
4832,3137
4833,3292
4834,3422
4835,3532
4836,3500
4837,3304
4838,3392
4839,3347
4840,3328
4841,3419
4842,3492
4843,3400
4844,3257
4845,3071
4846,2882
4847,2736
4848,2676
4849,2530
4850,2501
4851,2648
4852,2816
4853,2921
4854,2922
4855,3058
4856,3244
4857,3422
4858,3618
4859,3627
4860,3611
4861,3404
4862,3520
4863,3524
4864,3510
4865,3584
4866,3573
4867,3462
4868,3344
4869,3165
4870,2972
4871,2801
4872,2764
4873,2654
4874,2640
4875,2776
4876,2913
4877,2980
4878,2914
4879,2865
4880,2811
4881,2905
4882,3048
4883,3152
4884,3187
4885,3053
4886,3083
4887,2982
4888,2977
4889,3161
4890,3322
4891,3297
4892,3246
4893,3111
4894,2916
4895,2829
4896,2734
4897,2625
4898,2635
4899,2735
4900,2910
4901,2983
4902,2895
4903,2813
4904,2860
4905,2958
4906,3048
4907,3108
4908,3074
4909,3011
4910,2996
4911,2896
4912,2916
4913,3110
4914,3295
4915,3274
4916,3211
4917,3053
4918,2910
4919,2769
4920,2670
4921,2555
4922,2550
4923,2675
4924,2852
4925,2962
4926,2986
4927,3020
4928,3089
4929,3272
4930,3475
4931,3525
4932,3478
4933,3203
4934,3233
4935,3186
4936,3252
4937,3450
4938,3561
4939,3477
4940,3368
4941,3183
4942,2989
4943,2826
4944,2734
4945,2634
4946,2625
4947,2780
4948,2926
4949,3024
4950,3063
4951,3120
4952,3126
4953,3319
4954,3423
4955,3352
4956,3296
4957,3095
4958,3168
4959,3164
4960,3240
4961,3440
4962,3534
4963,3455
4964,3314
4965,3126
4966,2935
4967,2762
4968,2708
4969,2586
4970,2588
4971,2709
4972,2857
4973,2951
4974,2948
4975,3024
4976,3115
4977,3243
4978,3314
4979,3333
4980,3231
4981,3038
4982,3106
4983,3066
4984,3144
4985,3366
4986,3463
4987,3356
4988,3234
4989,3061
4990,2861
4991,2691
4992,2607
4993,2489
4994,2504
4995,2630
4996,2781
4997,2891
4998,2888
4999,2989
5000,3127
5001,3319
5002,3411
5003,3303
5004,3195
5005,2963
5006,3127
5007,3168
5008,3234
5009,3420
5010,3505
5011,3400
5012,3261
5013,3077
5014,2899
5015,2764
5016,2676
5017,2547
5018,2529
5019,2714
5020,2873
5021,2948
5022,2939
5023,3031
5024,3192
5025,3403
5026,3533
5027,3466
5028,3451
5029,3332
5030,3426
5031,3417
5032,3377
5033,3510
5034,3520
5035,3388
5036,3277
5037,3064
5038,2908
5039,2752
5040,2678
5041,2536
5042,2517
5043,2643
5044,2801
5045,2848
5046,2789
5047,2797
5048,2905
5049,3029
5050,3126
5051,3133
5052,3071
5053,2938
5054,2882
5055,2855
5056,2865
5057,3053
5058,3180
5059,3110
5060,3040
5061,2898
5062,2754
5063,2690
5064,2596
5065,2491
5066,2513
5067,2648
5068,2802
5069,2875
5070,2819
5071,2771
5072,2828
5073,2703
5074,2762
5075,2918
5076,2806
5077,2691
5078,2648
5079,2709
5080,2761
5081,2984
5082,3156
5083,3147
5084,3090
5085,2968
5086,2805
5087,2684
5088,2608
5089,2474
5090,2517
5091,2644
5092,2790
5093,2920
5094,2934
5095,2962
5096,3099
5097,3236
5098,3347
5099,3346
5100,3261
5101,2991
5102,3045
5103,2993
5104,3092
5105,3412
5106,3504
5107,3406
5108,3258
5109,3076
5110,2886
5111,2752
5112,2673
5113,2532
5114,2529
5115,2670
5116,2849
5117,2944
5118,2953
5119,2969
5120,3108
5121,3357
5122,3434
5123,3341
5124,3228
5125,3015
5126,3097
5127,3070
5128,3156
5129,3433
5130,3492
5131,3401
5132,3297
5133,3124
5134,2939
5135,2750
5136,2700
5137,2571
5138,2569
5139,2700
5140,2872
5141,2981
5142,2967
5143,2952
5144,3162
5145,3552
5146,3649
5147,3584
5148,3548
5149,3327
5150,3429
5151,3390
5152,3440
5153,3603
5154,3566
5155,3440
5156,3318
5157,3121
5158,2955
5159,2761
5160,2709
5161,2598
5162,2615
5163,2723
5164,2906
5165,2988
5166,2974
5167,2993
5168,3166
5169,3412
5170,3510
5171,3428
5172,3367
5173,3094
5174,3207
5175,3114
5176,3196
5177,3505
5178,3539
5179,3449
5180,3318
5181,3124
5182,2956
5183,2761
5184,2719
5185,2629
5186,2622
5187,2723
5188,2908
5189,3001
5190,2909
5191,2875
5192,2979
5193,3104
5194,3190
5195,3038
5196,2974
5197,2952
5198,2926
5199,2883
5200,2901
5201,3126
5202,3214
5203,3146
5204,3087
5205,2963
5206,2821
5207,2682
5208,2641
5209,2570
5210,2579
5211,2719
5212,2830
5213,2902
5214,2852
5215,2828
5216,3001
5217,3044
5218,2993
5219,2972
5220,2913
5221,2812
5222,2804
5223,2700
5224,2824
5225,3111
5226,3252
5227,3207
5228,3137
5229,2991
5230,2830
5231,2724
5232,2681
5233,2590
5234,2620
5235,2704
5236,2841
5237,2921
5238,2893
5239,2799
5240,2713
5241,2827
5242,2880
5243,2891
5244,2825
5245,2709
5246,2514
5247,2476
5248,2662
5249,3011
5250,3223
5251,3238
5252,3196
5253,3062
5254,2935
5255,2745
5256,2677
5257,2556
5258,2551
5259,2679
5260,2842
5261,2931
5262,2956
5263,3052
5264,3297
5265,3528
5266,3721
5267,3701
5268,3694
5269,3506
5270,3643
5271,3605
5272,3542
5273,3680
5274,3624
5275,3493
5276,3364
5277,3189
5278,2991
5279,2817
5280,2745
5281,2659
5282,2688
5283,2761
5284,2884
5285,2973
5286,2949
5287,3000
5288,3280
5289,3469
5290,3561
5291,3531
5292,3502
5293,3416
5294,3426
5295,3284
5296,3336
5297,3544
5298,3530
5299,3423
5300,3317
5301,3134
5302,2927
5303,2775
5304,2705
5305,2600
5306,2618
5307,2738
5308,2926
5309,3042
5310,3026
5311,3025
5312,3092
5313,3335
5314,3481
5315,3426
5316,3384
5317,3169
5318,3237
5319,3201
5320,3326
5321,3564
5322,3570
5323,3478
5324,3377
5325,3224
5326,3032
5327,2893
5328,2790
5329,2684
5330,2680
5331,2800
5332,2948
5333,3043
5334,3072
5335,3125
5336,3268
5337,3435
5338,3584
5339,3634
5340,3587
5341,3329
5342,3421
5343,3332
5344,3360
5345,3628
5346,3645
5347,3578
5348,3409
5349,3225
5350,3030
5351,2865
5352,2799
5353,2686
5354,2732
5355,2824
5356,2952
5357,3062
5358,3077
5359,3123
5360,3289
5361,3496
5362,3687
5363,3781
5364,3733
5365,3600
5366,3736
5367,3693
5368,3640
5369,3789
5370,3732
5371,3626
5372,3472
5373,3301
5374,3112
5375,3018
5376,2918
5377,2849
5378,2844
5379,2996
5380,3181
5381,3300
5382,3288
5383,3262
5384,3243
5385,3351
5386,3425
5387,3362
5388,3289
5389,3168
5390,3059
5391,3037
5392,3290
5393,3591
5394,3702
5395,3680
5396,3591
5397,3439
5398,3269
5399,3152
5400,3113
5401,3003
5402,3020
5403,3148
5404,3310
5405,3393
5406,3362
5407,3224
5408,3080
5409,3158
5410,3189
5411,3207
5412,3192
5413,3214
5414,3141
5415,3053
5416,3175
5417,3490
5418,3676
5419,3663
5420,3586
5421,3453
5422,3227
5423,3081
5424,3029
5425,2921
5426,2960
5427,3110
5428,3285
5429,3413
5430,3406
5431,3446
5432,3550
5433,3756
5434,3883
5435,3898
5436,3947
5437,3794
5438,3835
5439,3839
5440,3892
5441,4055
5442,3997
5443,3881
5444,3747
5445,3579
5446,3385
5447,3168
5448,3173
5449,3068
5450,3114
5451,3227
5452,3396
5453,3558
5454,3626
5455,3710
5456,3811
5457,3920
5458,4070
5459,4039
5460,3966
5461,3800
5462,3916
5463,3887
5464,3898
5465,4066
5466,4027
5467,3911
5468,3777
5469,3612
5470,3409
5471,3275
5472,3241
5473,3105
5474,3124
5475,3287
5476,3454
5477,3536
5478,3554
5479,3610
5480,3699
5481,3874
5482,3939
5483,3827
5484,3773
5485,3520
5486,3645
5487,3623
5488,3704
5489,3968
5490,3976
5491,3874
5492,3769
5493,3617
5494,3440
5495,3274
5496,3235
5497,3103
5498,3134
5499,3299
5500,3456
5501,3560
5502,3622
5503,3677
5504,3599
5505,3695
5506,3713
5507,3631
5508,3502
5509,3277
5510,3368
5511,3426
5512,3595
5513,3899
5514,3871
5515,3730
5516,3619
5517,3480
5518,3271
5519,3126
5520,3098
5521,2996
5522,3035
5523,3132
5524,3303
5525,3450
5526,3439
5527,3468
5528,3638
5529,3885
5530,4030
5531,4025
5532,4025
5533,3823
5534,3926
5535,3897
5536,3887
5537,3993
5538,3885
5539,3745
5540,3603
5541,3447
5542,3258
5543,3092
5544,3100
5545,2979
5546,2995
5547,3104
5548,3259
5549,3362
5550,3374
5551,3253
5552,3247
5553,3268
5554,3247
5555,3128
5556,3175
5557,3080
5558,2991
5559,3029
5560,3180
5561,3454
5562,3498
5563,3445
5564,3374
5565,3268
5566,3069
5567,2984
5568,2992
5569,2901
5570,2990
5571,3075
5572,3211
5573,3282
5574,3245
5575,3156
5576,3087
5577,3069
5578,3152
5579,2990
5580,2937
5581,2895
5582,2832
5583,2788
5584,2976
5585,3255
5586,3398
5587,3390
5588,3337
5589,3230
5590,3109
5591,2933
5592,2921
5593,2836
5594,2890
5595,3042
5596,3210
5597,3327
5598,3335
5599,3369
5600,3518
5601,3773
5602,3864
5603,3819
5604,3762
5605,3567
5606,3665
5607,3672
5608,3865
5609,4063
5610,4023
5611,3900
5612,3754
5613,3566
5614,3367
5615,3190
5616,3142
5617,2994
5618,3067
5619,3218
5620,3400
5621,3532
5622,3537
5623,3562
5624,3516
5625,3580
5626,3592
5627,3525
5628,3462
5629,3275
5630,3428
5631,3478
5632,3613
5633,3807
5634,3759
5635,3664
5636,3544
5637,3395
5638,3197
5639,3003
5640,2967
5641,2843
5642,2893
5643,2993
5644,3145
5645,3257
5646,3285
5647,3315
5648,3348
5649,3470
5650,3525
5651,3455
5652,3364
5653,3164
5654,3298
5655,3304
5656,3422
5657,3692
5658,3682
5659,3566
5660,3434
5661,3264
5662,3088
5663,2966
5664,2958
5665,2802
5666,2872
5667,2957
5668,3099
5669,3198
5670,3176
5671,3101
5672,3213
5673,3347
5674,3423
5675,3399
5676,3358
5677,3263
5678,3324
5679,3255
5680,3267
5681,3473
5682,3519
5683,3465
5684,3396
5685,3308
5686,3140
5687,3000
5688,2988
5689,2874
5690,2874
5691,3023
5692,3170
5693,3269
5694,3307
5695,3360
5696,3438
5697,3743
5698,4026
5699,3976
5700,3776
5701,3599
5702,3719
5703,3741
5704,3894
5705,4116
5706,4113
5707,4010
5708,3916
5709,3778
5710,3645
5711,3529
5712,3501
5713,3441
5714,3477
5715,3600
5716,3753
5717,3836
5718,3836
5719,3778
5720,3852
5721,4058
5722,4140
5723,4162
5724,4003
5725,3890
5726,3856
5727,3816
5728,3889
5729,4053
5730,4125
5731,4077
5732,3949
5733,3836
5734,3688
5735,3521
5736,3544
5737,3485
5738,3550
5739,3661
5740,3768
5741,3831
5742,3750
5743,3572
5744,3552
5745,3635
5746,3680
5747,3608
5748,3517
5749,3475
5750,3371
5751,3424
5752,3574
5753,3785
5754,3941
5755,3965
5756,3884
5757,3812
5758,3617
5759,3434
5760,3439
5761,3313
5762,3385
5763,3498
5764,3655
5765,3750
5766,3794
5767,3839
5768,3973
5769,4113
5770,4211
5771,4106
5772,3947
5773,3779
5774,3970
5775,3904
5776,3996
5777,4184
5778,4171
5779,4065
5780,3924
5781,3755
5782,3554
5783,3372
5784,3363
5785,3285
5786,3320
5787,3450
5788,3579
5789,3668
5790,3671
5791,3687
5792,3844
5793,4066
5794,4042
5795,3866
5796,3820
5797,3692
5798,3887
5799,3840
5800,3869
5801,4044
5802,4032
5803,3975
5804,3861
5805,3733
5806,3606
5807,3444
5808,3426
5809,3374
5810,3456
5811,3594
5812,3748
5813,3833
5814,3843
5815,3883
5816,3910
5817,4214
5818,4344
5819,4336
5820,4329
5821,4101
5822,4125
5823,4139
5824,4252
5825,4422
5826,4391
5827,4292
5828,4173
5829,4041
5830,3911
5831,3696
5832,3695
5833,3620
5834,3668
5835,3756
5836,3890
5837,3985
5838,3990
5839,4059
5840,4139
5841,4437
5842,4507
5843,4483
5844,4345
5845,4167
5846,4259
5847,4241
5848,4373
5849,4537
5850,4501
5851,4425
5852,4255
5853,4132
5854,3935
5855,3751
5856,3743
5857,3652
5858,3744
5859,3866
5860,4031
5861,4114
5862,4079
5863,4119
5864,4110
5865,4326
5866,4560
5867,4481
5868,4448
5869,4219
5870,4353
5871,4315
5872,4384
5873,4549
5874,4493
5875,4395
5876,4270
5877,4117
5878,3940
5879,3759
5880,3783
5881,3681
5882,3733
5883,3873
5884,3976
5885,4027
5886,3988
5887,3928
5888,3799
5889,3964
5890,4056
5891,3967
5892,3873
5893,3732
5894,3711
5895,3709
5896,3834
5897,4019
5898,4065
5899,3985
5900,3907
5901,3802
5902,3630
5903,3506
5904,3509
5905,3446
5906,3535
5907,3667
5908,3752
5909,3811
5910,3763
5911,3649
5912,3478
5913,3609
5914,3656
5915,3601
5916,3540
5917,3454
5918,3385
5919,3250
5920,3392
5921,3677
5922,3843
5923,3852
5924,3826
5925,3736
5926,3574
5927,3391
5928,3401
5929,3308
5930,3403
5931,3533
5932,3697
5933,3817
5934,3851
5935,3930
5936,3927
5937,4155
5938,4196
5939,4095
5940,4006
5941,3833
5942,3921
5943,3900
5944,3989
5945,4179
5946,4161
5947,4078
5948,3989
5949,3872
5950,3684
5951,3491
5952,3496
5953,3355
5954,3435
5955,3556
5956,3679
5957,3779
5958,3781
5959,3813
5960,3832
5961,4039
5962,4046
5963,3937
5964,3911
5965,3634
5966,3655
5967,3687
5968,3819
5969,4080
5970,4048
5971,3977
5972,3880
5973,3727
5974,3547
5975,3380
5976,3429
5977,3358
5978,3460
5979,3579
5980,3731
5981,3831
5982,3892
5983,3953
5984,3997
5985,4258
5986,4272
5987,4219
5988,4116
5989,3848
5990,3870
5991,3873
5992,3896
5993,4111
5994,4057
5995,3955
5996,3847
5997,3701
5998,3516
5999,3321
6000,3344
6001,3213
6002,3293
6003,3452
6004,3574
6005,3673
6006,3704
6007,3739
6008,3809
6009,4125
6010,4224
6011,4168
6012,4072
6013,3953
6014,4017
6015,3967
6016,3924
6017,4109
6018,4063
6019,3981
6020,3883
6021,3744
6022,3576
6023,3474
6024,3560
6025,3463
6026,3601
6027,3766
6028,3925
6029,3988
6030,4013
6031,4067
6032,4037
6033,4217
6034,4196
6035,4077
6036,3944
6037,3637
6038,3728
6039,3774
6040,4015
6041,4216
6042,4156
6043,4044
6044,3935
6045,3794
6046,3619
6047,3454
6048,3474
6049,3410
6050,3463
6051,3535
6052,3659
6053,3719
6054,3643
6055,3587
6056,3552
6057,3812
6058,3840
6059,3783
6060,3736
6061,3526
6062,3528
6063,3476
6064,3449
6065,3658
6066,3711
6067,3665
6068,3612
6069,3476
6070,3303
6071,3197
6072,3293
6073,3301
6074,3359
6075,3494
6076,3676
6077,3794
6078,3718
6079,3596
6080,3429
6081,3472
6082,3479
6083,3368
6084,3315
6085,3280
6086,3190
6087,3288
6088,3571
6089,3857
6090,4028
6091,4060
6092,4039
6093,3950
6094,3782
6095,3606
6096,3634
6097,3520
6098,3603
6099,3729
6100,3919
6101,4066
6102,4109
6103,4130
6104,4131
6105,4306
6106,4375
6107,4270
6108,4222
6109,3954
6110,4119
6111,4173
6112,4276
6113,4482
6114,4429
6115,4335
6116,4221
6117,4081
6118,3899
6119,3609
6120,3604
6121,3551
6122,3614
6123,3756
6124,3911
6125,3998
6126,4049
6127,4214
6128,4427
6129,4896
6130,4997
6131,4842
6132,4620
6133,4326
6134,4440
6135,4396
6136,4434
6137,4534
6138,4500
6139,4456
6140,4316
6141,4197
6142,4021
6143,3790
6144,3777
6145,3682
6146,3819
6147,3921
6148,4017
6149,4122
6150,4165
6151,4210
6152,4215
6153,4456
6154,4574
6155,4459
6156,4372
6157,4137
6158,4297
6159,4354
6160,4490
6161,4595
6162,4549
6163,4448
6164,4307
6165,4204
6166,4049
6167,3824
6168,3840
6169,3736
6170,3806
6171,3947
6172,4084
6173,4183
6174,4215
6175,4289
6176,4310
6177,4553
6178,4657
6179,4572
6180,4418
6181,4090
6182,4211
6183,4281
6184,4459
6185,4614
6186,4585
6187,4486
6188,4359
6189,4182
6190,4017
6191,3759
6192,3778
6193,3707
6194,3812
6195,3949
6196,4068
6197,4150
6198,4180
6199,4244
6200,4316
6201,4701
6202,4807
6203,4708
6204,4746
6205,4477
6206,4550
6207,4490
6208,4462
6209,4548
6210,4476
6211,4385
6212,4250
6213,4145
6214,4104
6215,3933
6216,3957
6217,3773
6218,3838
6219,3933
6220,4060
6221,4079
6222,4054
6223,4095
6224,4037
6225,4251
6226,4342
6227,4293
6228,4267
6229,4307
6230,4428
6231,4355
6232,4334
6233,4312
6234,4295
6235,4228
6236,4108
6237,3987
6238,3904
6239,3776
6240,3810
6241,3754
6242,3832
6243,3908
6244,4048
6245,4091
6246,4080
6247,3975
6248,3786
6249,3824
6250,3924
6251,3959
6252,3813
6253,3743
6254,3684
6255,3775
6256,3958
6257,4101
6258,4257
6259,4266
6260,4198
6261,4140
6262,4045
6263,3873
6264,3928
6265,3843
6266,3925
6267,4047
6268,4192
6269,4298
6270,4343
6271,4460
6272,4473
6273,4675
6274,4785
6275,4719
6276,4635
6277,4408
6278,4489
6279,4590
6280,4775
6281,4839
6282,4803
6283,4734
6284,4578
6285,4470
6286,4318
6287,4094
6288,4126
6289,4017
6290,4138
6291,4272
6292,4412
6293,4487
6294,4478
6295,4567
6296,4564
6297,4745
6298,4862
6299,4754
6300,4643
6301,4378
6302,4442
6303,4481
6304,4633
6305,4757
6306,4728
6307,4658
6308,4543
6309,4415
6310,4242
6311,3991
6312,4003
6313,3936
6314,4070
6315,4167
6316,4311
6317,4375
6318,4362
6319,4425
6320,4524
6321,4742
6322,4652
6323,4516
6324,4432
6325,4156
6326,4285
6327,4354
6328,4520
6329,4701
6330,4664
6331,4627
6332,4494
6333,4373
6334,4250
6335,4048
6336,4078
6337,3995
6338,4091
6339,4275
6340,4405
6341,4465
6342,4495
6343,4612
6344,4624
6345,4845
6346,4772
6347,4554
6348,4399
6349,4100
6350,4192
6351,4309
6352,4580
6353,4768
6354,4790
6355,4707
6356,4545
6357,4422
6358,4315
6359,4090
6360,4169
6361,4077
6362,4157
6363,4257
6364,4377
6365,4438
6366,4422
6367,4473
6368,4465
6369,4547
6370,4507
6371,4343
6372,4251
6373,4102
6374,4159
6375,4292
6376,4516
6377,4685
6378,4682
6379,4616
6380,4498
6381,4391
6382,4303
6383,4078
6384,4141
6385,4018
6386,4155
6387,4258
6388,4367
6389,4427
6390,4375
6391,4315
6392,4186
6393,4203
6394,4163
6395,4157
6396,4092
6397,3858
6398,3843
6399,3928
6400,4185
6401,4348
6402,4454
6403,4478
6404,4372
6405,4316
6406,4217
6407,4061
6408,4144
6409,4116
6410,4192
6411,4337
6412,4425
6413,4441
6414,4346
6415,4231
6416,4011
6417,3980
6418,3880
6419,3801
6420,3692
6421,3629
6422,3595
6423,3641
6424,3885
6425,4099
6426,4217
6427,4195
6428,4118
6429,4047
6430,3934
6431,3778
6432,3873
6433,3834
6434,3960
6435,4115
6436,4240
6437,4338
6438,4363
6439,4444
6440,4412
6441,4513
6442,4450
6443,4408
6444,4271
6445,3949
6446,4046
6447,4145
6448,4393
6449,4540
6450,4509
6451,4414
6452,4289
6453,4181
6454,4060
6455,3858
6456,3945
6457,3880
6458,4027
6459,4212
6460,4311
6461,4370
6462,4370
6463,4395
6464,4309
6465,4517
6466,4566
6467,4471
6468,4412
6469,4195
6470,4280
6471,4331
6472,4432
6473,4522
6474,4469
6475,4433
6476,4398
6477,4318
6478,4249
6479,4074
6480,4096
6481,3971
6482,4072
6483,4180
6484,4292
6485,4378
6486,4363
6487,4403
6488,4370
6489,4556
6490,4538
6491,4390
6492,4317
6493,4139
6494,4248
6495,4394
6496,4560
6497,4601
6498,4587
6499,4539
6500,4418
6501,4294
6502,4169
6503,3943
6504,3981
6505,3879
6506,3970
6507,4074
6508,4211
6509,4289
6510,4281
6511,4316
6512,4259
6513,4482
6514,4478
6515,4331
6516,4197
6517,4029
6518,4016
6519,4025
6520,4139
6521,4241
6522,4288
6523,4231
6524,4124
6525,4004
6526,3887
6527,3697
6528,3759
6529,3697
6530,3761
6531,3882
6532,4008
6533,4055
6534,4030
6535,3987
6536,3871
6537,3999
6538,3927
6539,3722
6540,3575
6541,3449
6542,3458
6543,3517
6544,3682
6545,3900
6546,3964
6547,3963
6548,3891
6549,3786
6550,3689
6551,3581
6552,3756
6553,3697
6554,3766
6555,3858
6556,3962
6557,4006
6558,3927
6559,3834
6560,3649
6561,3656
6562,3590
6563,3413
6564,3328
6565,3295
6566,3310
6567,3391
6568,3537
6569,3719
6570,3855
6571,3887
6572,3821
6573,3743
6574,3628
6575,3473
6576,3571
6577,3546
6578,3649
6579,3797
6580,3977
6581,4005
6582,4018
6583,3880
6584,3773
6585,3896
6586,3921
6587,3881
6588,3847
6589,3823
6590,3743
6591,3704
6592,3778
6593,3816
6594,3890
6595,3825
6596,3702
6597,3646
6598,3680
6599,3604
6600,3820
6601,3811
6602,3917
6603,4019
6604,4102
6605,4118
6606,4021
6607,3864
6608,3669
6609,3622
6610,3567
6611,3482
6612,3400
6613,3374
6614,3326
6615,3365
6616,3532
6617,3624
6618,3760
6619,3773
6620,3728
6621,3739
6622,3731
6623,3646
6624,3750
6625,3703
6626,3818
6627,3957
6628,4040
6629,4043
6630,3960
6631,3840
6632,3706
6633,3848
6634,3835
6635,3811
6636,3691
6637,3607
6638,3468
6639,3385
6640,3472
6641,3625
6642,3755
6643,3781
6644,3765
6645,3713
6646,3650
6647,3511
6648,3570
6649,3502
6650,3593
6651,3710
6652,3829
6653,3878
6654,3811
6655,3713
6656,3585
6657,3689
6658,3734
6659,3701
6660,3646
6661,3592
6662,3550
6663,3545
6664,3620
6665,3733
6666,3884
6667,3909
6668,3845
6669,3772
6670,3675
6671,3520
6672,3619
6673,3580
6674,3678
6675,3806
6676,3916
6677,3976
6678,3976
6679,3972
6680,3933
6681,4078
6682,4061
6683,3931
6684,3742
6685,3596
6686,3469
6687,3441
6688,3652
6689,3933
6690,4068
6691,4078
6692,4028
6693,3944
6694,3862
6695,3715
6696,3819
6697,3777
6698,3876
6699,3976
6700,4068
6701,4146
6702,4094
6703,4070
6704,4046
6705,4386
6706,4475
6707,4492
6708,4577
6709,4433
6710,4330
6711,4140
6712,4092
6713,4209
6714,4231
6715,4161
6716,4056
6717,3943
6718,3825
6719,3653
6720,3803
6721,3725
6722,3810
6723,3882
6724,4025
6725,4125
6726,4079
6727,3984
6728,3840
6729,4068
6730,4111
6731,3994
6732,3770
6733,3616
6734,3594
6735,3607
6736,3776
6737,3968
6738,4084
6739,4072
6740,3981
6741,3888
6742,3764
6743,3620
6744,3726
6745,3685
6746,3815
6747,3982
6748,4122
6749,4171
6750,4131
6751,3997
6752,3788
6753,3825
6754,3789
6755,3806
6756,3857
6757,3779
6758,3663
6759,3744
6760,3947
6761,3997
6762,4166
6763,4219
6764,4109
6765,4070
6766,4012
6767,3828
6768,3929
6769,3869
6770,3948
6771,4030
6772,4119
6773,4146
6774,4108
6775,4069
6776,3912
6777,4142
6778,4155
6779,4121
6780,4024
6781,3861
6782,3891
6783,3877
6784,4042
6785,4155
6786,4313
6787,4334
6788,4247
6789,4153
6790,4109
6791,3897
6792,3945
6793,3916
6794,3997
6795,4127
6796,4258
6797,4329
6798,4334
6799,4359
6800,4318
6801,4587
6802,4712
6803,4582
6804,4561
6805,4402
6806,4557
6807,4532
6808,4513
6809,4532
6810,4563
6811,4491
6812,4362
6813,4227
6814,4113
6815,3868
6816,3938
6817,3894
6818,3998
6819,4109
6820,4224
6821,4306
6822,4314
6823,4417
6824,4409
6825,4713
6826,4871
6827,4835
6828,4713
6829,4515
6830,4611
6831,4587
6832,4682
6833,4730
6834,4746
6835,4696
6836,4566
6837,4466
6838,4345
6839,4110
6840,4171
6841,4114
6842,4254
6843,4406
6844,4520
6845,4601
6846,4600
6847,4602
6848,4581
6849,4764
6850,4817
6851,4684
6852,4520
6853,4237
6854,4345
6855,4373
6856,4431
6857,4573
6858,4614
6859,4548
6860,4354
6861,4259
6862,4116
6863,3891
6864,3971
6865,3876
6866,4037
6867,4209
6868,4327
6869,4322
6870,4277
6871,4306
6872,4282
6873,4579
6874,4674
6875,4503
6876,4351
6877,4118
6878,4197
6879,4189
6880,4357
6881,4517
6882,4611
6883,4547
6884,4444
6885,4359
6886,4274
6887,4058
6888,4122
6889,4027
6890,4134
6891,4266
6892,4358
6893,4406
6894,4365
6895,4357
6896,4247
6897,4341
6898,4322
6899,4138
6900,3961
6901,3754
6902,3724
6903,3812
6904,4057
6905,4247
6906,4396
6907,4387
6908,4293
6909,4262
6910,4189
6911,4009
6912,4079
6913,4058
6914,4196
6915,4329
6916,4416
6917,4426
6918,4330
6919,4215
6920,3967
6921,3959
6922,3998
6923,4003
6924,3978
6925,3895
6926,3840
6927,3776
6928,3849
6929,3973
6930,4160
6931,4215
6932,4226
6933,4221
6934,4215
6935,4006
6936,4103
6937,4075
6938,4174
6939,4284
6940,4414
6941,4491
6942,4539
6943,4576
6944,4574
6945,4745
6946,4761
6947,4623
6948,4491
6949,4318
6950,4612
6951,4736
6952,4934
6953,4901
6954,4907
6955,4804
6956,4634
6957,4554
6958,4499
6959,4297
6960,4382
6961,4324
6962,4441
6963,4565
6964,4682
6965,4760
6966,4793
6967,4885
6968,4821
6969,5065
6970,5215
6971,5137
6972,5033
6973,4777
6974,4772
6975,4797
6976,4913
6977,4832
6978,4865
6979,4810
6980,4692
6981,4593
6982,4454
6983,4212
6984,4232
6985,4166
6986,4290
6987,4397
6988,4493
6989,4565
6990,4530
6991,4591
6992,4535
6993,4778
6994,4830
6995,4772
6996,4567
6997,4218
6998,4239
6999,4186
7000,4266
7001,4408
7002,4480
7003,4407
7004,4325
7005,4196
7006,4078
7007,3877
7008,3951
7009,3865
7010,4014
7011,4159
7012,4338
7013,4405
7014,4425
7015,4495
7016,4447
7017,4643
7018,4677
7019,4493
7020,4387
7021,4185
7022,4220
7023,4261
7024,4404
7025,4571
7026,4592
7027,4529
7028,4391
7029,4264
7030,4157
7031,3926
7032,3955
7033,3970
7034,4115
7035,4237
7036,4362
7037,4414
7038,4406
7039,4458
7040,4412
7041,4557
7042,4520
7043,4334
7044,4201
7045,3919
7046,3992
7047,4032
7048,4239
7049,4470
7050,4564
7051,4515
7052,4396
7053,4277
7054,4163
7055,3967
7056,4036
7057,3990
7058,4118
7059,4273
7060,4396
7061,4464
7062,4508
7063,4467
7064,4341
7065,4422
7066,4440
7067,4338
7068,4236
7069,4024
7070,3853
7071,3759
7072,3928
7073,4155
7074,4347
7075,4354
7076,4263
7077,4207
7078,4135
7079,3990
7080,4130
7081,4091
7082,4237
7083,4357
7084,4442
7085,4485
7086,4431
7087,4313
7088,4159
7089,4294
7090,4350
7091,4309
7092,4309
7093,4299
7094,4205
7095,4161
7096,4188
7097,4300
7098,4524
7099,4579
7100,4474
7101,4395
7102,4340
7103,4151
7104,4236
7105,4151
7106,4280
7107,4374
7108,4463
7109,4498
7110,4482
7111,4600
7112,4585
7113,4846
7114,4960
7115,4874
7116,4814
7117,4629
7118,4719
7119,4706
7120,4752
7121,4718
7122,4688
7123,4620
7124,4476
7125,4347
