*Hour,LargeHydro
2142,1023.14
2143,1010.84
2144,998.54
2145,999.65
2146,994.06
2147,1009.72
2148,1017.55
2149,1003.01
2150,1010.84
2151,1014.19
2152,1018.66
2153,1015.31
2154,1015.31
2155,1014.19
2156,1013.07
2157,1007.48
2158,1007.48
2159,1009.72
2160,1017.55
2161,1013.07
2162,1018.66
2163,1014.19
2164,1017.55
2165,1015.31
2166,1018.66
2167,1009.72
2168,1005.25
2169,997.42
2170,994.06
2171,996.3
2172,1015.31
2173,990.71
2174,1011.95
2175,1024.25
2176,1041.03
2177,1037.67
2178,1038.79
2179,1041.03
2180,1039.91
2181,1036.55
2182,1006.36
2183,994.06
2184,987.35
2185,980.65
2186,985.12
2187,985.12
2188,986.24
2189,985.12
2190,977.29
2191,930.33
2192,926.97
2193,915.79
2194,911.32
2195,916.91
2196,919.15
2197,914.67
2198,925.85
2199,937.04
2200,938.15
2201,945.98
2202,991.83
2203,988.47
2204,986.24
2205,985.12
2206,978.41
2207,920.26
2208,924.74
2209,913.55
2210,905.73
2211,901.25
2212,950.45
2213,953.81
2214,905.73
2215,899.02
2216,894.55
2217,887.84
2218,883.36
2219,886.72
2220,884.48
2221,854.29
2222,863.24
2223,863.24
2224,865.47
2225,861
2226,924.74
2227,942.63
2228,939.27
2229,941.51
2230,871.06
2231,868.83
2232,843.11
2233,836.4
2234,837.52
2235,839.75
2236,903.49
2237,932.56
2238,939.27
2239,881.13
2240,858.76
2241,827.45
2242,808.45
2243,801.74
2244,803.97
2245,795.03
2246,808.45
2247,834.16
2248,829.69
2249,862.12
2250,903.49
2251,899.02
2252,909.08
2253,904.61
2254,824.1
2255,821.86
2256,826.34
2257,811.8
2258,836.4
2259,837.52
2260,886.72
2261,874.42
2262,791.67
2263,791.67
2264,787.2
2265,818.51
2266,763.72
2267,742.47
2268,748.06
2269,740.24
2270,736.88
2271,753.65
2272,742.47
2273,787.2
2274,841.99
2275,840.87
2276,839.75
2277,858.76
2278,805.09
2279,787.2
2280,749.18
2281,715.64
2282,717.87
2283,717.87
2284,776.02
2285,770.43
2286,733.53
2287,741.35
2288,716.75
2289,800.62
2290,764.84
2291,761.48
2292,757.01
2293,742.47
2294,751.42
2295,779.37
2296,783.85
2297,795.03
2298,821.86
2299,882.25
2300,872.18
2301,865.47
2302,808.45
2303,745.83
2304,742.47
2305,731.29
2306,729.05
2307,744.71
2308,807.33
2309,810.68
2310,827.45
2311,784.96
2312,733.53
2313,718.99
2314,731.29
2315,762.6
2316,773.78
2317,763.72
2318,768.19
2319,755.89
2320,751.42
2321,755.89
2322,836.4
2323,835.28
2324,821.86
2325,809.56
2326,725.7
2327,683.21
2328,657.49
2329,654.14
2330,657.49
2331,680.97
2332,739.12
2333,764.84
2334,780.49
2335,685.45
2336,650.78
2337,654.14
2338,654.14
2339,647.43
2340,650.78
2341,648.55
2342,654.14
2343,661.96
2344,688.8
2345,705.57
2346,789.44
2347,795.03
2348,786.08
2349,757.01
2350,660.85
2351,653.02
2352,663.08
2353,645.19
2354,642.95
2355,645.19
2356,696.63
2357,721.23
2358,714.52
2359,660.85
2360,636.25
2361,641.84
2362,617.24
2363,618.35
2364,621.71
2365,610.53
2366,620.59
2367,631.77
2368,667.55
2369,738
2370,844.23
2371,868.83
2372,841.99
2373,797.26
2374,722.35
2375,710.05
2376,712.28
2377,734.65
2378,740.24
2379,740.24
2380,769.31
2381,790.55
2382,731.29
2383,708.93
2384,676.5
2385,680.97
2386,679.85
2387,676.5
2388,685.45
2389,675.38
2390,685.45
2391,715.64
2392,742.47
2393,744.71
2394,817.39
2395,810.68
2396,817.39
2397,748.06
2398,746.95
2399,694.39
2400,683.21
2401,649.66
2402,666.44
2403,696.63
2404,754.77
2405,788.32
2406,748.06
2407,730.17
2408,682.09
2409,688.8
2410,694.39
2411,703.34
2412,678.74
2413,675.38
2414,696.63
2415,701.1
2416,698.86
2417,724.58
2418,771.55
2419,749.18
2420,733.53
2421,675.38
2422,657.49
2423,629.54
2424,623.95
2425,600.46
2426,597.11
2427,611.65
2428,674.26
2429,649.66
2430,621.71
2431,619.47
2432,609.41
2433,623.95
2434,625.06
2435,629.54
2436,640.72
2437,629.54
2438,659.73
2439,688.8
2440,713.4
2441,762.6
2442,841.99
2443,786.08
2444,767.07
2445,755.89
2446,689.92
2447,657.49
2448,619.47
2449,598.23
2450,618.35
2451,620.59
2452,656.37
2453,696.63
2454,670.91
2455,640.72
2456,616.12
2457,635.13
2458,647.43
2459,708.93
2460,638.48
2461,615
2462,644.07
2463,650.78
2464,687.68
2465,688.8
2466,723.46
2467,745.83
2468,705.57
2469,668.67
2470,647.43
2471,618.35
2472,626.18
2473,610.53
2474,611.65
2475,594.87
2476,620.59
2477,655.25
2478,663.08
2479,615
2480,621.71
2481,646.31
2482,632.89
2483,679.85
2484,641.84
2485,615
2486,628.42
2487,638.48
2488,673.15
2489,718.99
2490,770.43
2491,844.23
2492,796.15
2493,710.05
2494,683.21
2495,622.83
2496,612.76
2497,589.28
2498,587.05
2499,582.57
2500,571.39
2501,579.22
2502,597.11
2503,607.17
2504,611.65
2505,616.12
2506,613.88
2507,663.08
2508,623.95
2509,581.45
2510,589.28
2511,592.64
2512,608.29
2513,689.92
2514,710.05
2515,734.65
2516,684.33
2517,641.84
2518,627.3
2519,582.57
2520,587.05
2521,568.04
2522,566.92
2523,571.39
2524,566.92
2525,590.4
2526,595.99
2527,603.82
2528,597.11
2529,617.24
2530,588.16
2531,600.46
2532,591.52
2533,541.2
2534,542.32
2535,585.93
2536,625.06
2537,689.92
2538,748.06
2539,758.13
2540,749.18
2541,708.93
2542,654.14
2543,650.78
2544,640.72
2545,608.29
2546,619.47
2547,660.85
2548,668.67
2549,741.35
2550,702.22
2551,695.51
2552,696.63
2553,676.5
2554,651.9
2555,676.5
2556,668.67
2557,660.85
2558,665.32
2559,688.8
2560,703.34
2561,722.35
2562,789.44
2563,774.9
2564,749.18
2565,717.87
2566,714.52
2567,701.1
2568,692.15
2569,692.15
2570,684.33
2571,736.88
2572,750.3
2573,734.65
2574,724.58
2575,673.15
2576,675.38
2577,741.35
2578,738
2579,732.41
2580,715.64
2581,663.08
2582,672.03
2583,680.97
2584,685.45
2585,718.99
2586,768.19
2587,811.8
2588,836.4
2589,869.95
2590,836.4
2591,826.34
2592,815.15
2593,810.68
2594,843.11
2595,849.82
2596,791.67
2597,765.95
2598,772.66
2599,776.02
2600,777.14
2601,771.55
2602,765.95
2603,772.66
2604,772.66
2605,718.99
2606,733.53
2607,739.12
2608,724.58
2609,764.84
2610,825.22
2611,852.05
2612,847.58
2613,801.74
2614,741.35
2615,710.05
2616,695.51
2617,653.02
2618,663.08
2619,686.56
2620,686.56
2621,701.1
2622,694.39
2623,699.98
2624,710.05
2625,718.99
2626,705.57
2627,685.45
2628,640.72
2629,615
2630,627.3
2631,659.73
2632,703.34
2633,723.46
2634,748.06
2635,792.79
2636,800.62
2637,751.42
2638,734.65
2639,661.96
2640,653.02
2641,677.62
2642,689.92
2643,696.63
2644,688.8
2645,672.03
2646,666.44
2647,670.91
2648,698.86
2649,723.46
2650,696.63
2651,684.33
2652,628.42
2653,623.95
2654,687.68
2655,723.46
2656,748.06
2657,768.19
2658,826.34
2659,853.17
2660,828.57
2661,787.2
2662,758.13
2663,711.16
2664,692.15
2665,655.25
2666,647.43
2667,648.55
2668,715.64
2669,735.76
2670,741.35
2671,666.44
2672,675.38
2673,669.79
2674,665.32
2675,661.96
2676,664.2
2677,619.47
2678,623.95
2679,628.42
2680,666.44
2681,722.35
2682,809.56
2683,863.24
2684,868.83
2685,764.84
2686,727.94
2687,675.38
2688,654.14
2689,639.6
2690,742.47
2691,720.11
2692,733.53
2693,741.35
2694,751.42
2695,692.15
2696,683.21
2697,687.68
2698,684.33
2699,641.84
2700,642.95
2701,626.18
2702,691.04
2703,703.34
2704,776.02
2705,848.7
2706,864.35
2707,869.95
2708,883.36
2709,789.44
2710,738
2711,716.75
2712,699.98
2713,663.08
2714,680.97
2715,738
2716,742.47
2717,726.82
2718,710.05
2719,697.75
2720,705.57
2721,694.39
2722,697.75
2723,754.77
2724,755.89
2725,691.04
2726,707.81
2727,714.52
2728,777.14
2729,814.04
2730,853.17
2731,878.89
2732,865.47
2733,795.03
2734,724.58
2735,696.63
2736,685.45
2737,650.78
2738,724.58
2739,740.24
2740,739.12
2741,741.35
2742,746.95
2743,712.28
2744,675.38
2745,678.74
2746,684.33
2747,638.48
2748,620.59
2749,615
2750,649.66
2751,712.28
2752,758.13
2753,770.43
2754,814.04
2755,847.58
2756,852.05
2757,821.86
2758,684.33
2759,639.6
2760,638.48
2761,619.47
2762,734.65
2763,768.19
2764,774.9
2765,771.55
2766,760.36
2767,672.03
2768,668.67
2769,660.85
2770,667.55
2771,634.01
2772,626.18
2773,607.17
2774,627.3
2775,718.99
2776,726.82
2777,762.6
2778,811.8
2779,835.28
2780,776.02
2781,770.43
2782,723.46
2783,647.43
2784,636.25
2785,648.55
2786,759.25
2787,788.32
2788,798.38
2789,816.27
2790,744.71
2791,670.91
2792,668.67
2793,664.2
2794,667.55
2795,632.89
2796,606.05
2797,592.64
2798,637.36
2799,699.98
2800,743.59
2801,859.88
2802,893.43
2803,919.15
2804,921.38
2805,891.19
2806,755.89
2807,657.49
2808,639.6
2809,639.6
2810,675.38
2811,675.38
2812,706.69
2813,745.83
2814,730.17
2815,669.79
2816,659.73
2817,672.03
2818,656.37
2819,593.75
2820,579.22
2821,574.75
2822,623.95
2823,693.27
2824,800.62
2825,835.28
2826,884.48
2827,906.85
2828,905.73
2829,801.74
2830,723.46
2831,675.38
2832,621.71
2833,616.12
2834,642.95
2835,649.66
2836,714.52
2837,730.17
2838,695.51
2839,640.72
2840,625.06
2841,629.54
2842,611.65
2843,604.94
2844,569.15
2845,557.97
2846,602.7
2847,648.55
2848,758.13
2849,826.34
2850,872.18
2851,913.55
2852,901.25
2853,792.79
2854,712.28
2855,648.55
2856,616.12
2857,594.87
2858,613.88
2859,658.61
2860,699.98
2861,688.8
2862,678.74
2863,611.65
2864,604.94
2865,610.53
2866,602.7
2867,592.64
2868,554.62
2869,555.74
2870,606.05
2871,642.95
2872,763.72
2873,846.46
2874,877.77
2875,904.61
2876,881.13
2877,781.61
2878,686.56
2879,629.54
2880,590.4
2881,547.91
2882,552.38
2883,597.11
2884,660.85
2885,670.91
2886,659.73
2887,581.45
2888,541.2
2889,532.25
2890,527.78
2891,527.78
2892,513.25
2893,500.95
2894,508.77
2895,537.85
2896,616.12
2897,758.13
2898,854.29
2899,868.83
2900,871.06
2901,774.9
2902,623.95
2903,561.33
2904,566.92
2905,530.02
2906,536.73
2907,560.21
2908,660.85
2909,663.08
2910,642.95
2911,580.34
2912,550.15
2913,530.02
2914,526.66
2915,512.13
2916,524.43
2917,500.95
2918,500.95
2919,522.19
2920,636.25
2921,713.4
2922,776.02
2923,795.03
2924,807.33
2925,743.59
2926,648.55
2927,553.5
2928,557.97
2929,534.49
2930,553.5
2931,590.4
2932,608.29
2933,603.82
2934,588.16
2935,589.28
2936,584.81
2937,589.28
2938,618.35
2939,595.99
2940,595.99
2941,588.16
2942,627.3
2943,683.21
2944,714.52
2945,802.85
2946,826.34
2947,799.5
2948,825.22
2949,765.95
2950,710.05
2951,738
2952,792.79
2953,818.51
2954,849.82
2955,895.66
2956,911.32
2957,892.31
2958,886.72
2959,900.14
2960,914.67
2961,910.2
2962,910.2
2963,884.48
2964,886.72
2965,862.12
2966,865.47
2967,880.01
2968,872.18
2969,857.65
2970,872.18
2971,882.25
2972,861
2973,819.63
2974,790.55
2975,778.25
2976,764.84
2977,760.36
2978,731.29
2979,721.23
2980,768.19
2981,742.47
2982,714.52
2983,695.51
2984,701.1
2985,750.3
2986,796.15
2987,815.15
2988,827.45
2989,817.39
2990,825.22
2991,856.53
2992,878.89
2993,888.95
2994,950.45
2995,967.23
2996,915.79
2997,793.91
2998,762.6
2999,748.06
3000,744.71
3001,788.32
3002,735.76
3003,730.17
3004,735.76
3005,741.35
3006,765.95
3007,731.29
3008,738
3009,771.55
3010,733.53
3011,724.58
3012,757.01
3013,738
3014,770.43
3015,773.78
3016,808.45
3017,834.16
3018,929.21
3019,961.64
3020,920.26
3021,805.09
3022,757.01
3023,734.65
3024,714.52
3025,711.16
3026,715.64
3027,715.64
3028,786.08
3029,799.5
3030,727.94
3031,701.1
3032,717.87
3033,696.63
3034,675.38
3035,648.55
3036,630.65
3037,588.16
3038,622.83
3039,675.38
3040,713.4
3041,791.67
3042,885.6
3043,932.56
3044,945.98
3045,805.09
3046,724.58
3047,684.33
3048,679.85
3049,656.37
3050,664.2
3051,668.67
3052,693.27
3053,746.95
3054,742.47
3055,730.17
3056,677.62
3057,609.41
3058,606.05
3059,610.53
3060,613.88
3061,598.23
3062,648.55
3063,695.51
3064,741.35
3065,844.23
3066,899.02
3067,931.45
3068,919.15
3069,796.15
3070,755.89
3071,696.63
3072,660.85
3073,651.9
3074,616.12
3075,606.05
3076,669.79
3077,661.96
3078,649.66
3079,668.67
3080,653.02
3081,666.44
3082,667.55
3083,672.03
3084,687.68
3085,677.62
3086,678.74
3087,684.33
3088,743.59
3089,820.75
3090,885.6
3091,886.72
3092,885.6
3093,801.74
3094,735.76
3095,706.69
3096,685.45
3097,678.74
3098,693.27
3099,741.35
3100,826.34
3101,830.81
3102,810.68
3103,799.5
3104,798.38
3105,753.65
3106,744.71
3107,761.48
3108,723.46
3109,710.05
3110,765.95
3111,792.79
3112,829.69
3113,912.44
3114,916.91
3115,901.25
3116,855.41
3117,864.35
3118,841.99
3119,815.15
3120,867.71
3121,931.45
3122,907.96
3123,885.6
3124,935.92
3125,982.88
3126,986.24
3127,982.88
3128,949.34
3129,952.69
3130,967.23
3131,948.22
3132,945.98
3133,924.74
3134,934.8
3135,959.4
3136,996.3
3137,1003.01
3138,1005.25
3139,1006.36
3140,990.71
3141,981.76
3142,971.7
3143,970.58
3144,976.17
3145,952.69
3146,952.69
3147,930.33
3148,922.5
3149,905.73
3150,896.78
3151,904.61
3152,907.96
3153,904.61
3154,923.62
3155,944.86
3156,939.27
3157,930.33
3158,933.68
3159,943.75
3160,964.99
3161,981.76
3162,990.71
3163,999.65
3164,994.06
3165,954.93
3166,953.81
3167,948.22
3168,948.22
3169,918.03
3170,934.8
3171,967.23
3172,967.23
3173,957.16
3174,938.15
3175,945.98
3176,937.04
3177,914.67
3178,919.15
3179,907.96
3180,881.13
3181,866.59
3182,883.36
3183,894.55
3184,904.61
3185,895.66
3186,937.04
3187,949.34
3188,947.1
3189,930.33
3190,910.2
3191,915.79
3192,904.61
3193,912.44
3194,943.75
3195,957.16
3196,933.68
3197,947.1
3198,953.81
3199,954.93
3200,964.99
3201,958.28
3202,926.97
3203,923.62
3204,939.27
3205,938.15
3206,945.98
3207,924.74
3208,945.98
3209,985.12
3210,990.71
3211,997.42
3212,1000.77
3213,959.4
3214,950.45
3215,949.34
3216,931.45
3217,941.51
3218,945.98
3219,945.98
3220,960.52
3221,973.94
3222,971.7
3223,948.22
3224,945.98
3225,945.98
3226,944.86
3227,886.72
3228,894.55
3229,883.36
3230,885.6
3231,919.15
3232,933.68
3233,953.81
3234,986.24
3235,1004.13
3236,981.76
3237,925.85
3238,923.62
3239,925.85
3240,929.21
3241,937.04
3242,948.22
3243,954.93
3244,967.23
3245,977.29
3246,952.69
3247,873.3
3248,837.52
3249,837.52
3250,835.28
3251,835.28
3252,856.53
3253,840.87
3254,828.57
3255,831.93
3256,863.24
3257,882.25
3258,963.87
3259,984
3260,990.71
3261,976.17
3262,886.72
3263,878.89
3264,866.59
3265,900.14
3266,893.43
3267,915.79
3268,943.75
3269,945.98
3270,895.66
3271,871.06
3272,841.99
3273,821.86
3274,853.17
3275,830.81
3276,799.5
3277,790.55
3278,793.91
3279,825.22
3280,838.64
3281,839.75
3282,890.07
3283,923.62
3284,925.85
3285,934.8
3286,914.67
3287,904.61
3288,897.9
3289,940.39
3290,947.1
3291,943.75
3292,942.63
3293,970.58
3294,929.21
3295,931.45
3296,926.97
3297,934.8
3298,925.85
3299,912.44
3300,912.44
3301,888.95
3302,888.95
3303,880.01
3304,874.42
3305,849.82
3306,858.76
3307,864.35
3308,861
3309,861
3310,853.17
3311,841.99
3312,841.99
3313,829.69
3314,835.28
3315,831.93
3316,831.93
3317,828.57
3318,821.86
3319,822.98
3320,820.75
3321,834.16
3322,834.16
3323,831.93
3324,837.52
3325,837.52
3326,845.35
3327,843.11
3328,858.76
3329,861
3330,871.06
3331,893.43
3332,893.43
3333,893.43
3334,895.66
3335,894.55
3336,902.37
3337,919.15
3338,910.2
3339,887.84
3340,883.36
3341,886.72
3342,919.15
3343,886.72
3344,880.01
3345,878.89
3346,890.07
3347,891.19
3348,896.78
3349,888.95
3350,888.95
3351,896.78
3352,890.07
3353,910.2
3354,905.73
3355,909.08
3356,884.48
3357,886.72
3358,881.13
3359,877.77
3360,875.54
3361,918.03
3362,907.96
3363,885.6
3364,888.95
3365,928.09
3366,929.21
3367,890.07
3368,888.95
3369,887.84
3370,929.21
3371,928.09
3372,934.8
3373,926.97
3374,934.8
3375,935.92
3376,931.45
3377,930.33
3378,963.87
3379,1004.13
3380,978.41
3381,951.57
3382,957.16
3383,948.22
3384,954.93
3385,944.86
3386,951.57
3387,954.93
3388,952.69
3389,951.57
3390,950.45
3391,947.1
3392,948.22
3393,948.22
3394,948.22
3395,949.34
3396,956.05
3397,945.98
3398,950.45
3399,950.45
3400,948.22
3401,951.57
3402,977.29
3403,1004.13
3404,995.18
3405,962.75
3406,952.69
3407,952.69
3408,959.4
3409,948.22
3410,953.81
3411,951.57
3412,951.57
3413,951.57
3414,951.57
3415,937.04
3416,928.09
3417,924.74
3418,923.62
3419,877.77
3420,876.65
3421,866.59
3422,875.54
3423,916.91
3424,918.03
3425,914.67
3426,944.86
3427,970.58
3428,971.7
3429,943.75
3430,918.03
3431,857.65
3432,864.35
3433,853.17
3434,878.89
3435,878.89
3436,882.25
3437,871.06
3438,871.06
3439,852.05
3440,848.7
3441,847.58
3442,850.94
3443,853.17
3444,841.99
3445,843.11
3446,864.35
3447,869.95
3448,873.3
3449,925.85
3450,969.46
3451,947.1
3452,935.92
3453,910.2
3454,888.95
3455,876.65
3456,881.13
3457,871.06
3458,896.78
3459,899.02
3460,897.9
3461,890.07
3462,865.47
3463,866.59
3464,866.59
3465,866.59
3466,836.4
3467,862.12
3468,845.35
3469,838.64
3470,874.42
3471,935.92
3472,967.23
3473,996.3
3474,1003.01
3475,997.42
3476,989.59
3477,981.76
3478,931.45
3479,896.78
3480,900.14
3481,861
3482,878.89
3483,940.39
3484,941.51
3485,949.34
3486,960.52
3487,905.73
3488,880.01
3489,863.24
3490,847.58
3491,843.11
3492,839.75
3493,791.67
3494,817.39
3495,825.22
3496,854.29
3497,913.55
3498,999.65
3499,1013.07
3500,945.98
3501,903.49
3502,891.19
3503,864.35
3504,857.65
3505,825.22
3506,850.94
3507,912.44
3508,926.97
3509,950.45
3510,909.08
3511,881.13
3512,852.05
3513,850.94
3514,822.98
3515,827.45
3516,810.68
3517,789.44
3518,810.68
3519,811.8
3520,859.88
3521,950.45
3522,970.58
3523,977.29
3524,905.73
3525,846.46
3526,824.1
3527,821.86
3528,825.22
3529,798.38
3530,812.92
3531,784.96
3532,789.44
3533,830.81
3534,885.6
3535,865.47
3536,814.04
3537,824.1
3538,837.52
3539,838.64
3540,837.52
3541,786.08
3542,806.21
3543,827.45
3544,854.29
3545,926.97
3546,984
3547,989.59
3548,995.18
3549,878.89
3550,867.71
3551,799.5
3552,754.77
3553,795.03
3554,781.61
3555,755.89
3556,787.2
3557,827.45
3558,774.9
3559,780.49
3560,768.19
3561,792.79
3562,812.92
3563,835.28
3564,789.44
3565,730.17
3566,812.92
3567,826.34
3568,858.76
3569,912.44
3570,929.21
3571,958.28
3572,883.36
3573,847.58
3574,821.86
3575,764.84
3576,758.13
3577,772.66
3578,772.66
3579,761.48
3580,822.98
3581,824.1
3582,805.09
3583,776.02
3584,752.54
3585,741.35
3586,742.47
3587,745.83
3588,725.7
3589,697.75
3590,703.34
3591,741.35
3592,777.14
3593,853.17
3594,865.47
3595,873.3
3596,872.18
3597,784.96
3598,753.65
3599,741.35
3600,731.29
3601,702.22
3602,703.34
3603,770.43
3604,835.28
3605,826.34
3606,763.72
3607,740.24
3608,744.71
3609,731.29
3610,731.29
3611,745.83
3612,725.7
3613,666.44
3614,695.51
3615,717.87
3616,771.55
3617,829.69
3618,858.76
3619,904.61
3620,844.23
3621,731.29
3622,718.99
3623,693.27
3624,683.21
3625,641.84
3626,674.26
3627,741.35
3628,821.86
3629,746.95
3630,736.88
3631,693.27
3632,683.21
3633,676.5
3634,665.32
3635,688.8
3636,642.95
3637,598.23
3638,667.55
3639,716.75
3640,809.56
3641,822.98
3642,876.65
3643,894.55
3644,803.97
3645,713.4
3646,677.62
3647,668.67
3648,675.38
3649,657.49
3650,665.32
3651,710.05
3652,707.81
3653,712.28
3654,715.64
3655,676.5
3656,688.8
3657,694.39
3658,713.4
3659,762.6
3660,721.23
3661,707.81
3662,815.15
3663,890.07
3664,907.96
3665,928.09
3666,938.15
3667,956.05
3668,944.86
3669,931.45
3670,894.55
3671,866.59
3672,876.65
3673,848.7
3674,854.29
3675,890.07
3676,913.55
3677,861
3678,864.35
3679,880.01
3680,892.31
3681,874.42
3682,866.59
3683,861
3684,825.22
3685,791.67
3686,814.04
3687,920.26
3688,947.1
3689,921.38
3690,901.25
3691,903.49
3692,826.34
3693,810.68
3694,799.5
3695,763.72
3696,769.31
3697,734.65
3698,744.71
3699,755.89
3700,817.39
3701,828.57
3702,838.64
3703,809.56
3704,786.08
3705,761.48
3706,763.72
3707,768.19
3708,781.61
3709,715.64
3710,733.53
3711,786.08
3712,831.93
3713,900.14
3714,920.26
3715,930.33
3716,944.86
3717,848.7
3718,783.85
3719,751.42
3720,732.41
3721,786.08
3722,788.32
3723,784.96
3724,767.07
3725,836.4
3726,852.05
3727,811.8
3728,792.79
3729,758.13
3730,774.9
3731,742.47
3732,734.65
3733,702.22
3734,720.11
3735,730.17
3736,774.9
3737,810.68
3738,822.98
3739,888.95
3740,876.65
3741,825.22
3742,770.43
3743,754.77
3744,713.4
3745,729.05
3746,734.65
3747,742.47
3748,754.77
3749,765.95
3750,767.07
3751,711.16
3752,693.27
3753,651.9
3754,636.25
3755,639.6
3756,622.83
3757,602.7
3758,631.77
3759,650.78
3760,699.98
3761,768.19
3762,790.55
3763,846.46
3764,831.93
3765,831.93
3766,739.12
3767,736.88
3768,693.27
3769,702.22
3770,667.55
3771,663.08
3772,767.07
3773,733.53
3774,710.05
3775,676.5
3776,654.14
3777,628.42
3778,644.07
3779,642.95
3780,640.72
3781,608.29
3782,672.03
3783,697.75
3784,705.57
3785,739.12
3786,863.24
3787,897.9
3788,894.55
3789,776.02
3790,708.93
3791,679.85
3792,638.48
3793,617.24
3794,629.54
3795,629.54
3796,730.17
3797,749.18
3798,689.92
3799,602.7
3800,611.65
3801,610.53
3802,613.88
3803,622.83
3804,618.35
3805,575.86
3806,647.43
3807,710.05
3808,800.62
3809,816.27
3810,891.19
3811,890.07
3812,876.65
3813,733.53
3814,641.84
3815,618.35
3816,585.93
3817,593.75
3818,602.7
3819,626.18
3820,667.55
3821,707.81
3822,687.68
3823,649.66
3824,641.84
3825,673.15
3826,664.2
3827,651.9
3828,636.25
3829,615
3830,658.61
3831,707.81
3832,791.67
3833,836.4
3834,861
3835,858.76
3836,835.28
3837,740.24
3838,625.06
3839,519.95
3840,494.24
3841,514.36
3842,512.13
3843,599.35
3844,610.53
3845,613.88
3846,585.93
3847,556.85
3848,569.15
3849,528.9
3850,524.43
3851,531.14
3852,527.78
3853,484.17
3854,519.95
3855,552.38
3856,570.27
3857,701.1
3858,762.6
3859,788.32
3860,810.68
3861,732.41
3862,613.88
3863,497.59
3864,494.24
3865,483.05
3866,490.88
3867,524.43
3868,516.6
3869,591.52
3870,598.23
3871,503.18
3872,478.58
3873,450.63
3874,493.12
3875,469.64
3876,462.93
3877,472.99
3878,525.55
3879,546.79
3880,644.07
3881,762.6
3882,776.02
3883,805.09
3884,806.21
3885,704.45
3886,553.5
3887,459.57
3888,471.87
3889,461.81
3890,447.27
3891,479.7
3892,549.03
3893,592.64
3894,573.63
3895,509.89
3896,452.86
3897,439.45
3898,415.96
3899,400.31
3900,405.9
3901,374.59
3902,375.71
3903,423.79
3904,469.64
3905,621.71
3906,724.58
3907,724.58
3908,683.21
3909,578.1
3910,497.59
3911,438.33
3912,457.34
3913,438.33
3914,443.92
3915,500.95
3916,555.74
3917,581.45
3918,519.95
3919,476.35
3920,427.15
3921,417.08
3922,392.48
3923,380.18
3924,398.07
3925,374.59
3926,372.35
3927,414.85
3928,446.15
3929,532.25
3930,650.78
3931,684.33
3932,661.96
3933,584.81
3934,470.75
3935,447.27
3936,458.45
3937,437.21
3938,447.27
3939,528.9
3940,572.51
3941,523.31
3942,531.14
3943,459.57
3944,398.07
3945,380.18
3946,376.83
3947,371.24
3948,362.29
3949,353.35
3950,392.48
3951,452.86
3952,547.91
3953,694.39
3954,734.65
3955,763.72
3956,731.29
3957,552.38
3958,494.24
3959,420.44
3960,415.96
3961,409.25
3962,404.78
3963,426.03
3964,489.76
3965,489.76
3966,469.64
3967,432.74
3968,374.59
3969,390.25
3970,411.49
3971,517.72
3972,528.9
3973,419.32
3974,431.62
3975,479.7
3976,503.18
3977,595.99
3978,685.45
3979,678.74
3980,621.71
3981,513.25
3982,418.2
3983,415.96
3984,417.08
3985,390.25
3986,393.6
3987,413.73
3988,502.06
3989,528.9
3990,476.35
3991,422.67
3992,372.35
3993,362.29
3994,364.53
3995,355.58
3996,355.58
3997,343.28
3998,361.17
3999,412.61
4000,493.12
4001,617.24
4002,660.85
4003,687.68
4004,603.82
4005,524.43
4006,465.16
4007,419.32
4008,399.19
4009,389.13
4010,393.6
4011,412.61
4012,495.35
4013,528.9
4014,480.82
4015,415.96
4016,357.82
4017,351.11
4018,313.09
4019,289.61
4020,294.08
4021,284.02
4022,347.75
4023,443.92
4024,526.66
4025,657.49
4026,705.57
4027,726.82
4028,634.01
4029,573.63
4030,498.71
4031,419.32
4032,399.19
4033,386.89
4034,391.36
4035,412.61
4036,502.06
4037,525.55
4038,488.65
4039,429.38
4040,382.42
4041,362.29
4042,351.11
4043,345.52
4044,353.35
4045,345.52
4046,388.01
4047,449.51
4048,514.36
4049,642.95
4050,692.15
4051,729.05
4052,701.1
4053,580.34
4054,452.86
4055,452.86
4056,451.75
4057,485.29
4058,442.8
4059,458.45
4060,524.43
4061,585.93
4062,557.97
4063,462.93
4064,405.9
4065,399.19
4066,403.66
4067,404.78
4068,423.79
4069,393.6
4070,409.25
4071,495.35
4072,570.27
4073,677.62
4074,739.12
4075,752.54
4076,677.62
4077,650.78
4078,513.25
4079,428.26
4080,460.69
4081,517.72
4082,497.59
4083,512.13
4084,519.95
4085,623.95
4086,587.05
4087,462.93
4088,443.92
4089,424.91
4090,420.44
4091,377.95
4092,388.01
4093,376.83
4094,445.04
4095,498.71
4096,565.8
4097,665.32
4098,716.75
4099,725.7
4100,678.74
4101,597.11
4102,524.43
4103,526.66
4104,524.43
4105,503.18
4106,534.49
4107,552.38
4108,651.9
4109,598.23
4110,574.75
4111,549.03
4112,566.92
4113,559.09
4114,589.28
4115,616.12
4116,627.3
4117,608.29
4118,620.59
4119,657.49
4120,722.35
4121,740.24
4122,746.95
4123,758.13
4124,746.95
4125,741.35
4126,743.59
4127,754.77
4128,768.19
4129,759.25
4130,776.02
4131,808.45
4132,845.35
4133,853.17
4134,847.58
4135,846.46
4136,880.01
4137,902.37
4138,866.59
4139,894.55
4140,901.25
