*Hour,Load
4830,3286
4831,3332
4832,3422
4833,3597
4834,3668
4835,3731
4836,3626
4837,3369
4838,3529
4839,3589
4840,3629
4841,3849
4842,3989
4843,3916
4844,3774
4845,3571
4846,3351
4847,3193
4848,3111
4849,2968
4850,2958
4851,3076
4852,3304
4853,3413
4854,3385
4855,3342
4856,3262
4857,3313
4858,3465
4859,3423
4860,3388
4861,3206
4862,3377
4863,3345
4864,3488
4865,3792
4866,3919
4867,3810
4868,3686
4869,3468
4870,3252
4871,3120
4872,3047
4873,2923
4874,2933
4875,3047
4876,3252
4877,3358
4878,3304
4879,3285
4880,3214
4881,3299
4882,3484
4883,3391
4884,3334
4885,3319
4886,3602
4887,3612
4888,3673
4889,3787
4890,3839
4891,3717
4892,3612
4893,3407
4894,3225
4895,3128
4896,3059
4897,2919
4898,2918
4899,3022
4900,3207
4901,3284
4902,3189
4903,3050
4904,3054
4905,3097
4906,3195
4907,3138
4908,3068
4909,2959
4910,2976
4911,2983
4912,3084
4913,3323
4914,3542
4915,3456
4916,3361
4917,3211
4918,3038
4919,2940
4920,2895
4921,2781
4922,2809
4923,2942
4924,3111
4925,3188
4926,3119
4927,3041
4928,3000
4929,2981
4930,3094
4931,3080
4932,3026
4933,2969
4934,3026
4935,3004
4936,3054
4937,3312
4938,3535
4939,3506
4940,3458
4941,3328
4942,3173
4943,2995
4944,2950
4945,2799
4946,2843
4947,2976
4948,3170
4949,3307
4950,3330
4951,3390
4952,3418
4953,3598
4954,3757
4955,3850
4956,3892
4957,3668
4958,3825
4959,3830
4960,3862
4961,4112
4962,4220
4963,4076
4964,3878
4965,3663
4966,3456
4967,3252
4968,3180
4969,3062
4970,3113
4971,3271
4972,3473
4973,3561
4974,3563
4975,3602
4976,3429
4977,3543
4978,3605
4979,3511
4980,3459
4981,3178
4982,3324
4983,3382
4984,3561
4985,3880
4986,4024
4987,3930
4988,3841
4989,3652
4990,3442
4991,3270
4992,3202
4993,3039
4994,3054
4995,3217
4996,3419
4997,3542
4998,3552
4999,3558
5000,3381
5001,3460
5002,3555
5003,3458
5004,3387
5005,3169
5006,3285
5007,3347
5008,3528
5009,3870
5010,4007
5011,3930
5012,3824
5013,3617
5014,3403
5015,3192
5016,3126
5017,3015
5018,3080
5019,3239
5020,3423
5021,3550
5022,3575
5023,3555
5024,3399
5025,3485
5026,3581
5027,3489
5028,3531
5029,3390
5030,3568
5031,3663
5032,3782
5033,4076
5034,4153
5035,4033
5036,3818
5037,3623
5038,3402
5039,3249
5040,3177
5041,3039
5042,3050
5043,3187
5044,3377
5045,3482
5046,3477
5047,3497
5048,3500
5049,3609
5050,3660
5051,3633
5052,3538
5053,3314
5054,3538
5055,3596
5056,3716
5057,3936
5058,3973
5059,3833
5060,3708
5061,3475
5062,3307
5063,3112
5064,3073
5065,2910
5066,2914
5067,3051
5068,3226
5069,3316
5070,3280
5071,3208
5072,3162
5073,3308
5074,3407
5075,3369
5076,3248
5077,3063
5078,3183
5079,3184
5080,3260
5081,3517
5082,3667
5083,3609
5084,3528
5085,3352
5086,3200
5087,3075
5088,3017
5089,2917
5090,2937
5091,3058
5092,3226
5093,3312
5094,3249
5095,3075
5096,2901
5097,2969
5098,3000
5099,2950
5100,2947
5101,2983
5102,2854
5103,2808
5104,2953
5105,3304
5106,3552
5107,3518
5108,3456
5109,3301
5110,3131
5111,2956
5112,2886
5113,2824
5114,2841
5115,3018
5116,3210
5117,3331
5118,3383
5119,3394
5120,3239
5121,3396
5122,3518
5123,3467
5124,3391
5125,3152
5126,3253
5127,3261
5128,3449
5129,3832
5130,3933
5131,3827
5132,3672
5133,3488
5134,3309
5135,3167
5136,3102
5137,2982
5138,3018
5139,3185
5140,3338
5141,3444
5142,3454
5143,3436
5144,3448
5145,3574
5146,3762
5147,3691
5148,3773
5149,3560
5150,3645
5151,3683
5152,3736
5153,4000
5154,4012
5155,3897
5156,3745
5157,3545
5158,3344
5159,3185
5160,3112
5161,2975
5162,3018
5163,3140
5164,3336
5165,3456
5166,3465
5167,3428
5168,3286
5169,3380
5170,3532
5171,3495
5172,3376
5173,3158
5174,3269
5175,3305
5176,3547
5177,3902
5178,3958
5179,3840
5180,3702
5181,3528
5182,3293
5183,3155
5184,3094
5185,2948
5186,2990
5187,3086
5188,3288
5189,3367
5190,3361
5191,3261
5192,3234
5193,3418
5194,3627
5195,3711
5196,3721
5197,3595
5198,3599
5199,3564
5200,3585
5201,3831
5202,3924
5203,3863
5204,3774
5205,3607
5206,3414
5207,3242
5208,3177
5209,3075
5210,3113
5211,3276
5212,3466
5213,3561
5214,3591
5215,3610
5216,3639
5217,3885
5218,3941
5219,3868
5220,3814
5221,3519
5222,3660
5223,3685
5224,3872
5225,4173
5226,4191
5227,4070
5228,3950
5229,3735
5230,3497
5231,3399
5232,3372
5233,3225
5234,3278
5235,3394
5236,3569
5237,3658
5238,3606
5239,3499
5240,3461
5241,3569
5242,3589
5243,3515
5244,3553
5245,3472
5246,3467
5247,3457
5248,3526
5249,3791
5250,3887
5251,3823
5252,3736
5253,3555
5254,3354
5255,3255
5256,3273
5257,3180
5258,3211
5259,3372
5260,3519
5261,3621
5262,3519
5263,3340
5264,3123
5265,3013
5266,3024
5267,3024
5268,2944
5269,2870
5270,2750
5271,2768
5272,3033
5273,3428
5274,3677
5275,3696
5276,3652
5277,3545
5278,3361
5279,3216
5280,3198
5281,3114
5282,3179
5283,3332
5284,3516
5285,3635
5286,3686
5287,3669
5288,3574
5289,3694
5290,3721
5291,3641
5292,3581
5293,3422
5294,3593
5295,3646
5296,3876
5297,4154
5298,4186
5299,4069
5300,3950
5301,3753
5302,3547
5303,3332
5304,3321
5305,3208
5306,3277
5307,3438
5308,3608
5309,3726
5310,3780
5311,3738
5312,3624
5313,3859
5314,4080
5315,4036
5316,3922
5317,3653
5318,3832
5319,3844
5320,3886
5321,4139
5322,4127
5323,4015
5324,3889
5325,3706
5326,3499
5327,3302
5328,3268
5329,3149
5330,3193
5331,3333
5332,3541
5333,3624
5334,3663
5335,3673
5336,3687
5337,3710
5338,3642
5339,3533
5340,3483
5341,3263
5342,3432
5343,3508
5344,3687
5345,4035
5346,4069
5347,3957
5348,3842
5349,3637
5350,3432
5351,3240
5352,3207
5353,3098
5354,3138
5355,3267
5356,3426
5357,3564
5358,3557
5359,3533
5360,3538
5361,3720
5362,3769
5363,3718
5364,3604
5365,3333
5366,3439
5367,3494
5368,3720
5369,4068
5370,4088
5371,3973
5372,3878
5373,3674
5374,3489
5375,3334
5376,3332
5377,3269
5378,3320
5379,3458
5380,3623
5381,3761
5382,3792
5383,3810
5384,3632
5385,3664
5386,3653
5387,3555
5388,3450
5389,3216
5390,3348
5391,3413
5392,3706
5393,4058
5394,4118
5395,4013
5396,3890
5397,3710
5398,3532
5399,3427
5400,3455
5401,3313
5402,3345
5403,3519
5404,3656
5405,3742
5406,3707
5407,3594
5408,3453
5409,3482
5410,3519
5411,3362
5412,3339
5413,3170
5414,3133
5415,3124
5416,3265
5417,3597
5418,3726
5419,3670
5420,3585
5421,3441
5422,3251
5423,3195
5424,3222
5425,3109
5426,3166
5427,3255
5428,3449
5429,3541
5430,3466
5431,3332
5432,3328
5433,3443
5434,3532
5435,3520
5436,3492
5437,3472
5438,3490
5439,3469
5440,3471
5441,3637
5442,3752
5443,3722
5444,3688
5445,3553
5446,3366
5447,3177
5448,3186
5449,3096
5450,3184
5451,3355
5452,3498
5453,3631
5454,3668
5455,3705
5456,3600
5457,3716
5458,3823
5459,3730
5460,3701
5461,3545
5462,3628
5463,3684
5464,3905
5465,4196
5466,4186
5467,4063
5468,3934
5469,3743
5470,3537
5471,3374
5472,3376
5473,3307
5474,3380
5475,3503
5476,3660
5477,3783
5478,3825
5479,3855
5480,3785
5481,3910
5482,3992
5483,3906
5484,3856
5485,3647
5486,3905
5487,3967
5488,4040
5489,4248
5490,4213
5491,4122
5492,4000
5493,3824
5494,3592
5495,3457
5496,3451
5497,3357
5498,3427
5499,3577
5500,3737
5501,3893
5502,3906
5503,3916
5504,3894
5505,3914
5506,3964
5507,3993
5508,4039
5509,3895
5510,3937
5511,3973
5512,4107
5513,4381
5514,4378
5515,4304
5516,4154
5517,3959
5518,3755
5519,3560
5520,3520
5521,3406
5522,3465
5523,3580
5524,3753
5525,3880
5526,3917
5527,3945
5528,3938
5529,4046
5530,4101
5531,3973
5532,4106
5533,3868
5534,3939
5535,4044
5536,4168
5537,4423
5538,4396
5539,4258
5540,4130
5541,3960
5542,3740
5543,3606
5544,3581
5545,3480
5546,3524
5547,3672
5548,3849
5549,3985
5550,4015
5551,4059
5552,3969
5553,3935
5554,3935
5555,4003
5556,3952
5557,3868
5558,3894
5559,3959
5560,4080
5561,4314
5562,4256
5563,4106
5564,4023
5565,3818
5566,3605
5567,3491
5568,3504
5569,3364
5570,3407
5571,3558
5572,3741
5573,3836
5574,3805
5575,3711
5576,3746
5577,3828
5578,3878
5579,3807
5580,3706
5581,3568
5582,3608
5583,3638
5584,3670
5585,3890
5586,3929
5587,3855
5588,3772
5589,3616
5590,3473
5591,3405
5592,3453
5593,3359
5594,3439
5595,3552
5596,3706
5597,3792
5598,3711
5599,3591
5600,3481
5601,3463
5602,3371
5603,3342
5604,3323
5605,3297
5606,3338
5607,3351
5608,3475
5609,3748
5610,3852
5611,3819
5612,3752
5613,3610
5614,3408
5615,3217
5616,3216
5617,3136
5618,3217
5619,3346
5620,3512
5621,3629
5622,3668
5623,3680
5624,3826
5625,4003
5626,4129
5627,4130
5628,4051
5629,3814
5630,3972
5631,3961
5632,3952
5633,4165
5634,4118
5635,3985
5636,3848
5637,3623
5638,3452
5639,3360
5640,3376
5641,3261
5642,3332
5643,3468
5644,3632
5645,3770
5646,3764
5647,3808
5648,3779
5649,3762
5650,3862
5651,3852
5652,3875
5653,3746
5654,3883
5655,3980
5656,4110
5657,4359
5658,4285
5659,4154
5660,4033
5661,3829
5662,3640
5663,3519
5664,3523
5665,3416
5666,3515
5667,3626
5668,3776
5669,3891
5670,3880
5671,3782
5672,3569
5673,3550
5674,3560
5675,3461
5676,3362
5677,3320
5678,3421
5679,3515
5680,3660
5681,3993
5682,4071
5683,4040
5684,3964
5685,3809
5686,3647
5687,3480
5688,3543
5689,3456
5690,3485
5691,3648
5692,3768
5693,3863
5694,3886
5695,3897
5696,4058
5697,4294
5698,4266
5699,4052
5700,3956
5701,3754
5702,3899
5703,3949
5704,4049
5705,4288
5706,4224
5707,4121
5708,3985
5709,3789
5710,3583
5711,3530
5712,3503
5713,3407
5714,3479
5715,3617
5716,3805
5717,3918
5718,3932
5719,3942
5720,3910
5721,3897
5722,3888
5723,3766
5724,3713
5725,3470
5726,3640
5727,3781
5728,3959
5729,4221
5730,4157
5731,4028
5732,3920
5733,3718
5734,3503
5735,3403
5736,3439
5737,3370
5738,3421
5739,3529
5740,3686
5741,3774
5742,3731
5743,3594
5744,3523
5745,3486
5746,3492
5747,3602
5748,3643
5749,3505
5750,3426
5751,3470
5752,3490
5753,3732
5754,3796
5755,3736
5756,3668
5757,3531
5758,3392
5759,3339
5760,3409
5761,3293
5762,3340
5763,3443
5764,3620
5765,3718
5766,3674
5767,3548
5768,3433
5769,3420
5770,3411
5771,3448
5772,3411
5773,3376
5774,3256
5775,3383
5776,3567
5777,3816
5778,3929
5779,3912
5780,3833
5781,3699
5782,3511
5783,3313
5784,3323
5785,3229
5786,3309
5787,3470
5788,3632
5789,3752
5790,3796
5791,3881
5792,3998
5793,4142
5794,4183
5795,4167
5796,4112
5797,3859
5798,4061
5799,4109
5800,4205
5801,4393
5802,4326
5803,4193
5804,4046
5805,3830
5806,3636
5807,3437
5808,3406
5809,3295
5810,3369
5811,3483
5812,3644
5813,3757
5814,3739
5815,3762
5816,3863
5817,4188
5818,4265
5819,4242
5820,4251
5821,4048
5822,4191
5823,4145
5824,4124
5825,4241
5826,4152
5827,4030
5828,3917
5829,3710
5830,3491
5831,3291
5832,3286
5833,3195
5834,3277
5835,3427
5836,3594
5837,3731
5838,3756
5839,3851
5840,4029
5841,4507
5842,4742
5843,4625
5844,4537
5845,4301
5846,4299
5847,4261
5848,4397
5849,4633
5850,4633
5851,4530
5852,4379
5853,4230
5854,4043
5855,3828
5856,3877
5857,3777
5858,3842
5859,3977
5860,4147
5861,4282
5862,4305
5863,4388
5864,4392
5865,4609
5866,4757
5867,4671
5868,4550
5869,4366
5870,4473
5871,4583
5872,4770
5873,4959
5874,4934
5875,4830
5876,4664
5877,4498
5878,4345
5879,4088
5880,4114
5881,4023
5882,4123
5883,4257
5884,4434
5885,4607
5886,4582
5887,4621
5888,4503
5889,4615
5890,4655
5891,4595
5892,4507
5893,4257
5894,4279
5895,4396
5896,4652
5897,4871
5898,4871
5899,4761
5900,4624
5901,4420
5902,4221
5903,3987
5904,4020
5905,3934
5906,4034
5907,4179
5908,4329
5909,4335
5910,4289
5911,4182
5912,4080
5913,4281
5914,4314
5915,4209
5916,4209
5917,4216
5918,4426
5919,4419
5920,4358
5921,4404
5922,4462
5923,4410
5924,4295
5925,4123
5926,4024
5927,3838
5928,3892
5929,3940
5930,4088
5931,4172
5932,4297
5933,4334
5934,4233
5935,4067
5936,4010
5937,4116
5938,4128
5939,4094
5940,3998
5941,3929
5942,3894
5943,3983
5944,4165
5945,4362
5946,4518
5947,4539
5948,4487
5949,4391
5950,4246
5951,4029
5952,4089
5953,4018
5954,4145
5955,4345
5956,4508
5957,4654
5958,4648
5959,4724
5960,4735
5961,4930
5962,4982
5963,4894
5964,4783
5965,4518
5966,4639
5967,4700
5968,4890
5969,5029
5970,4985
5971,4879
5972,4743
5973,4581
5974,4403
5975,4121
5976,4213
5977,4171
5978,4299
5979,4481
5980,4519
5981,4581
5982,4574
5983,4628
5984,4585
5985,4720
5986,4756
5987,4596
5988,4466
5989,4232
5990,4360
5991,4452
5992,4627
5993,4823
5994,4757
5995,4684
5996,4544
5997,4383
5998,4154
5999,3923
6000,3957
6001,3920
6002,4052
6003,4249
6004,4387
6005,4459
6006,4479
6007,4586
6008,4534
6009,4776
6010,4661
6011,4502
6012,4438
6013,4278
6014,4530
6015,4658
6016,4856
6017,4944
6018,4849
6019,4716
6020,4593
6021,4452
6022,4241
6023,4004
6024,4064
6025,3950
6026,4040
6027,4190
6028,4336
6029,4496
6030,4460
6031,4543
6032,4596
6033,4842
6034,4814
6035,4608
6036,4568
6037,4423
6038,4695
6039,4812
6040,4943
6041,5077
6042,5001
6043,4934
6044,4781
6045,4622
6046,4414
6047,4090
6048,4115
6049,4014
6050,4141
6051,4318
6052,4474
6053,4571
6054,4561
6055,4630
6056,4612
6057,4730
6058,4677
6059,4536
6060,4476
6061,4271
6062,4521
6063,4685
6064,4824
6065,4957
6066,4897
6067,4773
6068,4606
6069,4430
6070,4240
6071,4007
6072,4000
6073,3918
6074,4035
6075,4193
6076,4321
6077,4395
6078,4346
6079,4299
6080,4155
6081,4120
6082,4038
6083,3956
6084,3934
6085,3842
6086,3854
6087,3981
6088,4215
6089,4412
6090,4502
6091,4454
6092,4355
6093,4237
6094,4079
6095,3873
6096,3986
6097,3938
6098,4033
6099,4152
6100,4298
6101,4355
6102,4289
6103,4177
6104,4038
6105,3989
6106,3889
6107,3881
6108,3868
6109,3890
6110,3836
6111,3815
6112,4022
6113,4269
6114,4517
6115,4559
6116,4476
6117,4387
6118,4297
6119,4083
6120,4149
6121,4079
6122,4215
6123,4364
6124,4481
6125,4577
6126,4615
6127,4706
6128,4706
6129,4799
6130,4723
6131,4511
6132,4304
6133,4026
6134,4190
6135,4394
6136,4720
6137,4929
6138,4871
6139,4754
6140,4604
6141,4425
6142,4208
6143,3954
6144,4032
6145,3963
6146,4082
6147,4225
6148,4374
6149,4443
6150,4413
6151,4438
6152,4445
6153,4789
6154,4886
6155,4894
6156,4864
6157,4543
6158,4547
6159,4482
6160,4540
6161,4719
6162,4665
6163,4528
6164,4402
6165,4249
6166,4060
6167,3871
6168,3993
6169,3958
6170,4117
6171,4234
6172,4349
6173,4424
6174,4399
6175,4479
6176,4498
6177,4873
6178,5177
6179,5132
6180,5141
6181,5050
6182,5164
6183,5162
6184,5257
6185,5272
6186,5171
6187,5110
6188,4902
6189,4759
6190,4660
6191,4407
6192,4475
6193,4387
6194,4495
6195,4653
6196,4738
6197,4818
6198,4856
6199,4929
6200,4836
6201,5051
6202,5091
6203,5006
6204,4973
6205,4739
6206,4840
6207,4984
6208,5161
6209,5241
6210,5178
6211,5098
6212,4933
6213,4827
6214,4732
6215,4482
6216,4490
6217,4435
6218,4518
6219,4648
6220,4766
6221,4862
6222,4867
6223,4974
6224,4955
6225,5089
6226,5156
6227,5008
6228,4909
6229,4643
6230,4764
6231,4882
6232,5089
6233,5231
6234,5179
6235,5079
6236,4925
6237,4779
6238,4640
6239,4408
6240,4437
6241,4339
6242,4407
6243,4598
6244,4708
6245,4727
6246,4679
6247,4616
6248,4474
6249,4517
6250,4456
6251,4374
6252,4324
6253,4186
6254,4256
6255,4316
6256,4495
6257,4669
6258,4715
6259,4708
6260,4637
6261,4578
6262,4577
6263,4399
6264,4511
6265,4497
6266,4593
6267,4701
6268,4835
6269,4829
6270,4752
6271,4622
6272,4434
6273,4449
6274,4376
6275,4270
6276,4086
6277,3946
6278,3968
6279,4145
6280,4448
6281,4601
6282,4774
6283,4816
6284,4745
6285,4717
6286,4622
6287,4443
6288,4564
6289,4508
6290,4662
6291,4823
6292,4906
6293,4981
6294,5032
6295,5116
6296,5066
6297,5225
6298,5259
6299,5122
6300,5019
6301,4805
6302,4894
6303,4983
6304,5133
6305,5263
6306,5243
6307,5171
6308,5008
6309,4901
6310,4741
6311,4490
6312,4581
6313,4482
6314,4607
6315,4768
6316,4888
6317,4968
6318,4945
6319,5068
6320,5054
6321,5179
6322,5121
6323,4967
6324,4830
6325,4614
6326,4734
6327,4854
6328,5040
6329,5175
6330,5185
6331,5095
6332,4953
6333,4807
6334,4641
6335,4366
6336,4371
6337,4297
6338,4394
6339,4542
6340,4696
6341,4771
6342,4759
6343,4850
6344,4804
6345,4995
6346,5001
6347,4827
6348,4695
6349,4524
6350,4659
6351,4665
6352,4880
6353,5085
6354,5073
6355,4968
6356,4814
6357,4688
6358,4498
6359,4219
6360,4292
6361,4218
6362,4359
6363,4524
6364,4678
6365,4756
6366,4800
6367,4887
6368,4889
6369,5152
6370,5186
6371,5204
6372,5161
6373,4970
6374,5121
6375,5055
6376,5028
6377,5146
6378,5097
6379,5011
6380,4813
6381,4628
6382,4425
6383,4263
6384,4378
6385,4314
6386,4476
6387,4663
6388,4774
6389,4841
6390,4766
6391,4839
6392,4729
6393,4944
6394,5149
6395,5080
6396,5027
6397,4874
6398,4939
6399,5031
6400,5032
6401,5019
6402,4905
6403,4779
6404,4624
6405,4512
6406,4406
6407,4085
6408,4117
6409,4076
6410,4093
6411,4201
6412,4310
6413,4329
6414,4245
6415,4159
6416,4039
6417,4265
6418,4255
6419,4223
6420,4193
6421,4110
6422,4170
6423,4157
6424,4278
6425,4485
6426,4538
6427,4528
6428,4393
6429,4321
6430,4266
6431,4054
6432,4114
6433,4073
6434,4192
6435,4337
6436,4472
6437,4516
6438,4419
6439,4277
6440,3988
6441,4011
6442,3886
6443,3644
6444,3593
6445,3579
6446,3593
6447,3777
6448,3971
6449,4184
6450,4343
6451,4392
6452,4302
6453,4192
6454,4060
6455,3845
6456,3908
6457,3863
6458,3984
6459,4177
6460,4307
6461,4389
6462,4374
6463,4425
6464,4387
6465,4623
6466,4570
6467,4342
6468,4251
6469,4036
6470,4191
6471,4264
6472,4459
6473,4698
6474,4685
6475,4596
6476,4487
6477,4330
6478,4148
6479,3921
6480,3984
6481,3901
6482,4016
6483,4196
6484,4359
6485,4429
6486,4408
6487,4483
6488,4424
6489,4600
6490,4485
6491,4270
6492,4063
6493,3855
6494,3940
6495,4097
6496,4372
6497,4614
6498,4622
6499,4565
6500,4479
6501,4347
6502,4199
6503,3954
6504,4057
6505,3974
6506,4071
6507,4201
6508,4315
6509,4427
6510,4422
6511,4453
6512,4377
6513,4476
6514,4311
6515,4128
6516,4074
6517,3996
6518,4126
6519,4253
6520,4370
6521,4542
6522,4660
6523,4632
6524,4505
6525,4331
6526,4227
6527,4008
6528,4120
6529,4034
6530,4136
6531,4293
6532,4453
6533,4561
6534,4584
6535,4539
6536,4360
6537,4334
6538,4193
6539,4079
6540,4037
6541,3995
6542,3926
6543,4081
6544,4317
6545,4503
6546,4663
6547,4673
6548,4576
6549,4491
6550,4413
6551,4238
6552,4324
6553,4261
6554,4327
6555,4396
6556,4492
6557,4538
6558,4469
6559,4371
6560,4171
6561,4141
6562,3976
6563,3838
6564,3768
6565,3723
6566,3708
6567,3832
6568,4054
6569,4215
6570,4403
6571,4405
6572,4319
6573,4216
6574,4161
6575,4008
6576,4106
6577,4040
6578,4163
6579,4284
6580,4373
6581,4411
6582,4320
6583,4171
6584,3929
6585,3906
6586,3760
6587,3583
6588,3452
6589,3345
6590,3342
6591,3470
6592,3689
6593,3924
6594,4008
6595,3956
6596,3851
6597,3808
6598,3782
6599,3730
6600,3977
6601,3954
6602,4054
6603,4177
6604,4323
6605,4341
6606,4236
6607,4049
6608,3772
6609,3742
6610,3534
6611,3498
6612,3432
6613,3465
6614,3393
6615,3559
6616,3719
6617,3851
6618,4042
6619,4084
6620,4076
6621,4095
6622,4204
6623,4089
6624,4190
6625,4172
6626,4269
6627,4449
6628,4505
6629,4547
6630,4482
6631,4374
6632,4179
6633,4165
6634,4047
6635,3862
6636,3737
6637,3693
6638,3670
6639,3832
6640,4081
6641,4167
6642,4350
6643,4395
6644,4330
6645,4326
6646,4300
6647,4179
6648,4342
6649,4340
6650,4434
6651,4563
6652,4656
6653,4707
6654,4623
6655,4503
6656,4364
6657,4330
6658,4189
6659,4021
6660,3973
6661,3896
6662,3889
6663,3993
6664,4169
6665,4352
6666,4548
6667,4555
6668,4500
6669,4469
6670,4430
6671,4263
6672,4392
6673,4339
6674,4471
6675,4642
6676,4767
6677,4819
6678,4748
6679,4694
6680,4548
6681,4626
6682,4602
6683,4492
6684,4347
6685,4211
6686,4186
6687,4276
6688,4573
6689,4674
6690,4888
6691,4880
6692,4750
6693,4686
6694,4575
6695,4335
6696,4462
6697,4392
6698,4520
6699,4676
6700,4787
6701,4810
6702,4765
6703,4766
6704,4684
6705,4750
6706,4729
6707,4669
6708,4618
6709,4550
6710,4537
6711,4582
6712,4712
6713,4826
6714,4895
6715,4834
6716,4687
6717,4600
6718,4468
6719,4300
6720,4435
6721,4385
6722,4477
6723,4592
6724,4658
6725,4684
6726,4667
6727,4704
6728,4604
6729,4721
6730,4643
6731,4442
6732,4491
6733,4301
6734,4311
6735,4411
6736,4591
6737,4799
6738,4823
6739,4725
6740,4583
6741,4455
6742,4303
6743,4120
6744,4225
6745,4185
6746,4321
6747,4482
6748,4623
6749,4655
6750,4594
6751,4566
6752,4451
6753,4606
6754,4535
6755,4293
6756,4090
6757,3848
6758,3864
6759,4013
6760,4317
6761,4497
6762,4628
6763,4612
6764,4507
6765,4387
6766,4308
6767,4160
6768,4316
6769,4304
6770,4467
6771,4594
6772,4755
6773,4805
6774,4668
6775,4604
6776,4356
6777,4284
6778,4154
6779,3934
6780,3767
6781,3638
6782,3625
6783,3696
6784,3997
6785,4271
6786,4492
6787,4519
6788,4456
6789,4399
6790,4323
6791,4120
6792,4235
6793,4171
6794,4304
6795,4462
6796,4593
6797,4689
6798,4595
6799,4523
6800,4328
6801,4417
6802,4363
6803,4152
6804,3940
6805,3842
6806,4005
6807,4206
6808,4383
6809,4499
6810,4704
6811,4756
6812,4638
6813,4589
6814,4554
6815,4348
6816,4411
6817,4350
6818,4531
6819,4712
6820,4840
6821,4896
6822,4874
6823,4953
6824,4859
6825,5106
6826,5200
6827,5099
6828,5008
6829,4758
6830,4827
6831,4939
6832,5099
6833,5173
6834,5186
6835,5120
6836,4937
6837,4826
6838,4717
6839,4419
6840,4459
6841,4365
6842,4519
6843,4679
6844,4789
6845,4816
6846,4814
6847,4919
6848,4866
6849,5143
6850,5157
6851,4974
6852,4794
6853,4489
6854,4549
6855,4503
6856,4645
6857,4841
6858,4893
6859,4809
6860,4670
6861,4481
6862,4335
6863,4098
6864,4194
6865,4085
6866,4217
6867,4358
6868,4495
6869,4558
6870,4519
6871,4568
6872,4557
6873,4719
6874,4553
6875,4382
6876,4266
6877,3988
6878,4046
6879,4052
6880,4297
6881,4593
6882,4722
6883,4686
6884,4557
6885,4419
6886,4293
6887,4081
6888,4123
6889,4054
6890,4198
6891,4387
6892,4511
6893,4581
6894,4558
6895,4587
6896,4501
6897,4670
6898,4642
6899,4621
6900,4661
6901,4462
6902,4611
6903,4550
6904,4502
6905,4646
6906,4612
6907,4481
6908,4356
6909,4189
6910,4014
6911,3791
6912,3863
6913,3818
6914,3960
6915,4082
6916,4170
6917,4226
6918,4144
6919,4055
6920,4043
6921,4453
6922,4611
6923,4530
6924,4454
6925,4328
6926,4315
6927,4272
6928,4286
6929,4370
6930,4468
6931,4465
6932,4366
6933,4289
6934,4161
6935,3997
6936,4135
6937,4109
6938,4260
6939,4423
6940,4517
6941,4573
6942,4491
6943,4364
6944,4174
6945,4289
6946,4326
6947,4214
6948,4168
6949,4102
6950,4015
6951,3982
6952,4186
6953,4359
6954,4589
6955,4599
6956,4549
6957,4502
6958,4441
6959,4340
6960,4570
6961,4515
6962,4661
6963,4802
6964,4955
6965,5001
6966,5006
6967,5076
6968,5019
6969,5326
6970,5486
6971,5343
6972,5101
6973,4767
6974,4833
6975,4906
6976,5106
6977,5146
6978,5217
6979,5185
6980,5001
6981,4903
6982,4807
6983,4593
6984,4685
6985,4646
6986,4826
6987,4945
6988,5076
6989,5134
6990,5116
6991,5180
6992,5124
6993,5309
6994,5359
6995,5245
6996,5073
6997,4774
6998,4860
6999,4867
7000,5009
7001,5066
7002,5138
7003,5082
7004,4951
7005,4799
7006,4684
7007,4441
7008,4516
7009,4450
7010,4626
7011,4796
7012,4975
7013,5012
7014,4971
7015,5043
7016,5048
7017,5375
7018,5336
7019,5108
7020,4929
7021,4788
7022,4873
7023,4860
7024,5098
7025,5210
7026,5246
7027,5165
7028,5008
7029,4875
7030,4745
7031,4508
7032,4585
7033,4544
7034,4722
7035,4946
7036,5090
7037,5148
7038,5136
7039,5196
7040,5105
7041,5203
7042,5067
7043,4964
7044,4873
7045,4574
7046,4675
7047,4734
7048,4904
7049,5078
7050,5170
7051,5098
7052,4927
7053,4772
7054,4661
7055,4474
7056,4586
7057,4490
7058,4640
7059,4831
7060,4943
7061,5034
7062,5047
7063,5031
7064,4926
7065,5011
7066,4896
7067,4518
7068,4132
7069,3826
7070,4060
7071,4301
7072,4671
7073,4864
7074,4935
7075,4825
7076,4725
7077,4692
7078,4683
7079,4491
7080,4511
7081,4474
7082,4630
7083,4721
7084,4850
7085,4865
7086,4801
7087,4709
7088,4611
7089,4833
7090,4905
7091,4788
7092,4616
7093,4442
7094,4357
7095,4423
7096,4628
7097,4675
7098,4874
7099,4856
7100,4752
7101,4646
7102,4549
7103,4385
7104,4514
7105,4532
7106,4698
7107,4862
7108,4960
7109,5047
7110,4965
7111,4808
7112,4607
7113,4558
7114,4499
7115,4445
7116,4357
7117,4236
7118,4180
7119,4157
7120,4358
7121,4433
7122,4709
7123,4751
7124,4699
7125,4646
7126,4618
7127,4455
7128,4554
7129,4440
7130,4586
7131,4756
7132,4902
7133,4995
7134,4976
7135,5104
7136,5028
7137,5179
7138,5238
7139,5067
7140,4986
7141,4844
7142,5001
7143,5043
7144,5104
7145,5212
7146,5318
7147,5234
7148,5045
7149,4998
7150,4910
7151,4715
7152,4780
7153,4719
7154,4830
7155,4935
7156,5038
7157,5094
7158,5084
7159,5206
7160,5190
7161,5439
